ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.04926,-7.36037,4.78481,-0.05731,-9.32706,3.02867,-0.99195,1.96669,1.75615,-0.04799,-0.25195,-0.2124,1523.0,-11.88,42.96,-40.2,152.536,72.007,1.084,1.97,49.8228,,,,NaN,,,,0 / 0,6,2014-12-14 13:58:18:614
1.22044,-6.113,3.27407,0.15832,-9.30985,3.0776,1.06213,3.19686,0.19647,-0.18009,0.44154,-0.34662,1523.0,-12.0,42.6,-39.54,152.536,72.007,1.084,1.97,49.8228,,,,NaN,,,,0 / 0,55,2014-12-14 13:58:18:663
0.28671,-7.74823,2.22541,0.17897,-9.35295,2.94307,0.10774,1.60471,-0.71766,-0.52736,0.9486,-0.35301,1397.0,-10.8,42.36,-39.72,160.304,71.685,-2.945,1.97,49.8228,,,,NaN,,,,0 / 0,105,2014-12-14 13:58:18:713
-1.1163,-9.2494,4.61722,0.29583,-9.46892,2.53456,-1.41213,0.21952,2.08266,-0.57317,0.36804,-0.34875,1397.0,-10.08,42.54,-39.96,169.399,74.918,-6.657,1.97,49.8228,,,,NaN,,,,0 / 0,156,2014-12-14 13:58:18:764
-0.40282,-8.48086,2.3523,0.3494,-9.49091,2.44358,-0.75223,1.01005,-0.09128,-0.30259,0.11131,-0.43184,1397.0,-8.94,43.32,-39.9,169.399,74.918,-6.657,1.97,48.0455,,,,NaN,,,,0 / 0,206,2014-12-14 13:58:18:814
1.44311,-7.65486,10.19092,0.75328,-9.4568,2.48473,-0.56668,0.99255,8.72088,0.2375,1.44289,-0.81214,1397.0,-8.04,43.74,-39.78,183.88,75.738,-14.041,1.97,48.0455,,,,NaN,,,,0 / 0,255,2014-12-14 13:58:18:863
-5.23193,-16.67621,12.81496,0.58613,-9.22306,3.28051,-6.14816,-10.50516,0.90576,1.83007,1.54941,-0.14635,1201.0,-8.16,43.14,-39.0,177.451,70.134,-10.13,1.97,48.0455,,,,NaN,,,,0 / 0,306,2014-12-14 13:58:18:914
-5.63894,-19.51813,-0.93733,0.12016,-8.83835,4.24731,-5.7591,-10.67979,-5.18464,2.32329,0.53315,1.508,1201.0,-8.04,43.14,-38.58,177.451,70.134,-10.13,1.97,48.0455,,,,NaN,,,,0 / 0,355,2014-12-14 13:58:18:963
6.8947,-12.71141,0.93972,-0.2264,-7.92316,5.77437,5.35179,-4.96303,-5.41404,2.56723,-0.22532,0.10825,1201.0,-7.56,42.06,-39.72,140.87,59.504,3.351,1.97,48.0455,,,,NaN,,,,0 / 0,405,2014-12-14 13:58:19:013
2.67133,-6.51283,-1.07141,-0.35793,-7.48308,6.32817,3.02926,0.97025,-7.39958,1.81942,0.2189,0.55566,1131.0,-2.76,34.92,-45.84,160.779,51.719,2.473,1.97,48.0455,,,,NaN,,,,0 / 0,456,2014-12-14 13:58:19:064
2.03926,-3.66133,-2.05063,-0.46717,-7.34421,6.48185,2.50643,3.68288,-8.53249,0.83618,0.50439,-0.18896,1131.0,-0.96,30.54,-48.18,160.779,51.719,2.473,1.97,48.0455,,,,NaN,,,,0 / 0,506,2014-12-14 13:58:19:114
2.5588,1.23002,-4.90213,-0.15712,-7.27762,6.57134,2.69363,8.61269,-11.22312,0.24922,-0.74943,-0.68857,1131.0,0.54,22.26,-51.6,169.671,47.465,4.148,1.97,62.4132,,,,NaN,,,,0 / 0,556,2014-12-14 13:58:19:164
-0.01257,-0.91758,-3.60686,-0.06285,-7.62209,6.17016,-0.84515,6.17465,-9.15483,-2.05708,0.79521,-0.50961,1131.0,1.14,18.84,-51.84,180.947,51.008,0.584,1.97,62.4132,,,,NaN,,,,0 / 0,605,2014-12-14 13:58:19:213
-3.58951,-7.77936,6.4847,0.10579,-8.41083,5.04159,-3.73256,0.23912,2.51257,-2.53538,-0.56407,-0.6449,1131.0,1.56,17.58,-52.2,180.947,51.008,0.584,1.97,62.4132,,,,NaN,,,,0 / 0,655,2014-12-14 13:58:19:263
1.55324,-8.56226,1.79445,0.62982,-8.94698,3.9657,-0.63701,-0.56773,-2.55506,-2.28398,-1.5537,-0.26886,1131.0,2.7,19.74,-51.84,184.85,59.055,-1.202,1.97,62.4132,,,,NaN,,,,0 / 0,705,2014-12-14 13:58:19:313
3.76788,-11.05223,9.05846,0.85518,-9.23548,3.18519,3.241,-2.63422,7.15088,-2.09543,-0.22106,-0.25288,1173.0,2.22,23.22,-49.68,201.795,70.348,-15.029,1.97,62.4132,,,,NaN,,,,0 / 0,755,2014-12-14 13:58:19:363
7.96731,-8.14328,-3.05141,1.2999,-9.38602,2.52693,6.58839,0.94347,-6.03563,-1.40407,-0.59283,-0.22305,1173.0,0.6,25.74,-48.48,201.795,70.348,-15.029,1.97,62.4132,,,,NaN,,,,0 / 0,806,2014-12-14 13:58:19:414
