ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.86364,-4.97814,-3.4273,-0.53136,-9.15842,3.46576,4.39501,4.18028,-6.89306,1.32833,0.58642,0.17003,4.0,8.76,28.14,-6.84,286.194,69.051,8.717,1.97,50.9473,,,,NaN,,,,0 / 0,10,2014-12-14 14:12:57:589
-0.65661,-8.41622,-0.73143,-0.46178,-9.24326,3.24354,-0.19483,0.82705,-3.97497,-0.39527,0.96991,-0.18896,4.0,10.86,29.76,-7.68,276.406,70.483,8.103,1.97,52.7121,,,,NaN,,,,0 / 0,60,2014-12-14 14:12:57:639
0.15263,-6.65169,0.56623,-0.51266,-9.34741,2.92152,0.66529,2.69572,-2.3553,-0.81818,0.96352,-0.13889,4.0,12.48,30.24,-7.92,276.406,70.483,8.103,1.97,52.7121,,,,NaN,,,,0 / 0,110,2014-12-14 14:12:57:689
-5.53839,-10.51354,15.52999,-0.58508,-9.36522,2.8497,-4.9533,-1.14832,12.68029,-0.74255,0.29666,0.10292,4.0,13.02,30.3,-7.5,269.263,72.744,11.602,1.97,52.7121,,,,NaN,,,,0 / 0,160,2014-12-14 14:12:57:739
1.31382,-10.03709,-0.45849,-0.30227,-9.48403,2.47635,1.61609,-0.55306,-2.93484,-0.62963,0.16883,-0.03024,4.0,13.86,31.26,-6.42,267.212,73.539,16.621,1.97,52.7121,,,,NaN,,,,0 / 0,210,2014-12-14 14:12:57:789
-2.56718,-9.4553,-1.00437,-0.29404,-9.52458,2.31654,-2.27314,0.06928,-3.32091,-0.46025,0.99122,-0.25394,4.0,14.64,31.74,-3.12,283.558,75.262,6.959,1.97,52.7121,,,,NaN,,,,0 / 0,261,2014-12-14 14:12:57:840
-4.14975,-8.78253,4.68904,-0.80236,-9.56723,1.99886,-3.34739,0.7847,2.69018,-0.07569,0.02822,0.13062,4.0,16.14,32.16,-1.08,283.558,75.262,6.959,1.97,52.7121,,,,NaN,,,,0 / 0,310,2014-12-14 14:12:57:889
1.4862,-4.95181,2.34273,-0.88211,-9.56169,1.99153,0.022,4.55482,-1.32953,-0.20033,-0.39363,0.16044,4.0,16.62,32.76,-0.36,272.273,77.167,23.89,1.97,52.7121,,,,NaN,,,,0 / 0,361,2014-12-14 14:12:57:940
1.55324,-8.31087,4.26288,-0.57012,-9.57681,2.03253,2.12336,1.26593,2.23035,-0.22057,0.04846,-0.46593,4.0,16.5,33.78,0.78,272.273,77.167,23.89,1.97,52.7121,,,,NaN,,,,0 / 0,410,2014-12-14 14:12:57:989
2.05123,-7.40826,2.11767,-0.44383,-9.58339,2.03313,2.49506,2.17513,0.08455,-0.09593,0.36804,-0.40521,4.0,17.16,34.02,1.92,288.14,77.749,12.314,1.97,54.8741,,,,NaN,,,,0 / 0,460,2014-12-14 14:12:58:039
