ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.17777,-9.07223,3.06099,-0.11762,-9.30566,3.09256,-0.10609,0.22865,-0.11492,-0.00432,0.04526,0.01024,1169.0,-9.18,43.14,-40.8,157.414,71.567,1.955,1.97,47.5549,,,,NaN,,,,0 / 0,5,2014-12-14 13:56:39:334
0.09038,-9.18715,3.06578,-0.12989,-9.30626,3.09002,0.22027,0.11911,-0.02424,-0.00432,0.03567,-0.00467,1169.0,-7.62,43.56,-40.62,159.102,71.604,2.178,1.97,47.5549,,,,NaN,,,,0 / 0,56,2014-12-14 13:56:39:385
0.09038,-9.18715,3.06578,-0.12989,-9.30626,3.09002,0.22027,0.11911,-0.02424,-0.00432,0.03567,-0.00467,1161.0,-7.62,43.56,-40.62,159.102,71.604,2.178,1.97,47.5549,,,,NaN,,,,0 / 0,106,2014-12-14 13:56:39:435
-0.20171,-9.21588,3.07775,-0.14425,-9.30851,3.08268,0.15727,0.13991,-0.16071,-0.00112,0.03993,-0.00361,1161.0,-7.98,43.02,-41.1,158.934,71.648,2.308,1.97,47.5549,,,,NaN,,,,0 / 0,155,2014-12-14 13:56:39:484
-0.14664,-9.17757,3.02747,-0.14979,-9.30851,3.08253,0.03487,0.09008,0.04998,-0.00538,0.05698,0.01237,1161.0,-7.44,43.38,-40.8,158.934,71.648,2.308,1.97,47.5549,,,,NaN,,,,0 / 0,205,2014-12-14 13:56:39:534
-0.14425,-9.1273,3.13281,-0.16086,-9.30596,3.08957,0.01661,0.17867,0.04325,0.0074,0.03035,0.00598,1161.0,-7.56,43.32,-40.62,160.063,71.652,2.901,1.97,47.5549,,,,NaN,,,,0 / 0,255,2014-12-14 13:56:39:584
-0.31424,-9.13448,3.11605,-0.17567,-9.30402,3.09436,-0.13856,0.16954,0.0217,0.00421,0.02289,0.02728,1161.0,-6.96,43.5,-40.38,159.041,71.611,2.98,1.97,47.5549,,,,NaN,,,,0 / 0,305,2014-12-14 13:56:39:634
-0.01736,-9.10575,3.11127,-0.1872,-9.30477,3.09151,0.16984,0.19902,0.01975,-0.03201,0.00265,0.01983,1151.0,-7.38,43.02,-40.56,159.041,71.611,2.98,1.97,48.8823,,,,NaN,,,,0 / 0,363,2014-12-14 13:56:39:692
-0.22087,-8.85196,3.45842,-0.17942,-9.31045,3.07505,-0.04145,0.45849,0.38337,-0.07356,-0.06233,-0.00467,1151.0,-7.74,43.14,-40.74,157.39,71.694,3.339,1.97,48.8823,,,,NaN,,,,0 / 0,405,2014-12-14 13:56:39:734
-0.47944,-8.14328,4.91889,-0.17777,-9.29489,3.12174,-0.30167,1.15161,1.79715,-0.06291,-0.08896,0.01876,1151.0,-7.8,43.38,-41.16,157.292,71.407,3.259,1.97,48.8823,,,,NaN,,,,0 / 0,456,2014-12-14 13:56:39:785
0.55725,-8.75619,2.94367,-0.16116,-9.29384,3.12563,0.77827,0.42273,-0.0838,-0.20778,-0.08364,-0.02172,1151.0,-7.38,43.32,-40.38,157.292,71.407,3.259,1.97,48.8823,,,,NaN,,,,0 / 0,506,2014-12-14 13:56:39:835
0.68654,-9.07462,3.52067,-0.14635,-9.29953,3.10947,0.83288,0.22491,0.4112,-0.2195,-0.03463,-0.03983,1151.0,-7.44,43.2,-40.14,159.655,71.493,2.695,1.97,48.8823,,,,NaN,,,,0 / 0,555,2014-12-14 13:56:39:884
-0.18735,-8.26778,3.81516,-0.11657,-9.3302,3.01744,-0.07078,1.06243,0.79772,-0.32922,0.06657,0.03687,1187.0,-7.8,43.56,-40.74,159.655,71.493,2.695,1.97,48.8823,,,,NaN,,,,0 / 0,605,2014-12-14 13:56:39:934
0.94032,-9.44094,2.89818,-0.25902,-9.3941,2.80241,1.19935,-0.04684,0.09577,-0.37609,-0.12092,0.04646,1187.0,-7.44,43.98,-40.74,159.144,72.066,2.212,1.97,48.8823,,,,NaN,,,,0 / 0,656,2014-12-14 13:56:39:985
0.90202,-9.1656,2.34033,-0.09292,-9.43854,2.66026,0.99494,0.27294,-0.31993,-0.41977,0.05911,-0.1879,1187.0,-7.56,44.46,-40.38,160.323,74.25,2.001,1.97,48.8823,,,,NaN,,,,0 / 0,705,2014-12-14 13:56:40:034
-1.88005,-9.00998,2.23259,-0.10804,-9.48059,2.50568,-1.77201,0.47061,-0.27309,-0.54227,0.53528,-0.13038,1187.0,-7.38,44.58,-39.9,160.323,74.25,2.001,1.97,45.1751,,,,NaN,,,,0 / 0,755,2014-12-14 13:56:40:084
-1.09475,-8.80408,4.23415,-0.17747,-9.5165,2.36143,-0.91728,0.71242,1.87271,-0.48688,0.22849,-0.15701,1187.0,-7.02,44.64,-39.12,159.412,76.026,4.298,1.97,45.1751,,,,NaN,,,,0 / 0,806,2014-12-14 13:56:40:135
1.12946,-7.844,3.34829,-0.02544,-9.53356,2.29828,1.1549,1.68956,1.05001,-0.30579,0.25299,-0.3626,1159.0,-7.2,45.3,-38.28,159.412,76.026,4.298,1.97,45.1751,,,,NaN,,,,0 / 0,855,2014-12-14 13:56:40:184
-0.73562,-7.67162,2.85748,0.11582,-9.60494,1.97552,-0.85144,1.93332,0.88196,-0.43788,0.77497,-0.30508,1159.0,-5.88,46.92,-37.02,164.12,76.445,0.634,1.97,45.1751,,,,NaN,,,,0 / 0,905,2014-12-14 13:56:40:234
-1.79146,-7.50403,0.93015,0.11717,-9.63546,1.82064,-1.90863,2.13144,-0.89049,-0.54654,0.46924,-0.23477,1159.0,-6.06,47.04,-36.42,172.229,79.278,-3.682,1.97,45.1751,,,,NaN,,,,0 / 0,955,2014-12-14 13:56:40:284
-0.62788,-10.15201,1.39941,0.07302,-9.67572,1.59603,-0.7009,-0.4763,-0.19662,-0.43255,0.12942,-0.07605,1073.0,-5.76,47.52,-35.82,172.229,79.278,-3.682,1.97,45.1751,,,,NaN,,,,0 / 0,1005,2014-12-14 13:56:40:334
1.21805,-8.92139,1.22942,0.35255,-9.7459,1.03235,0.8655,0.8245,0.19707,-0.57423,0.16777,-0.28377,1073.0,-4.8,48.3,-34.86,180.146,82.125,-8.247,1.97,45.1751,,,,NaN,,,,0 / 0,1055,2014-12-14 13:56:40:384
2.15658,-12.20384,6.11838,0.5351,-9.74784,0.9297,1.62147,-2.456,5.18868,-0.67117,0.50972,-0.72053,1073.0,-4.62,48.48,-34.44,180.146,82.125,-8.247,1.97,45.1751,,,,NaN,,,,0 / 0,1106,2014-12-14 13:56:40:435
7.89548,-9.72106,14.45739,0.9924,-9.6603,1.36544,6.90308,-0.06075,13.09194,0.69556,1.47804,-1.02733,1073.0,-4.32,48.9,-34.02,218.615,80.089,-36.009,1.97,52.7299,,,,NaN,,,,0 / 0,1156,2014-12-14 13:56:40:485
0.69372,-14.70339,13.25789,1.31636,-9.40622,2.44164,-0.62264,-5.29717,10.81626,3.19467,2.84158,-1.04331,1073.0,-4.62,49.26,-33.06,218.615,80.089,-36.009,1.97,52.7299,,,,NaN,,,,0 / 0,1206,2014-12-14 13:56:40:535
-12.35228,-19.51813,-5.91248,0.98357,-8.89491,4.01059,-13.33585,-10.62322,-9.92307,3.00825,2.14596,1.10533,1039.0,-4.02,49.8,-32.22,205.04,65.097,-13.779,1.97,52.7299,,,,NaN,,,,0 / 0,1256,2014-12-14 13:56:40:585
6.24587,-8.36355,-1.26294,0.05357,-7.55146,6.2565,6.1923,-0.81208,-7.51944,2.67269,-0.62479,0.31277,1039.0,-1.62,45.24,-36.9,155.818,57.146,1.504,1.97,52.7299,,,,NaN,,,,0 / 0,1305,2014-12-14 13:56:40:634
1.63225,-5.38276,-1.72981,-0.00554,-7.18141,6.67818,1.63778,1.79864,-8.40799,1.34537,-0.15927,0.94448,1039.0,3.54,39.06,-41.58,155.818,57.146,1.504,1.97,52.7299,,,,NaN,,,,0 / 0,1356,2014-12-14 13:56:40:685
1.49099,-2.35649,-2.77608,-0.18046,-7.05242,6.8118,1.67145,4.69593,-9.58788,0.78931,0.05591,0.87736,1053.0,6.9,31.5,-45.72,207.788,45.984,1.518,1.97,52.7299,,,,NaN,,,,0 / 0,1405,2014-12-14 13:56:40:734
