ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-4.25031,-8.53832,4.6244,0.97205,-9.4746,2.33629,-5.22235,0.93628,2.28811,-0.25572,0.28601,0.07203,1295.0,-8.64,43.38,-39.78,194.181,75.047,-22.59,1.97,45.099,,,,NaN,,,,0 / 0,4,2014-12-14 13:57:34:850
1.80224,-7.10659,4.03782,0.84874,-9.45769,2.44987,0.95349,2.35111,1.58795,-0.03308,-0.27645,-0.01,1295.0,-8.58,44.1,-39.42,189.055,74.67,-19.108,1.97,45.099,,,,NaN,,,,0 / 0,53,2014-12-14 13:57:34:899
0.78231,-7.00364,2.21344,0.92656,-9.42642,2.54085,-0.18331,2.41934,-0.31903,-0.19713,0.85167,-0.1389,1295.0,-8.34,44.16,-38.88,189.055,74.67,-19.108,1.97,45.099,,,,NaN,,,,0 / 0,104,2014-12-14 13:57:34:950
-0.06045,-8.40425,2.52708,0.90187,-9.44932,2.46333,-0.66125,2.14386,-0.63476,-0.2717,0.81225,-0.2337,1303.0,-8.46,44.46,-38.88,192.599,74.077,-19.923,1.97,45.099,,,,NaN,,,,0 / 0,154,2014-12-14 13:57:35:000
-0.10116,-9.18236,0.8679,0.93239,-9.46533,2.38941,-0.77033,0.54438,-1.99646,-0.20139,0.11237,-0.29549,1303.0,-8.22,44.16,-38.52,194.308,74.838,-21.317,1.97,45.099,,,,NaN,,,,0 / 0,204,2014-12-14 13:57:35:050
0.34656,-8.1768,1.46166,1.01769,-9.52698,2.09119,-0.21204,1.25217,-2.25025,-0.52203,0.37869,-0.22838,1303.0,-7.14,43.92,-38.7,194.308,74.838,-21.317,1.97,48.008,,,,NaN,,,,0 / 0,253,2014-12-14 13:57:35:099
-1.5257,-8.69873,2.24696,1.0114,-9.56139,1.93047,-2.36906,0.96157,0.04444,-0.73296,0.55978,-0.29016,1169.0,-6.42,44.16,-39.36,204.024,76.282,-25.95,1.97,48.008,,,,NaN,,,,0 / 0,303,2014-12-14 13:57:35:149
0.14784,-8.40903,9.31225,0.993,-9.59656,1.75839,-0.99808,1.85117,7.23214,-0.48475,0.59494,-0.36047,1169.0,-6.18,44.34,-38.46,207.188,78.117,-29.454,1.97,48.008,,,,NaN,,,,0 / 0,353,2014-12-14 13:57:35:199
-2.38762,-13.78641,13.24592,1.06751,-9.52249,2.0864,-3.46187,-4.32393,10.90544,0.30248,0.05272,-0.51706,1169.0,-5.82,44.64,-38.34,207.188,78.117,-29.454,1.97,48.008,,,,NaN,,,,0 / 0,403,2014-12-14 13:57:35:249
-1.46824,-19.51813,0.04669,0.97444,-8.89431,4.01403,-0.95349,-10.62382,-6.28014,1.84179,-0.24875,-0.27205,1169.0,-5.46,44.88,-38.1,207.878,76.173,-27.097,1.97,48.008,,,,NaN,,,,0 / 0,454,2014-12-14 13:57:35:300
4.59866,-11.20546,5.28759,0.80565,-8.60805,4.62859,3.23995,-2.87753,-4.73992,3.05299,0.64713,0.49281,1147.0,-5.1,43.68,-38.28,187.231,61.375,-9.874,1.97,48.008,,,,NaN,,,,0 / 0,503,2014-12-14 13:57:35:349
