sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.844312;-12.919112;6.971915;-1.138093;-9.09772;3.479454;-1.706219;-3.821391;3.492461;2.275779;-0.43402;1.04855;387.0;-12.24;34.02;-19.26;108.9396;76.5647;14.96;0.0;1018.08;60.14005;;;;;;0 / 0;82.8;41.0;3.665;10;2014-11-17 17:06:55:368
-4.10845;-9.279924;5.66947;-1.544368;-8.497852;4.644545;-2.564082;-0.782072;1.024925;0.610254;-0.326813;0.441961;365.0;-11.82;29.76;-19.14;78.2065;60.059;18.3926;0.0;1018.08;60.14005;;;;;;0 / 0;82.8;41.0;3.665;73;2014-11-17 17:06:55:431
-2.06859;-4.050989;-0.612916;-1.531865;-8.296018;4.999988;-0.536725;4.24503;-5.612903;-1.868331;-1.86772;0.208305;288.0;-13.02;29.4;-17.64;76.8786;57.7748;17.0337;0.0;1018.08;60.14005;;;;;;0 / 0;82.8;41.0;3.665;133;2014-11-17 17:06:55:491
1.723825;-2.154781;-0.248997;-1.00963;-8.64559;4.517171;2.733455;6.490809;-4.766167;-2.320372;-0.195477;0.090713;266.0;-15.6;30.9;-11.04;65.4083;61.8366;12.5991;0.0;1018.1;60.14005;;;;;;0 / 0;82.8;41.0;3.665;195;2014-11-17 17:06:55:553
1.197101;-3.926491;4.146757;-0.886315;-9.485648;2.325368;2.083416;5.559158;1.821389;-1.492955;0.503353;-0.013134;252.0;-16.38;31.38;-8.94;65.4083;61.8366;12.5991;0.0;1018.1;60.14005;;;;;;0 / 0;82.8;41.0;3.665;258;2014-11-17 17:06:55:616
1.197101;-3.926491;4.146757;-0.886315;-9.485648;2.325368;2.083416;5.559158;1.821389;-0.930959;1.343904;-0.026267;255.0;-18.06;32.88;-0.54;56.4473;75.2998;20.8644;0.0;1018.1;67.31922;;;;;;0 / 0;82.8;41.0;3.665;313;2014-11-17 17:06:55:671
-0.105345;-17.51598;-5.995081;-1.138468;-9.478792;2.242051;1.033123;-8.037187;-8.237132;0.317955;-0.598342;0.453262;282.0;-17.88;32.04;0.9;45.3952;76.6357;24.985;0.0;1017.76;67.31922;;;;;;0 / 0;82.8;41.0;3.665;385;2014-11-17 17:06:55:743
-2.566584;-17.228676;-11.951854;-0.649781;-9.75183;0.806211;-1.916803;-7.476845;-12.758064;-2.125506;1.628872;-0.974025;307.0;-16.8;29.64;2.82;37.914;75.1428;26.9205;0.0;1017.76;67.31922;;;;;;0 / 0;82.8;41.0;3.665;468;2014-11-17 17:06:55:826
-5.631162;-19.546263;4.750097;0.502573;-9.672776;-1.534658;-6.133735;-9.873486;6.284754;-4.167323;0.473726;-2.247373;190.0;-17.34;27.48;5.82;245.883;80.522;-161.8673;0.0;1017.76;67.31922;;;;;;0 / 0;82.8;41.0;3.665;530;2014-11-17 17:06:55:888
0.708684;-10.180144;6.703765;-0.960101;-9.748538;0.463211;1.668785;-0.431607;6.240554;-2.801428;2.177429;-0.24679;179.0;-19.38;26.64;10.38;245.883;80.522;-161.8673;0.0;1017.76;67.31922;;;;;;0 / 0;82.8;41.0;3.665;593;2014-11-17 17:06:55:951
-9.816226;-2.173935;4.242526;-1.841825;-9.577108;1.02814;-7.974402;7.403175;3.214386;-1.138958;1.521971;-0.467923;175.0;-21.24;25.68;14.22;354.5831;83.7595;64.2445;0.0;1017.76;67.31922;;;;;;0 / 0;82.8;41.0;3.665;649;2014-11-17 17:06:56:007
-5.880159;-2.422932;4.826711;-2.360398;-9.40119;1.488794;-3.519761;6.978259;3.337917;0.116064;0.962724;-0.145386;183.0;-22.8;22.56;16.2;354.121;77.5789;60.829;0.0;1017.78;68.7132;;;;;;0 / 0;82.8;41.0;3.665;730;2014-11-17 17:06:56:088
3.533842;-19.536686;-0.363919;-2.993456;-8.740832;3.28747;6.527298;-10.795852;-3.651389;2.832277;-1.977676;1.549765;183.0;-25.44;18.3;18.18;1.0382;70.5174;53.4745;0.0;1017.78;68.7132;;;;;;0 / 0;82.8;41.0;3.665;805;2014-11-17 17:06:56:163
-3.916914;-19.546263;-6.770802;-3.089965;-7.501985;5.508421;-0.826949;-12.044276;-12.279222;3.775147;-2.316401;1.410183;208.0;-27.36;17.1;20.52;8.772;63.0392;42.3199;0.0;1017.78;68.7132;;;;;;0 / 0;82.8;41.0;3.665;864;2014-11-17 17:06:56:222
-3.916914;-19.546263;-6.770802;-3.089965;-7.501985;5.508421;-0.826949;-12.044276;-12.279222;4.745507;-0.857044;1.911092;233.0;-28.74;18.0;23.46;8.772;63.0392;42.3199;0.0;1017.78;68.7132;;;;;;0 / 0;82.8;41.0;3.665;914;2014-11-17 17:06:56:272
2.001553;-12.497732;-6.426037;-1.63776;-9.658142;0.456528;3.639312;-2.839591;-6.882565;3.114802;-1.62032;1.202794;357.0;-27.72;28.38;24.36;18.3223;49.9061;29.2904;0.0;1017.78;68.7132;;;;;;0 / 0;82.8;41.0;3.665;970;2014-11-17 17:06:56:328
2.94008;3.294422;-11.319786;-1.344003;-9.674146;-0.880307;4.284084;12.968568;-10.439478;0.68478;-0.752891;0.887587;327.0;-24.36;35.16;21.12;294.793;80.5706;123.2243;0.0;1017.78;68.7132;;;;;;0 / 0;82.8;41.0;3.665;1025;2014-11-17 17:06:56:383
4.204219;4.434062;-5.841852;-0.789064;-9.603594;-1.821739;4.993282;14.037656;-4.020113;-1.040914;-1.544267;-0.96364;213.0;-16.26;43.44;12.9;279.3006;78.3201;156.5808;0.0;1018.11;67.00849;;;;;;0 / 0;82.8;41.0;3.665;1086;2014-11-17 17:06:56:444
-2.413355;-11.942278;14.365212;-0.42111;-9.425014;-2.676228;-1.992245;-2.517263;17.04144;-0.591928;2.25898;0.531758;215.0;-14.16;44.1;10.86;279.3006;78.3201;156.5808;0.0;1018.11;67.00849;;;;;;0 / 0;82.8;41.0;3.665;1142;2014-11-17 17:06:56:500
4.434062;-2.250549;13.062764;-0.496891;-9.633024;1.76871;4.930952;7.382476;11.294054;-0.563829;-1.014953;-0.637438;293.0;-9.96;42.6;8.04;288.3752;73.9631;171.0577;0.0;1018.11;67.00849;;;;;;0 / 0;82.8;41.0;3.665;1207;2014-11-17 17:06:56:565
-0.766144;-16.51999;-13.934254;-0.662448;-9.561214;2.07719;-0.103697;-6.958775;-16.011444;-3.943746;2.14261;-0.711353;291.0;-7.44;40.8;6.66;14.3997;77.1544;17.6883;0.0;1017.93;67.00849;;;;;;0 / 0;82.8;41.0;3.665;1266;2014-11-17 17:06:56:624
2.959233;-19.546263;-13.378798;-0.167863;-9.805076;0.051688;3.127096;-9.741186;-13.430488;-3.750102;-0.806953;-1.444391;189.0;-4.92;36.96;9.3;318.6043;88.974;72.8853;0.0;1017.93;67.00849;;;;;;0 / 0;82.8;41.0;3.665;1327;2014-11-17 17:06:56:685
-7.010222;-15.198392;5.449203;-0.483531;-9.720014;-1.207444;-6.526691;-5.478378;6.656647;-3.456886;1.729665;-1.383304;183.0;-6.18;34.92;14.28;318.6043;88.974;72.8853;0.0;1017.93;67.00849;;;;;;0 / 0;82.8;41.0;3.665;1383;2014-11-17 17:06:56:741
-5.947197;-5.583278;7.776367;-1.194202;-9.730526;-0.247287;-4.752995;4.147248;8.023654;-1.568091;2.593123;-0.587041;180.0;-11.16;30.6;23.58;233.2992;82.3784;158.176;0.0;1018.0;68.38144;;;;;;0 / 0;82.8;41.0;3.665;1451;2014-11-17 17:06:56:809
-3.313575;-4.836287;5.305551;-1.476004;-9.682174;0.497308;-1.837571;4.845886;4.808243;0.255953;1.136209;-0.038485;191.0;-13.74;28.32;27.12;320.979;80.8614;71.3799;0.0;1018.0;68.38144;;;;;;0 / 0;82.8;41.0;3.665;1508;2014-11-17 17:06:56:866
-7.307103;0.296881;5.401319;-2.270642;-9.462306;1.21628;-5.036461;9.759188;4.18504;1.611463;1.042747;0.347277;201.0;-17.22;25.74;30.42;332.2161;74.7717;61.8241;0.0;1018.0;68.38144;;;;;;0 / 0;82.8;41.0;3.665;1562;2014-11-17 17:06:56:920
-1.752556;-10.831368;-0.861913;-2.276539;-9.471882;1.127472;0.523983;-1.359486;-1.989385;2.173764;-0.65271;0.882089;241.0;-17.7;25.74;31.56;332.2161;74.7717;61.8241;0.0;1017.93;68.38144;;;;;;0 / 0;82.8;41.0;3.665;1618;2014-11-17 17:06:56:976
0.92895;-19.546263;-5.956774;-2.775711;-9.004646;2.717014;3.704661;-10.541614;-8.673788;4.324926;-3.857309;1.375363;219.0;-17.1;27.06;31.62;345.4872;66.667;45.6123;0.0;1017.93;68.38144;;;;;;0 / 0;82.8;41.0;3.665;1674;2014-11-17 17:06:57:032
-5.430049;-19.546263;-4.788403;-2.839801;-7.625197;5.473781;-2.590248;-11.921064;-10.262184;3.355178;0.575435;2.200031;277.0;-13.74;31.32;28.5;358.8062;51.0371;27.4203;0.0;1017.93;68.38144;;;;;;0 / 0;82.8;41.0;3.665;1733;2014-11-17 17:06:57:091
3.39019;-3.514688;-9.433154;-1.64807;-9.62472;-0.904988;5.03826;6.110033;-8.528166;2.138334;-3.26202;1.404379;277.0;-12.9;34.14;24.96;358.8062;51.0371;27.4203;0.0;1017.93;66.05298;;;;;;0 / 0;82.8;41.0;3.665;1785;2014-11-17 17:06:57:143
6.531382;4.97994;-7.268796;-0.917594;-9.546566;-2.047318;7.448976;14.526506;-5.221478;-0.604146;-1.193325;0.063225;150.0;-14.28;40.02;19.56;287.156;78.9464;118.7721;0.0;1018.11;66.05298;;;;;;0 / 0;82.8;41.0;3.665;1852;2014-11-17 17:06:57:210
2.959233;-2.844312;4.242526;-0.965716;-9.45874;-2.40208;3.92495;6.61443;6.644606;-1.43706;-1.453859;-1.198517;150.0;-15.36;42.42;18.6;268.5857;74.6926;158.0982;0.0;1018.11;66.05298;;;;;;0 / 0;82.8;41.0;3.665;1908;2014-11-17 17:06:57:266
-4.481945;-7.460332;8.111555;-0.973648;-9.75034;-0.391515;-3.508297;2.290007;8.503072;0.117592;1.904067;0.70616;138.0;-17.76;45.66;20.16;299.1733;83.857;111.9056;0.0;1018.11;66.05298;;;;;;0 / 0;82.8;41.0;3.665;1959;2014-11-17 17:06:57:317
-12.813766;-17.650055;-11.779472;-1.509847;-9.681476;-0.399685;-11.30392;-7.968579;-11.379786;-0.106596;-1.354288;-0.011606;139.0;-18.66;47.04;19.32;299.1733;83.857;111.9056;0.0;1018.06;66.05298;;;;;;0 / 0;82.8;41.0;3.665;2022;2014-11-17 17:06:57:380
4.338294;-12.5935;-15.56231;-1.422776;-9.6942;-0.410588;5.76107;-2.899301;-15.151724;-1.185384;-1.222647;0.011606;168.0;-18.66;49.26;17.76;313.8537;80.8358;104.8272;0.0;1018.06;66.05298;;;;;;0 / 0;82.8;41.0;3.665;2078;2014-11-17 17:06:57:436
-6.14831;-19.546263;-4.788403;-0.243344;-9.367768;-2.890685;-5.904966;-10.178492;-1.897718;-3.919922;0.273668;-2.167961;164.0;-18.12;52.98;15.96;275.5999;72.7938;175.1881;0.0;1018.06;66.05298;;;;;;0 / 0;82.8;41.0;3.665;2150;2014-11-17 17:06:57:508
-2.116474;-13.608642;3.227384;-1.489441;-9.360852;-2.515229;-0.627033;-4.247789;5.742613;-3.492622;2.104431;-0.294132;143.0;-23.1;50.4;24.84;279.6945;72.6578;149.3673;0.0;1018.47;67.4568;;;;;;0 / 0;82.8;41.0;3.665;2210;2014-11-17 17:06:57:568
-7.862558;-3.974375;9.50977;-2.282591;-9.432056;-1.412964;-5.579967;5.457683;10.922734;-1.359786;1.850922;-0.307265;143.0;-26.94;47.04;30.18;279.6945;72.6578;149.3673;0.0;1018.47;67.4568;;;;;;0 / 0;82.8;41.0;3.665;2266;2014-11-17 17:06:57:624
-2.250549;-5.430049;6.004658;-2.429478;-9.4839;-0.568936;0.178929;4.053852;6.573594;-0.189063;1.579392;0.308792;146.0;-31.68;41.4;34.56;293.4256;74.1127;121.7582;0.0;1018.47;67.4568;;;;;;0 / 0;82.8;41.0;3.665;2323;2014-11-17 17:06:57:681
-4.922478;-0.057461;3.016694;-2.477758;-9.466526;-0.644971;-2.44472;9.409066;3.661666;1.596191;-0.035125;0.577268;153.0;-32.04;39.9;33.78;308.0558;74.8658;104.5906;0.0;1017.83;67.4568;;;;;;0 / 0;82.8;41.0;3.665;2384;2014-11-17 17:06:57:742
-9.940724;-18.215086;-6.684611;-2.823485;-9.384466;0.36071;-7.11724;-8.830618;-7.045321;2.554639;-1.293202;2.134669;164.0;-29.64;38.4;29.88;328.9684;73.1268;82.7197;0.0;1017.83;67.4568;;;;;;0 / 0;82.8;41.0;3.665;2454;2014-11-17 17:06:57:812
11.530476;-19.546263;-6.493075;-3.589643;-8.804114;2.402585;15.120118;-10.742148;-8.89566;4.002695;-4.866153;1.857336;164.0;-27.78;37.62;28.38;328.9684;73.1268;82.7197;0.0;1017.83;67.4568;;;;;;0 / 0;82.8;41.0;3.665;2509;2014-11-17 17:06:57:867
-7.862558;-19.546263;-3.351882;-3.955613;-7.366011;5.124977;-3.906945;-12.180252;-8.47686;2.848159;1.050383;2.393981;131.0;-24.72;40.98;26.64;350.0331;63.8665;56.2052;0.0;1018.12;65.89032;;;;;;0 / 0;82.8;41.0;3.665;2577;2014-11-17 17:06:57:935
6.100426;2.94008;-10.505756;-1.743333;-9.425672;-2.070723;7.843759;12.365752;-8.435034;0.240681;-1.651169;0.525344;122.0;-23.82;46.14;24.0;286.3287;73.977;139.9061;0.0;1018.12;65.89032;;;;;;0 / 0;82.8;41.0;3.665;2634;2014-11-17 17:06:57:992
7.575254;3.102886;-1.934515;-0.772049;-9.406668;-2.662503;8.347303;12.509554;0.727988;-1.178054;-1.170418;-1.3943;106.0;-21.36;58.98;15.78;287.0413;73.5796;163.8294;0.0;1018.26;65.89032;;;;;;0 / 0;82.8;41.0;3.665;2717;2014-11-17 17:06:58:075
-4.912902;-4.529829;8.66701;-1.604663;-9.616566;-1.056937;-3.308238;5.086736;9.723948;-1.106277;1.140791;-0.018631;106.0;-22.68;66.24;13.44;295.1691;70.7577;175.3857;0.0;1018.26;65.89032;;;;;;0 / 0;82.8;41.0;3.665;2784;2014-11-17 17:06:58:142
-13.982138;-16.970102;-3.936067;-1.906831;-9.57452;-0.928958;-12.075306;-7.395582;-3.007109;1.073596;1.604132;0.751364;92.0;-26.04;69.72;11.76;295.1691;70.7577;175.3857;0.0;1018.26;65.89032;;;;;;0 / 0;82.8;41.0;3.665;2848;2014-11-17 17:06:58:206
8.695742;-3.457227;-19.440918;-2.095767;-9.568312;-0.474923;10.791508;6.111086;-18.965996;1.210735;0.361938;-0.44807;92.0;-26.16;72.48;8.1;332.0207;77.5088;115.9741;0.0;1018.26;70.23238;;;;;;0 / 0;82.8;41.0;3.665;2899;2014-11-17 17:06:58:257
8.695742;-3.457227;-19.440918;-2.095767;-9.568312;-0.474923;10.791508;6.111086;-18.965996;-4.361272;2.730262;-2.30174;97.0;-22.44;77.64;-4.74;0.0208;77.3422;102.7682;0.0;1018.26;70.23238;;;;;;0 / 0;82.8;41.0;3.665;2952;2014-11-17 17:06:58:310
0.699107;-18.128895;-10.371682;-1.146586;-9.390584;-2.583148;1.845692;-8.73831;-7.788534;-3.560733;-0.529315;-2.169488;100.0;-22.44;79.56;-6.66;0.0208;77.3422;102.7682;0.0;1018.26;70.23238;;;;;;0 / 0;82.8;41.0;3.665;3007;2014-11-17 17:06:58:365
-3.936067;-8.341399;7.278373;-2.047548;-9.43736;-1.707089;-1.888519;1.095961;8.985462;-3.785532;1.178359;-0.673784;102.0;-30.42;78.78;3.24;333.1016;68.212;156.8776;0.0;1017.78;70.23238;;;;;;0 / 0;82.8;41.0;3.665;3074;2014-11-17 17:06:58:432
-8.676586;-2.480393;9.69173;-3.33697;-9.212568;0.404433;-5.339617;6.732177;9.287296;-0.917825;1.353372;-0.483194;111.0;-35.46;76.86;11.28;353.649;69.9545;83.0896;0.0;1017.78;70.23238;;;;;;0 / 0;82.8;41.0;3.665;3129;2014-11-17 17:06:58:487
5.477934;-6.110002;4.826711;-3.196093;-8.702702;3.196614;8.674026;2.592701;1.630096;0.94959;0.337198;0.487165;113.0;-39.24;72.6;18.78;11.4175;62.5519;44.9953;0.0;1017.78;70.23238;;;;;;0 / 0;82.8;41.0;3.665;3191;2014-11-17 17:06:58:549
-1.570596;-3.007117;1.359907;-2.578068;-8.15515;4.797654;2.419206;7.107222;1.69779;1.637424;-0.004581;0.132558;103.0;-37.62;72.48;17.22;11.4175;62.5519;44.9953;0.0;1017.86;70.23238;;;;;;0 / 0;82.8;41.0;3.665;3252;2014-11-17 17:06:58:610
-11.329362;-18.44493;-7.096413;-3.04201;-8.331599;4.183423;-7.409883;-11.401972;-8.969386;2.258063;0.309098;1.546405;102.0;-30.9;73.8;5.28;21.1329;56.2628;28.2518;0.0;1017.86;66.12546;;;;;;0 / 0;82.8;41.0;3.665;3318;2014-11-17 17:06:58:676
