sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.545878;-9.461884;1.551443;-0.479512;-9.616508;1.860977;-0.066366;0.154623;-0.309534;-0.08491;-0.105374;-0.066584;605.0;-13.62;36.3;-19.62;111.6738;78.2141;16.3478;0.0;1017.97;34.16614;;;;;;0 / 0;82.6;42.0;3.69;23;2014-11-17 17:04:59:754
-1.130063;-9.662998;2.384625;-0.385113;-9.638308;1.767798;-0.74495;-0.024691;0.616827;-0.168904;0.027184;-0.113315;594.0;-14.16;36.24;-19.14;112.4539;78.6989;14.4489;0.0;1017.97;34.16614;;;;;;0 / 0;82.6;42.0;3.69;85;2014-11-17 17:04:59:816
-0.957681;-9.375694;3.102886;-0.208661;-9.662186;1.664032;-0.74902;0.286492;1.438853;-0.107512;-0.057116;-0.310625;586.0;-14.88;36.12;-18.84;121.5245;80.1533;7.1473;0.0;1017.95;34.16614;;;;;;0 / 0;82.6;42.0;3.69;153;2014-11-17 17:04:59:884
-1.331176;-9.586384;3.878607;-0.027749;-9.666084;1.654222;-1.303427;0.0797;2.224385;-0.119119;0.098044;-0.361327;572.0;-16.14;36.06;-18.42;124.9726;80.2873;0.961;0.0;1017.95;34.16614;;;;;;0 / 0;82.6;42.0;3.69;242;2014-11-17 17:04:59:973
-1.8579;-8.714894;6.454768;-0.080421;-9.603154;1.985782;-1.777479;0.888261;4.468986;0.411112;0.360716;0.313374;594.0;-17.7;35.7;-17.76;126.6454;79.9937;-3.5514;0.0;1017.94;34.16614;;;;;;0 / 0;82.6;42.0;3.69;317;2014-11-17 17:05:00:048
-1.436521;-9.672574;4.405331;-0.304236;-9.463338;2.554029;-1.132285;-0.209237;1.851302;0.696692;-0.090408;0.381485;594.0;-17.76;35.1;-17.76;126.6454;79.9937;-3.5514;0.0;1017.94;34.16614;;;;;;0 / 0;82.6;42.0;3.69;371;2014-11-17 17:05:00:102
-1.436521;-9.672574;4.405331;-0.304236;-9.463338;2.554029;-1.132285;-0.209237;1.851302;1.342987;-0.517708;0.730289;611.0;-17.76;34.14;-17.34;104.972;74.7946;6.7931;0.0;1017.94;58.85944;;;;;;0 / 0;82.6;42.0;3.69;423;2014-11-17 17:05:00:154
-2.193089;-10.936712;5.90889;-0.57616;-9.184;3.390069;-1.616929;-1.752712;2.518821;1.455997;-0.09499;0.960586;611.0;-17.28;31.62;-17.1;95.2661;69.4731;9.6456;0.0;1017.94;58.85944;;;;;;0 / 0;82.6;42.0;3.69;473;2014-11-17 17:05:00:204
-1.024718;-9.030928;6.282386;-1.038915;-8.756798;4.290634;0.014196;-0.274131;1.991752;1.623374;-0.468228;1.112997;598.0;-17.16;30.24;-16.98;95.2661;69.4731;9.6456;0.0;1017.94;58.85944;;;;;;0 / 0;82.6;42.0;3.69;543;2014-11-17 17:05:00:274
-2.882619;-7.73806;5.544971;-1.468505;-8.191849;5.187243;-1.414114;0.45379;0.357728;0.901332;-1.076345;0.879035;598.0;-17.04;28.2;-16.92;73.6758;56.6509;15.8068;0.0;1017.94;58.85944;;;;;;0 / 0;82.6;42.0;3.69;595;2014-11-17 17:05:00:326
-0.92895;-6.282385;5.19063;-1.54201;-7.781549;5.765422;0.61306;1.499164;-0.574792;-0.087659;-1.386053;0.617279;506.0;-17.58;27.78;-16.38;68.5288;52.5135;14.9738;0.0;1017.94;58.85944;;;;;;0 / 0;82.6;42.0;3.69;646;2014-11-17 17:05:00:377
0.258574;-6.560112;6.042965;-1.216334;-7.862341;5.73363;1.474908;1.302229;0.309335;-1.274876;-0.98502;0.111177;433.0;-18.0;27.84;-14.7;68.5288;52.5135;14.9738;0.0;1018.11;58.85944;;;;;;0 / 0;82.6;42.0;3.69;703;2014-11-17 17:05:00:434
0.794875;-6.991069;4.673482;-0.920955;-8.313562;5.119269;1.71583;1.322494;-0.445787;-1.778534;-0.550084;0.189674;327.0;-19.92;28.92;-8.94;63.5515;53.2962;11.9772;0.0;1018.11;64.63422;;;;;;0 / 0;82.6;42.0;3.69;754;2014-11-17 17:05:00:485
0.90022;-2.633622;0.325611;-0.733351;-8.679398;4.505621;1.633571;6.045777;-4.180009;-0.999681;-0.60384;-0.050091;288.0;-20.28;29.28;-5.58;61.7997;62.258;9.2446;0.0;1018.11;64.63422;;;;;;0 / 0;82.6;42.0;3.69;827;2014-11-17 17:05:00:558
2.346318;-3.332729;9.002198;-0.579443;-8.502222;4.85251;2.925761;5.169494;4.149689;-1.589777;1.483486;0.228464;258.0;-20.94;29.82;0.18;50.6315;60.1102;6.8095;0.0;1017.93;64.63422;;;;;;0 / 0;82.6;42.0;3.69;880;2014-11-17 17:05:00:611
7.441179;1.484405;-8.93516;0.434795;-8.899808;4.0957;7.006384;10.384212;-13.03086;-1.386664;1.121854;-0.149967;285.0;-20.04;28.74;3.36;57.3006;65.1659;-6.0598;0.0;1017.93;64.63422;;;;;;0 / 0;82.6;42.0;3.69;964;2014-11-17 17:05:00:695
-2.767697;-19.325996;-1.742979;0.322139;-9.054598;3.752447;-3.089836;-10.271398;-5.495425;-1.992032;0.42333;-0.925461;285.0;-19.98;27.06;4.14;57.3006;65.1659;-6.0598;0.0;1017.93;64.63422;;;;;;0 / 0;82.6;42.0;3.69;1020;2014-11-17 17:05:00:751
-1.647211;-15.74427;-9.65342;0.810613;-9.440224;2.528932;-2.457823;-6.304046;-12.182352;-4.477337;1.972179;-1.356121;263.0;-20.94;23.94;7.26;72.2958;74.2879;-17.7725;0.0;1018.24;64.63422;;;;;;0 / 0;82.6;42.0;3.69;1073;2014-11-17 17:05:00:804
-6.943185;-19.546263;7.134722;1.538865;-9.68493;0.066372;-8.48205;-9.861332;7.068349;-3.482543;-1.193631;-0.604451;229.0;-21.96;22.2;9.24;150.9141;80.9633;-87.5303;0.0;1018.24;69.32038;;;;;;0 / 0;82.6;42.0;3.69;1132;2014-11-17 17:05:00:863
5.0374;-9.251194;8.418014;-0.233191;-9.543774;2.243298;5.270592;0.29258;6.174716;-3.06746;1.517389;0.039706;166.0;-22.92;21.6;11.94;150.9141;80.9633;-87.5303;0.0;1018.24;69.32038;;;;;;0 / 0;82.6;42.0;3.69;1182;2014-11-17 17:05:00:913
-8.93516;-3.677494;5.813122;-1.135885;-9.312128;2.857343;-7.799276;5.634635;2.955779;-0.899194;2.113289;-0.596204;161.0;-25.38;20.4;17.58;45.7228;76.7038;5.9346;0.0;1017.93;69.32038;;;;;;0 / 0;82.6;42.0;3.69;1235;2014-11-17 17:05:00:966
-3.485957;-2.461239;4.328717;-1.456578;-9.135278;3.255069;-2.02938;6.67404;1.073648;-0.271224;0.727846;-0.14111;168.0;-26.64;19.8;19.62;25.4942;68.676;24.1076;0.0;1017.93;69.32038;;;;;;0 / 0;82.6;42.0;3.69;1298;2014-11-17 17:05:01:029
