ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.3849,-0.3439,9.6351,-0.4102,-0.3453,9.792,0.0184,-0.0044,0.0334,14.31,8.93,-35.14,301.75,2.01,2.41,2.0,47.386,35.178032,126.90889,,155.4483004331318,,65.951614,,0 / 20,4,2014-12-14 15:11:28:380
-0.4041,-0.3439,9.616,-0.4101,-0.3467,9.7919,0.0021,-0.0191,-0.0036,15.06,7.49,-36.33,292.95,2.02,2.4,2.0,47.386,35.178032,126.90889,,155.4483004331318,,65.951614,,0 / 20,56,2014-12-14 15:11:28:432
-0.4041,-0.3439,9.5776,-0.4084,-0.3468,9.792,0.0039,-0.003,-0.0165,13.62,8.93,-36.33,292.95,2.02,2.4,2.0,24.819,35.178032,126.90889,,155.4483004331318,,65.951614,,0 / 20,105,2014-12-14 15:11:28:481
-0.3849,-0.3439,9.5968,-0.407,-0.3486,9.792,0.0151,-0.0204,-0.0125,14.0,8.93,-36.52,294.55,2.03,2.39,2.0,24.819,35.178032,126.90889,,155.4483004331318,,65.951614,,0 / 20,155,2014-12-14 15:11:28:531
-0.4041,-0.3439,9.6543,-0.4077,-0.3497,9.7919,-0.0062,0.0073,6.0E-4,14.31,10.43,-36.77,304.82,2.04,2.38,2.0,24.819,35.178032,126.90889,,155.4483004331318,,65.951614,,0 / 20,205,2014-12-14 15:11:28:581
-0.4233,-0.3631,9.616,-0.4085,-0.3506,9.7919,-0.0017,-0.0138,0.0179,15.06,8.93,-36.95,299.65,2.04,2.38,2.0,24.819,35.178032,126.90889,,155.4483004331318,,65.951614,,0 / 20,255,2014-12-14 15:11:28:631
-0.4041,-0.3248,9.5776,-0.4102,-0.3514,9.7918,-0.02,-0.0111,0.0118,15.43,10.43,-36.27,299.65,2.04,2.38,2.0,24.819,35.178032,126.90889,,155.4483004331318,,65.951614,,0 / 20,304,2014-12-14 15:11:28:680
-0.3849,-0.3439,9.616,-0.41,-0.3504,9.7918,0.0074,5.0E-4,-0.0031,14.0,11.11,-37.95,302.76,2.05,2.4,2.0,24.819,35.178032,126.90889,,155.4483004331318,,65.951614,,0 / 20,355,2014-12-14 15:11:28:731
-0.4233,-0.3439,9.6926,-0.4094,-0.3515,9.7918,-0.012,-0.0236,0.0102,14.0,9.68,-36.7,304.82,2.04,2.39,2.0,24.819,35.178032,126.90889,,155.4483004331318,,65.951614,,0 / 20,405,2014-12-14 15:11:28:781
-0.3849,-0.3439,9.5968,-0.41,-0.3522,9.7917,-0.0094,-0.0092,9.0E-4,15.06,8.93,-36.7,304.82,2.04,2.39,2.0,27.609,35.178032,126.90889,,155.4483004331318,,65.951614,,0 / 20,455,2014-12-14 15:11:28:831
