ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.4041,-0.3631,9.6926,-0.3927,-0.3589,9.7922,0.0095,0.0091,0.0029,13.93,8.8,-37.83,301.31,2.1,2.3,2.0,44.623,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,3,2014-12-14 15:12:56:321
-0.4041,-0.3631,9.6926,-0.3939,-0.3575,9.7922,-0.005,0.0088,-0.0351,13.56,8.05,-35.39,301.31,2.1,2.3,2.0,40.101,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,53,2014-12-14 15:12:56:371
-0.3849,-0.3631,9.6543,-0.3937,-0.3584,9.7922,0.0043,0.0069,-0.0137,12.12,8.05,-36.39,302.28,2.1,2.3,2.0,40.101,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,103,2014-12-14 15:12:56:421
-0.4041,-0.3439,9.6351,-0.3943,-0.3587,9.7922,0.0013,-0.0077,-0.0048,13.24,9.86,-36.77,302.28,2.1,2.3,2.0,40.101,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,153,2014-12-14 15:12:56:471
-0.3849,-0.3631,9.616,-0.3946,-0.3595,9.7921,-0.0034,-0.0084,-0.0078,13.56,8.05,-36.83,303.5,2.1,2.31,2.0,40.101,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,203,2014-12-14 15:12:56:521
-0.3849,-0.3631,9.6926,-0.3951,-0.3589,9.7921,-0.0066,0.0189,0.0037,14.31,9.18,-36.39,301.4,2.1,2.31,2.0,40.101,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,252,2014-12-14 15:12:56:570
-0.3658,-0.3439,9.6543,-0.3967,-0.3592,9.792,-0.0022,-0.0074,-0.0043,12.87,7.3,-35.95,296.14,2.1,2.32,2.0,40.101,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,303,2014-12-14 15:12:56:621
-0.4424,0.0967,9.6543,-0.3951,-0.3421,9.7927,0.004,0.219,0.0454,14.31,6.24,-35.52,296.14,2.1,2.32,2.0,44.574,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,352,2014-12-14 15:12:56:670
-3.2012,0.4415,9.6351,-0.4946,-0.3098,9.7893,-1.3781,0.4436,0.027,11.37,1.8,-35.83,298.15,2.0,2.31,2.0,44.574,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,403,2014-12-14 15:12:56:721
5.2859,-3.7924,9.6351,-0.7425,-0.3655,9.7717,2.4338,-2.4083,-0.1014,11.37,-0.07,-36.39,264.66,1.16,4.8,2.0,44.574,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,453,2014-12-14 15:12:56:771
-0.9214,-0.5355,9.6926,-0.42,-0.5058,9.7846,-0.3378,0.6862,0.1102,9.56,1.05,-36.52,264.66,1.16,4.8,2.0,44.574,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,502,2014-12-14 15:12:56:820
5.8798,0.6906,11.6276,-0.1509,-0.3343,9.7998,3.1654,1.3413,4.8618,0.68,1.05,-40.08,252.75,2.96,2.46,2.0,44.574,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,553,2014-12-14 15:12:56:871
-4.5615,-3.4284,5.0563,-0.5059,-0.2045,9.7915,-9.1406,0.744,-8.983,-12.19,-0.39,-40.83,96.29,1.95,0.88,2.0,44.574,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,603,2014-12-14 15:12:56:921
7.2592,-1.4168,10.4014,-0.06,-0.7198,9.78,-0.6889,0.5039,2.0217,-12.57,-2.26,-41.39,108.81,3.68,0.76,2.0,44.574,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,653,2014-12-14 15:12:56:971
4.7303,-1.9341,8.3515,0.6964,-0.7644,9.752,4.4249,0.0202,-1.036,-15.13,-0.76,-40.08,108.81,3.68,0.76,2.0,59.743,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,703,2014-12-14 15:12:57:021
0.9561,-1.9724,14.2523,0.9184,-0.8417,9.7272,2.9508,-0.9771,-1.2844,-17.32,2.18,-42.52,95.93,4.47,-4.08,2.0,59.743,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,753,2014-12-14 15:12:57:071
-1.0555,-1.7617,9.3286,0.9172,-0.8571,9.726,0.3973,-0.3974,3.4975,-7.38,-4.82,-41.08,160.07,5.01,-5.39,2.0,59.743,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,803,2014-12-14 15:12:57:121
-2.0326,-1.0145,7.0296,1.2177,-0.9983,9.6794,-3.3282,0.1659,-2.1047,-1.88,-7.01,-39.08,160.07,5.01,-5.39,2.0,59.743,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,852,2014-12-14 15:12:57:170
3.0252,3.4111,11.8,1.0027,-0.9144,9.7123,-1.19,1.792,0.2441,14.68,-12.57,-31.7,220.65,5.84,-7.17,2.0,59.743,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,902,2014-12-14 15:12:57:220
-2.6265,1.5719,3.447,1.0194,-0.4706,9.7422,-2.2008,1.2886,-5.0047,20.56,-14.01,-28.08,236.79,3.89,-6.37,2.0,59.743,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,953,2014-12-14 15:12:57:271
-4.0059,2.2999,9.7309,0.727,-0.3724,9.7726,-3.629,2.3069,0.486,24.62,-10.7,-25.08,236.79,3.89,-6.37,2.0,59.743,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1003,2014-12-14 15:12:57:321
-2.8755,1.2654,3.332,-0.3867,0.1354,9.7981,-3.6845,1.5917,-0.0733,33.81,-9.64,-17.83,249.65,2.18,-4.25,2.0,59.296,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1053,2014-12-14 15:12:57:371
-3.048,1.8784,2.1442,-0.6058,0.2293,9.7852,-2.6432,1.1457,-4.384,33.49,-10.01,-20.27,253.35,-1.34,3.54,2.0,59.296,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1103,2014-12-14 15:12:57:421
-3.7185,-0.0757,13.4093,-1.8185,0.3229,9.6312,-3.2464,-0.1701,4.7257,35.31,2.18,-23.58,275.7,-1.89,10.69,2.0,59.296,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1153,2014-12-14 15:12:57:471
-3.297,-0.7079,11.9533,-1.8185,0.3229,9.6312,-3.2464,-0.1701,4.7257,35.31,0.3,-24.33,271.89,-1.89,10.69,2.0,59.296,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1203,2014-12-14 15:12:57:521
-7.7034,-1.1103,11.7808,-2.3507,0.0895,9.5203,-4.3482,-1.0295,1.1644,29.43,-12.57,-24.89,271.89,-1.89,10.69,2.0,59.296,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1252,2014-12-14 15:12:57:570
-0.8256,3.3344,12.7196,-2.5036,0.5626,9.465,0.6625,8.1152,-0.0299,22.06,-17.01,-28.58,220.79,-0.52,13.87,2.0,59.296,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1302,2014-12-14 15:12:57:620
-0.8639,4.2157,10.8996,-2.0747,1.0701,9.5247,1.6471,2.7733,0.3767,18.37,-23.26,-26.52,208.39,-4.23,13.54,2.0,59.296,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1353,2014-12-14 15:12:57:671
0.2473,5.1736,6.9721,-2.0747,1.0701,9.5247,1.6471,2.7733,0.3767,13.24,-32.07,-26.83,208.39,-4.23,13.54,2.0,59.188,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1402,2014-12-14 15:12:57:720
-0.5957,7.396,7.2403,-1.7182,2.3694,9.3597,1.1277,4.745,-2.1853,11.74,-34.64,-25.08,193.93,-9.91,10.14,2.0,59.188,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1453,2014-12-14 15:12:57:771
2.144,8.5263,4.9413,-1.3277,3.1028,9.2076,4.249,4.5481,-4.7673,9.18,-41.26,-19.95,190.64,-18.45,8.21,2.0,59.188,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1503,2014-12-14 15:12:57:821
-0.3083,7.875,5.018,-0.9385,4.2498,8.788,0.622,3.9011,-3.5322,11.0,-41.26,-17.39,190.64,-18.45,8.21,2.0,59.188,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1553,2014-12-14 15:12:57:871
-0.6723,7.4343,3.1596,-0.8412,5.0341,8.3738,0.8635,3.4577,-5.9489,15.81,-39.82,-13.95,200.77,-25.68,6.1,2.0,59.188,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1603,2014-12-14 15:12:57:921
-1.9942,7.3577,2.0293,-0.8189,5.3609,8.1707,0.4809,2.8287,-4.553,19.49,-39.07,-11.02,214.78,-33.14,5.72,2.0,59.188,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1653,2014-12-14 15:12:57:971
-2.7414,6.5722,1.148,-0.9946,5.9122,7.7606,-1.2237,2.5485,-4.0105,23.56,-33.95,-9.27,228.7,-37.08,7.3,2.0,59.188,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1703,2014-12-14 15:12:58:021
-3.4694,5.7292,-0.3847,-1.5221,6.6467,7.0481,-1.7119,1.0128,-4.0132,26.87,-31.7,-7.2,228.7,-37.08,7.3,2.0,39.045,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1753,2014-12-14 15:12:58:071
-7.7609,4.4265,-0.5188,-2.0164,7.0743,6.4853,-2.983,0.6027,-4.3492,31.99,-25.07,-7.08,247.32,-42.67,12.19,2.0,39.045,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1803,2014-12-14 15:12:58:121
-9.466,3.2961,-1.6108,-3.3695,7.1847,5.7618,-4.9939,-0.9493,-4.4507,34.18,-23.26,-8.2,274.47,-47.11,30.32,2.0,39.045,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1853,2014-12-14 15:12:58:171
-10.6921,4.3307,0.6116,-5.9268,6.8449,3.7671,-6.0437,-1.3208,-5.5071,36.06,-20.32,-7.08,305.34,-44.27,57.56,2.0,39.045,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1903,2014-12-14 15:12:58:221
-9.715,4.6564,-1.9557,-6.3846,6.6838,3.2762,-5.0553,-1.0677,-4.6156,34.56,-20.32,-8.2,305.34,-44.27,57.56,0.0,39.045,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,1953,2014-12-14 15:12:58:271
-8.738,4.9821,-3.2584,-7.0428,6.3446,2.5129,-4.403,-0.0088,-3.9389,36.06,-21.01,-7.7,313.85,-42.97,62.84,0.0,39.045,35.178032,126.90888,,155.64827189012868,,64.51613,,0 / 20,2002,2014-12-14 15:12:58:320
