ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.3466,-0.2098,9.5968,-0.3981,-0.3409,9.7926,0.0142,0.0302,-0.0259,15.06,8.43,-41.83,299.54,2.0,2.34,2.0,36.703,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,2,2014-12-14 15:12:46:067
-3.1821,0.5373,9.6734,-0.8031,-0.1316,9.7728,-2.0479,0.6703,0.0265,14.68,4.74,-43.52,294.63,1.99,2.33,2.0,36.703,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,53,2014-12-14 15:12:46:118
-1.0172,-2.1257,9.5968,-0.8625,-0.1432,9.7676,-0.8326,-0.1621,0.0273,13.93,2.18,-42.14,277.71,0.77,4.7,2.0,36.703,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,103,2014-12-14 15:12:46:168
2.1056,-1.1486,9.7501,-0.3775,-0.5384,9.7846,4.6086,-3.2211,-0.0874,10.62,-1.89,-40.45,277.71,0.77,4.7,2.0,36.703,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,153,2014-12-14 15:12:46:218
-0.998,0.1542,9.7501,-0.3351,-0.4632,9.79,-0.5561,0.718,0.0914,11.0,-1.2,-40.89,250.83,3.15,2.21,2.0,36.703,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,203,2014-12-14 15:12:46:268
-12.3589,1.1121,-1.1127,-0.0477,-0.3217,9.8013,-7.6147,-0.8876,-7.085,-14.76,-2.26,-46.89,101.49,1.65,1.74,2.0,36.703,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,253,2014-12-14 15:12:46:318
-12.3589,1.1121,-1.1127,-0.0477,-0.3217,9.8013,-7.6147,-0.8876,-7.085,-14.76,-2.26,-46.89,101.49,1.65,1.74,2.0,36.703,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,302,2014-12-14 15:12:46:367
8.5237,-1.7042,3.0255,0.8887,-0.4666,9.7552,6.3535,0.2357,-3.639,-18.44,-2.26,-46.27,113.71,3.67,-0.58,2.0,54.002,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,352,2014-12-14 15:12:46:417
3.5425,-2.7196,15.555,1.5316,-0.8198,9.6516,2.2093,-1.7868,3.0563,-19.57,1.8,-47.33,91.15,2.73,-5.21,2.0,54.002,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,402,2014-12-14 15:12:46:467
7.4891,-1.4168,12.892,2.0307,-0.9251,9.5494,4.61,-0.7964,2.315,-5.19,-8.51,-43.45,191.0,5.42,-9.99,2.0,54.002,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,453,2014-12-14 15:12:46:518
0.0174,1.1121,7.6618,2.1666,-0.9897,9.513,1.6845,-0.8053,-1.8535,4.75,-12.2,-40.08,191.0,5.42,-9.99,2.0,54.002,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,503,2014-12-14 15:12:46:568
-2.1092,0.0967,8.6964,1.4182,-0.4644,9.6924,-3.5953,0.9261,-1.064,17.62,-16.64,-34.02,225.74,5.79,-12.83,2.0,54.002,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,552,2014-12-14 15:12:46:617
-2.3966,2.8938,6.838,1.1925,-0.2953,9.7294,-3.6445,2.4609,-3.8745,19.87,-16.26,-31.58,234.62,2.71,-8.32,2.0,54.002,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,603,2014-12-14 15:12:46:668
-1.8218,4.3115,10.2865,0.6149,0.4082,9.7788,-3.6221,5.0333,1.6148,24.62,-14.07,-31.08,234.62,2.71,-8.32,2.0,61.178,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,657,2014-12-14 15:12:46:722
-2.6648,1.1312,10.0374,0.2928,0.6181,9.7828,-2.5123,0.5664,0.586,26.5,-12.95,-27.27,246.65,-2.39,-3.6,2.0,61.178,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,703,2014-12-14 15:12:46:768
-1.3237,2.5298,5.1138,-0.7077,0.8138,9.7472,-2.1264,0.3202,-2.3763,27.56,-19.95,-24.95,236.62,-4.32,1.52,2.0,61.178,35.178036,126.90888,,155.58802254620508,,64.51613,,0 / 20,752,2014-12-14 15:12:46:817
