ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.3658,-0.3823,9.7884,-0.38,-0.3617,9.7926,0.0094,0.0047,-0.027,15.06,13.24,-36.27,312.93,2.12,2.23,2.0,49.339,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,2,2014-12-14 15:13:05:823
-0.3849,-0.3631,9.616,-0.3799,-0.3626,9.7926,-0.0025,-0.0065,0.039,14.31,12.86,-35.27,312.76,2.11,2.22,2.0,62.448,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,53,2014-12-14 15:13:05:874
-0.3658,-0.3631,9.6543,-0.3817,-0.3627,9.7925,-0.0068,0.0132,-0.0188,14.31,12.86,-35.83,312.74,2.13,2.23,2.0,62.448,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,103,2014-12-14 15:13:05:924
-0.3658,-0.3631,9.6734,-0.3818,-0.3629,9.7925,-0.0019,-0.002,-0.0169,13.56,13.24,-36.7,312.76,2.12,2.23,2.0,62.448,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,152,2014-12-14 15:13:05:973
-0.3658,-0.3823,9.6734,-0.3834,-0.3656,9.7923,-0.013,-0.0213,-0.0107,14.31,12.49,-37.95,312.76,2.12,2.23,2.0,62.448,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,202,2014-12-14 15:13:06:023
-3.0671,0.4415,9.7309,-0.5691,-0.304,9.7854,-2.2131,0.7217,0.0269,14.31,12.49,-34.95,310.21,2.14,2.24,2.0,62.448,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,253,2014-12-14 15:13:06:074
-2.3966,0.5948,9.8075,-1.1591,-0.178,9.7363,-3.2082,0.9014,0.0573,14.31,10.61,-36.2,311.49,1.46,4.13,2.0,62.448,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,302,2014-12-14 15:13:06:123
0.8987,-0.229,12.3364,-0.9588,-0.2881,9.7554,4.6685,-4.0194,0.0849,13.24,6.61,-36.58,311.49,1.46,4.13,2.0,62.448,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,353,2014-12-14 15:13:06:174
6.4354,1.7443,15.4975,0.2877,-0.4224,9.7933,8.3331,1.6421,2.0601,1.06,4.74,-40.95,294.63,1.68,5.61,2.0,65.204,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,403,2014-12-14 15:13:06:224
-23.624,1.3995,1.876,0.0404,-0.5189,9.7928,-0.9741,-4.6046,-3.5705,-12.19,2.18,-42.02,89.07,2.47,-1.68,2.0,65.204,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,453,2014-12-14 15:13:06:274
3.1593,-0.1332,8.6389,0.8962,-0.8992,9.7241,2.6708,0.4579,-1.7126,-15.5,2.93,-42.27,92.34,4.7,-3.9,2.0,65.204,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,503,2014-12-14 15:13:06:324
9.8073,-1.8958,13.3901,1.5923,-0.9828,9.6265,5.2865,-1.4368,4.1336,-17.69,2.55,-42.58,92.34,4.7,-3.9,2.0,65.204,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,553,2014-12-14 15:13:06:374
-0.5574,-0.4014,11.6659,1.5206,-1.0997,9.6254,-1.1713,0.8624,1.6277,-9.25,-3.7,-41.33,116.3,5.75,-9.39,2.0,65.204,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,602,2014-12-14 15:13:06:423
5.1326,-1.1294,11.0145,1.5647,-0.952,9.6341,2.3487,0.9359,1.8357,-1.13,-5.95,-38.39,207.93,5.57,-9.23,2.0,65.204,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,653,2014-12-14 15:13:06:474
0.7454,0.3649,9.7309,1.8187,-0.9658,9.588,0.1025,0.436,-1.3793,8.81,-8.89,-35.33,207.93,5.57,-9.23,2.0,65.204,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,703,2014-12-14 15:13:06:524
-0.7681,0.4224,7.4319,1.6053,-0.8409,9.6377,-2.2937,1.0714,-2.256,16.93,-9.64,-31.89,240.56,4.92,-9.46,2.0,65.204,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,753,2014-12-14 15:13:06:574
-2.2242,3.7751,8.1791,0.343,0.0732,9.8004,-2.2241,1.6758,-3.2662,31.99,-11.45,-17.64,250.79,2.27,-4.44,2.0,62.719,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,802,2014-12-14 15:13:06:623
-8.0483,0.1925,7.9109,-0.6784,0.0851,9.7828,-7.0339,-0.0804,-3.0734,37.87,-10.32,-13.89,250.79,2.27,-4.44,2.0,62.719,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,853,2014-12-14 15:13:06:674
-6.9754,2.8172,15.6317,-1.562,0.2892,9.6771,-5.4545,1.7179,2.6262,40.12,-3.39,-15.95,259.75,-0.5,3.97,2.0,62.719,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,903,2014-12-14 15:13:06:724
-3.3353,0.0392,10.593,-2.0055,0.4261,9.5899,-1.9954,-0.6674,1.8866,38.24,-4.82,-17.33,262.92,-1.69,9.17,2.0,62.719,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,952,2014-12-14 15:13:06:773
-8.987,-0.9187,7.1637,-2.2452,0.304,9.5413,-4.6532,-1.594,4.4129,41.93,-7.01,-12.08,262.92,-1.69,9.17,2.0,62.719,35.17804,126.90886,,155.95143265174434,,64.51613,,0 / 20,1003,2014-12-14 15:13:06:824
