ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.4233,-0.3439,9.7309,-0.4107,-0.3563,9.7916,-0.0176,0.0082,0.0237,12.5,7.24,-37.39,298.36,2.08,2.4,2.0,52.523,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,3,2014-12-14 15:12:19:284
-0.5574,0.3457,9.6351,-0.4483,-0.2991,9.7918,-0.4466,0.6262,0.0342,12.5,5.43,-37.83,298.36,2.08,2.4,2.0,44.655,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,52,2014-12-14 15:12:19:333
-2.7414,-0.3056,9.6351,-0.4553,-0.2558,9.7927,-0.0956,0.5987,-0.0078,10.31,2.86,-36.77,285.49,1.75,2.62,2.0,44.655,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,103,2014-12-14 15:12:19:384
1.3201,-1.9532,9.616,-0.5193,-0.3645,9.7861,1.8741,-1.0325,-0.0318,10.31,0.61,-37.33,271.15,1.3,4.23,2.0,44.655,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,153,2014-12-14 15:12:19:434
-1.1321,0.5182,9.7501,-0.4366,-0.4316,9.7874,1.1433,-0.9276,0.001,8.43,-0.45,-38.14,255.01,2.52,2.55,2.0,44.655,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,203,2014-12-14 15:12:19:484
5.8223,-1.7617,12.279,-0.1694,-0.2851,9.801,4.0895,-0.7911,2.7198,6.25,-1.57,-39.95,255.01,2.52,2.55,2.0,44.655,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,252,2014-12-14 15:12:19:533
2.9869,1.9167,18.9844,0.3007,-0.3997,9.7939,6.8579,-1.6966,0.658,-16.94,-0.07,-43.7,129.16,1.67,0.99,2.0,44.655,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,303,2014-12-14 15:12:19:584
0.3431,-0.9379,14.5205,-0.1327,-0.5616,9.7897,0.8385,-1.5857,0.6661,-19.88,-0.82,-43.27,91.8,-0.42,2.71,2.0,59.685,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,352,2014-12-14 15:12:19:633
4.0215,0.4415,11.6084,0.13,-0.5484,9.7904,3.5964,0.0652,2.0497,-17.32,-2.32,-42.39,104.85,3.21,-0.76,2.0,59.685,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,403,2014-12-14 15:12:19:684
1.4734,-1.1103,10.4589,0.8286,-0.5943,9.7535,1.5589,-1.0121,-0.5073,-19.88,0.24,-42.64,97.96,3.04,-4.18,2.0,59.685,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,460,2014-12-14 15:12:19:741
5.2284,-1.9724,18.0839,1.0235,-0.7491,9.7243,2.257,-1.4085,0.0778,-22.44,3.18,-43.27,97.96,3.04,-4.18,2.0,59.685,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,503,2014-12-14 15:12:19:784
8.0255,-4.2331,8.1216,1.5041,-0.8461,9.6536,3.5133,-1.132,5.2829,-16.94,-0.45,-42.2,104.89,4.38,-6.01,2.0,59.685,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,552,2014-12-14 15:12:19:833
3.7532,0.3266,12.3748,2.2177,-1.0403,9.4958,2.2251,0.9759,-1.1894,0.74,-9.32,-37.58,214.49,6.44,-12.18,2.0,59.685,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,603,2014-12-14 15:12:19:884
-1.3237,-0.957,0.8415,2.2851,-0.9668,9.4876,-1.0169,-0.7949,-0.9271,9.56,-13.7,-35.2,214.49,6.44,-12.18,2.0,59.685,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,653,2014-12-14 15:12:19:934
1.8374,1.2845,9.8075,1.887,-0.5486,9.6077,-0.6481,3.4415,3.5056,21.31,-15.57,-27.95,229.9,5.66,-13.54,2.0,61.338,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,703,2014-12-14 15:12:19:984
-4.8871,1.3228,7.3553,1.806,-0.2979,9.6343,-1.4736,0.7168,-1.5707,27.93,-13.7,-22.77,244.91,3.21,-11.11,2.0,61.338,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,753,2014-12-14 15:12:20:034
-2.1092,0.9013,9.6926,0.3915,0.3809,9.7914,-5.5128,4.6638,0.6084,32.37,-11.89,-23.27,251.28,-2.23,-2.29,2.0,61.338,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,803,2014-12-14 15:12:20:084
-7.052,0.9971,11.4935,-0.038,0.5006,9.7938,-3.0394,-0.5701,-0.3643,34.56,-8.57,-21.95,251.28,-2.23,-2.29,2.0,61.338,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,853,2014-12-14 15:12:20:134
-4.1783,3.3919,11.436,-1.1165,0.6158,9.7234,-3.4236,0.8288,0.2738,34.18,-12.26,-20.45,257.51,-2.93,0.22,2.0,61.338,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,903,2014-12-14 15:12:20:184
0.2856,2.3191,11.5701,-1.6254,1.0427,9.6146,0.119,3.2926,0.6851,25.37,-21.07,-24.52,228.59,-5.16,8.96,2.0,61.338,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,952,2014-12-14 15:12:20:233
-2.3008,4.7138,12.1832,-1.6338,1.4672,9.5576,-1.0688,3.3582,3.3939,24.24,-26.2,-20.64,228.59,-5.16,8.96,2.0,56.214,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,1003,2014-12-14 15:12:20:284
-1.5536,6.0549,8.1791,-1.634,2.1572,9.4259,0.2999,3.5111,-1.2975,21.31,-32.14,-22.33,215.76,-8.6,9.7,2.0,56.214,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,1052,2014-12-14 15:12:20:333
-0.4999,5.7101,8.7347,-1.5828,2.6352,9.3124,0.5245,3.1774,-0.8671,21.31,-34.7,-19.77,210.77,-12.71,9.83,2.0,56.214,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,1103,2014-12-14 15:12:20:384
-0.6915,7.3194,6.6081,-1.9291,3.4967,8.9567,-2.9101,4.652,-5.254,14.31,-40.2,-16.77,198.39,-20.89,12.15,2.0,56.214,35.17802,126.90888,,155.6481465620445,,67.00645,,0 / 20,1153,2014-12-14 15:12:20:434
