ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.5688,-9.9734,0.1373,-3.1038,-9.0849,2.0006,3.6726,-0.8885,-1.8633,1.2584,1.19,1.223,0.0,-6.8,-25.4,14.6,292.12,67.91,57.18,0.4,54.38,,,,NaN,,,,0 / 0,13,2014-12-14 04:36:57:081
0.4805,-9.9145,0.2059,-3.1068,-9.0856,1.9926,3.656,-0.8878,-1.6102,1.2449,1.1973,1.2193,0.0,-6.8,-25.9,15.1,289.75,67.89,57.33,0.4,54.38,,,,NaN,,,,0 / 0,63,2014-12-14 04:36:57:131
0.4609,-9.9734,0.2844,-3.0948,-9.0765,2.0517,3.5558,-0.8969,-1.7674,1.273,1.1949,1.2291,0.0,-6.4,-25.4,14.1,289.75,67.89,57.33,0.4,54.38,,,,NaN,,,,0 / 0,112,2014-12-14 04:36:57:180
0.4805,-9.9832,0.3432,-3.1023,-9.0667,2.0833,3.5828,-0.9164,-1.7401,1.2584,1.2034,1.2193,0.0,-6.4,-25.4,14.1,292.25,67.64,56.52,0.4,54.38,,,,NaN,,,,0 / 0,162,2014-12-14 04:36:57:230
0.4609,-10.0714,0.304,-3.101,-9.0656,2.0902,3.6109,-0.9568,-1.747,1.2755,1.1777,1.223,0.0,-6.4,-25.4,14.1,285.56,67.58,56.02,0.4,54.38,,,,NaN,,,,0 / 0,213,2014-12-14 04:36:57:281
0.6276,-9.8655,0.2648,-3.101,-9.0656,2.0902,3.6109,-0.9568,-1.747,1.2462,1.179,1.2156,0.0,-6.4,-25.4,14.1,285.56,67.58,56.02,0.4,38.565,,,,NaN,,,,0 / 0,263,2014-12-14 04:36:57:331
0.4315,-9.9734,0.3628,-3.0836,-9.066,2.1141,3.5151,-0.927,-1.7806,1.2352,1.1936,1.212,0.0,-6.4,-25.4,15.1,287.81,67.59,55.57,0.4,38.565,,,,NaN,,,,0 / 0,313,2014-12-14 04:36:57:381
0.4413,-9.9439,0.2942,-3.0886,-9.0587,2.1381,3.5299,-0.8853,-1.8439,1.2266,1.19,1.2193,0.0,-6.4,-25.0,15.1,287.82,67.48,55.31,0.4,38.565,,,,NaN,,,,0 / 0,363,2014-12-14 04:36:57:431
0.4903,-9.9734,0.3727,-3.0895,-9.0558,2.1488,3.5799,-0.9175,-1.7761,1.2486,1.1839,1.2046,0.0,-6.4,-25.4,14.6,287.86,67.43,55.18,0.4,38.565,,,,NaN,,,,0 / 0,412,2014-12-14 04:36:57:480
0.4021,-9.8851,0.3334,-3.0886,-9.0505,2.1725,3.4907,-0.8346,-1.839,1.2388,1.1741,1.223,0.0,-6.4,-25.4,14.6,288.01,67.35,54.88,0.4,38.565,,,,NaN,,,,0 / 0,463,2014-12-14 04:36:57:531
0.4511,-9.9243,0.2942,-3.1062,-9.0488,2.1545,3.5573,-0.8756,-1.8603,1.2132,1.2144,1.212,0.0,-6.4,-25.4,15.6,288.01,67.35,54.88,0.4,38.565,,,,NaN,,,,0 / 0,513,2014-12-14 04:36:57:581
0.4217,-9.9734,0.3628,-3.1065,-9.0507,2.1457,3.5282,-0.9226,-1.7828,1.2107,1.2083,1.2107,0.0,-6.4,-25.4,15.1,287.4,67.36,55.37,0.4,38.565,,,,NaN,,,,0 / 0,562,2014-12-14 04:36:57:630
0.5001,-9.9341,0.3236,-3.0773,-9.058,2.1573,3.5774,-0.8762,-1.8336,1.2254,1.1716,1.2156,0.0,-6.4,-25.4,15.1,288.23,67.47,54.97,0.4,38.565,,,,NaN,,,,0 / 0,612,2014-12-14 04:36:57:680
0.4413,-9.9145,0.2844,-3.0736,-9.0577,2.1637,3.5149,-0.8568,-1.8793,1.2095,1.1875,1.2144,0.0,-6.8,-25.4,15.1,288.23,67.47,54.97,0.4,38.565,,,,NaN,,,,0 / 0,662,2014-12-14 04:36:57:730
0.3727,-9.8949,0.2256,-3.0567,-9.0694,2.1385,3.4588,-0.7569,-1.9325,1.2058,1.1961,1.2083,0.0,-7.3,-25.0,15.6,288.36,67.46,54.86,0.4,38.565,,,,NaN,,,,0 / 0,713,2014-12-14 04:36:57:781
0.4315,-9.8655,0.1961,-3.0548,-9.0699,2.1392,3.4863,-0.7956,-1.943,1.1997,1.1912,1.1973,0.0,-6.4,-25.4,14.6,288.71,67.65,55.0,0.4,36.213,,,,NaN,,,,0 / 0,762,2014-12-14 04:36:57:830
0.657,-9.9047,0.2354,-3.0315,-9.0913,2.0806,3.6885,-0.8134,-1.8452,1.1655,1.2315,1.1521,0.0,-6.8,-25.0,15.6,295.34,67.98,55.54,0.4,36.213,,,,NaN,,,,0 / 0,812,2014-12-14 04:36:57:880
0.6374,-9.9636,0.2844,-2.9698,-9.1134,2.073,3.6072,-0.8502,-1.7887,1.1387,1.2608,1.1325,0.0,-6.8,-25.9,16.1,295.34,67.98,55.54,0.4,36.213,,,,NaN,,,,0 / 0,862,2014-12-14 04:36:57:930
