ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.4903,-9.9636,0.5001,0.7631,-9.7754,0.1701,-0.2727,-0.1881,0.33,0.022,-0.0049,-0.0183,0.0,-4.6,-15.7,15.1,96.85,85.48,-77.3,0.4,62.235,,,,NaN,,,,0 / 0,11,2014-12-14 04:39:07:185
0.4609,-9.9439,0.4903,0.7676,-9.7751,0.169,-0.3067,-0.1688,0.3213,0.0195,0.0024,-0.0122,0.0,-4.2,-15.7,15.6,96.05,85.4,-77.58,0.4,62.235,,,,NaN,,,,0 / 0,59,2014-12-14 04:39:07:233
0.4805,-9.9145,0.4707,0.7741,-9.7746,0.1665,-0.2936,-0.1399,0.3042,0.011,-0.0073,-0.0073,0.0,-3.7,-16.1,14.1,98.83,85.37,-77.86,0.4,62.235,,,,NaN,,,,0 / 0,114,2014-12-14 04:39:07:288
0.4021,-9.9538,0.5001,0.7742,-9.7748,0.1559,-0.3721,-0.179,0.3442,0.0134,-0.0024,-0.0049,0.0,-3.7,-15.7,13.6,99.55,85.38,-78.61,0.4,62.235,,,,NaN,,,,0 / 0,160,2014-12-14 04:39:07:334
0.4903,-9.8655,0.4119,0.7689,-9.7753,0.1498,-0.2786,-0.0902,0.262,-0.0012,-0.0024,-0.0232,0.0,-4.2,-15.3,14.1,99.55,85.38,-78.61,0.4,39.458,,,,NaN,,,,0 / 0,209,2014-12-14 04:39:07:383
0.6178,-9.8851,0.5001,0.7828,-9.7744,0.1366,-0.165,-0.1107,0.3636,0.0122,0.0012,-0.0452,0.0,-4.2,-15.7,14.6,99.74,85.35,-80.11,0.4,39.458,,,,NaN,,,,0 / 0,260,2014-12-14 04:39:07:434
0.2452,-10.0812,0.2844,0.8313,-9.771,0.0803,-0.5862,-0.3102,0.2041,-0.066,-0.0635,-0.077,0.0,-4.2,-16.1,14.6,99.74,85.35,-80.11,0.4,39.458,,,,NaN,,,,0 / 0,309,2014-12-14 04:39:07:483
0.4511,-10.1107,1.0395,0.8294,-9.771,0.1011,-0.3391,-0.3299,0.9678,0.0684,-0.0098,-0.1271,0.0,-4.6,-16.1,15.6,106.27,85.11,-84.48,0.4,39.458,,,,NaN,,,,0 / 0,359,2014-12-14 04:39:07:533
-0.3236,-10.0518,1.7848,0.8764,-9.7637,0.2691,-0.6508,-0.1508,0.3782,0.0635,0.0415,-0.1747,0.0,-4.6,-16.1,14.6,96.75,84.64,-72.93,0.4,39.458,,,,NaN,,,,0 / 0,410,2014-12-14 04:39:07:584
0.4511,-9.9341,0.4707,0.8111,-9.7687,0.2903,-0.4188,-0.0771,-0.1138,0.0709,0.2724,-0.1991,0.0,-5.5,-16.1,14.6,96.75,84.64,-72.93,0.4,39.458,,,,NaN,,,,0 / 0,459,2014-12-14 04:39:07:633
-0.1667,-9.9636,0.7747,0.856,-9.7668,0.2158,-0.8952,-0.1869,0.5883,-0.1271,0.1845,-0.2688,0.0,-5.9,-16.6,15.1,102.92,84.84,-75.85,0.4,39.458,,,,NaN,,,,0 / 0,510,2014-12-14 04:39:07:684
