ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0588,-10.0518,0.4119,0.3895,-9.6514,-1.6939,-0.3307,-0.4004,2.1058,-0.7379,-0.6915,-0.0354,0.0,-104.0,8.2,30.7,241.5,79.79,-167.05,0.4,53.659,,,,NaN,,,,0 / 0,14,2014-12-14 04:35:51:968
-0.0981,-9.9047,0.4707,0.3927,-9.6499,-1.7014,-0.4907,-0.2548,2.1721,-0.7245,-0.6976,-0.011,0.0,-104.0,7.8,31.2,241.5,79.79,-167.05,0.4,53.659,,,,NaN,,,,0 / 0,63,2014-12-14 04:35:52:017
0.1177,-9.9734,0.5394,0.4091,-9.6472,-1.713,-0.2914,-0.3262,2.2524,-0.7172,-0.6976,-0.0257,0.0,-104.0,8.2,31.2,241.04,79.65,-166.57,0.4,53.659,,,,NaN,,,,0 / 0,114,2014-12-14 04:35:52:068
0.1863,-9.9832,0.4021,0.4666,-9.6446,-1.7128,-0.2803,-0.3385,2.1149,-0.7233,-0.6744,-0.0208,0.0,-104.0,8.6,32.1,241.04,79.65,-166.57,0.4,53.659,,,,NaN,,,,0 / 0,164,2014-12-14 04:35:52:118
0.1471,-9.9832,0.3334,0.511,-9.6408,-1.7218,-0.4365,-0.3347,2.1147,-0.7269,-0.6805,-0.0159,0.0,-103.1,8.2,31.7,237.32,79.45,-163.47,0.4,53.659,,,,NaN,,,,0 / 0,214,2014-12-14 04:35:52:168
0.2942,-9.9439,0.4119,0.5265,-9.6387,-1.7287,-0.2323,-0.3052,2.1406,-0.722,-0.6793,-0.0342,0.0,-103.5,8.6,31.7,237.0,79.38,-163.06,0.4,53.659,,,,NaN,,,,0 / 0,263,2014-12-14 04:35:52:217
0.1471,-9.8557,0.353,0.5498,-9.6376,-1.7274,-0.427,-0.2785,2.1271,-0.7184,-0.6988,-0.033,0.0,-103.5,9.1,32.1,237.0,79.38,-163.06,0.4,53.659,,,,NaN,,,,0 / 0,313,2014-12-14 04:35:52:267
0.2452,-9.9439,0.4119,0.5631,-9.6355,-1.7351,-0.3179,-0.3084,2.147,-0.7135,-0.6793,-0.0269,0.0,-103.5,8.6,32.1,236.29,79.35,-162.34,0.4,53.659,,,,NaN,,,,0 / 0,364,2014-12-14 04:35:52:318
0.3334,-9.8459,0.5198,0.6057,-9.6364,-1.7157,-0.1447,-0.1506,2.206,-0.744,-0.6915,-0.0782,0.0,-104.0,9.1,33.1,235.1,79.28,-161.65,0.4,53.659,,,,NaN,,,,0 / 0,414,2014-12-14 04:35:52:368
0.5688,-9.9145,0.3236,0.7119,-9.6186,-1.7738,-0.3098,-0.2371,1.8718,-0.9212,-0.6109,-0.1161,0.0,-104.0,9.1,32.1,232.31,78.76,-158.13,0.4,53.659,,,,NaN,,,,0 / 0,464,2014-12-14 04:35:52:418
-0.3432,-9.9636,1.2847,0.8122,-9.5825,-1.9202,-1.7831,-0.4596,3.3226,-1.0091,-0.4362,-0.1442,0.0,-103.5,9.5,32.6,232.31,78.76,-158.13,0.4,36.877,,,,NaN,,,,0 / 0,514,2014-12-14 04:35:52:468
-1.5298,-10.4147,1.0885,0.6627,-9.6058,-1.8599,-2.1925,-0.8088,2.9484,-0.8687,-0.595,-0.2089,0.0,-104.0,8.6,33.6,233.63,78.38,-160.39,0.4,36.877,,,,NaN,,,,0 / 0,564,2014-12-14 04:35:52:518
-0.353,-9.9341,0.8728,0.5281,-9.6409,-1.7163,-1.0086,-0.4012,2.5498,-0.7941,-0.8076,-0.303,0.0,-104.8,9.1,34.6,235.63,79.45,-162.9,0.4,36.877,,,,NaN,,,,0 / 0,614,2014-12-14 04:35:52:568
-0.7159,-10.2872,1.4416,0.5372,-9.6478,-1.6739,-1.253,-0.6394,3.1154,-0.6829,-0.8638,-0.3018,0.0,-104.8,8.6,34.6,235.63,79.45,-162.9,0.4,36.877,,,,NaN,,,,0 / 0,664,2014-12-14 04:35:52:618
-0.6669,-10.4245,2.5301,0.5098,-9.6893,-1.4239,-1.1766,-0.7351,3.954,-0.3299,-1.014,-0.2834,0.0,-105.3,8.6,34.1,233.27,81.13,-160.3,0.4,36.877,,,,NaN,,,,0 / 0,714,2014-12-14 04:35:52:668
-0.3334,-11.1992,2.1182,0.3884,-9.7622,-0.8474,-0.7218,-1.4369,2.9656,0.0574,-0.9798,0.1319,0.0,-105.3,7.8,33.6,227.86,84.55,-155.38,0.4,36.877,,,,NaN,,,,0 / 0,763,2014-12-14 04:35:52:717
1.5593,-14.2294,1.8633,0.3257,-9.7986,-0.2255,1.2335,-4.4308,2.0887,0.6341,-1.5919,0.2724,0.0,-104.8,8.2,32.6,227.86,84.55,-155.38,0.4,36.877,,,,NaN,,,,0 / 0,813,2014-12-14 04:35:52:767
0.608,-14.2393,4.1482,0.4232,-9.7904,0.3735,0.4986,-4.292,3.6472,1.1057,-1.5333,0.3677,0.0,-104.8,7.3,31.2,121.9,86.7,-48.57,0.4,40.087,,,,NaN,,,,0 / 0,864,2014-12-14 04:35:52:818
0.657,-12.8467,3.8638,0.41,-9.7058,1.3415,0.247,-3.1409,2.5223,1.3769,-1.1839,0.4349,0.0,-104.0,6.5,28.2,91.38,81.78,-17.0,0.4,40.087,,,,NaN,,,,0 / 0,914,2014-12-14 04:35:52:868
0.657,-11.0717,3.0401,0.4957,-9.5025,2.3721,0.1614,-1.5692,0.668,1.6054,-1.9841,0.5486,0.0,-102.7,5.6,25.8,86.91,75.69,-11.8,0.4,40.087,,,,NaN,,,,0 / 0,963,2014-12-14 04:35:52:917
0.0196,-8.4828,2.3634,0.6119,-9.2999,3.051,-0.5923,0.8171,-0.6876,1.6677,-2.0647,0.2737,0.0,-101.4,4.3,22.9,87.89,71.5,-11.34,0.4,40.087,,,,NaN,,,,0 / 0,1013,2014-12-14 04:35:52:967
1.1082,-4.7072,2.6086,0.8839,-9.1048,3.5343,0.2242,4.3976,-0.9257,1.0311,-1.6603,0.1258,0.0,-101.8,3.0,19.5,92.12,68.19,-14.04,0.4,40.087,,,,NaN,,,,0 / 0,1063,2014-12-14 04:35:53:017
1.3631,-4.4326,3.1872,1.3208,-8.941,3.8059,0.366,4.6947,-0.7364,-0.4447,-1.2511,0.1955,0.0,-101.4,2.1,17.5,97.79,65.74,-19.14,0.4,40.087,,,,NaN,,,,0 / 0,1114,2014-12-14 04:35:53:068
1.5298,-4.109,3.8246,1.7305,-8.8986,3.7404,-0.2007,4.7896,0.0842,-0.7489,-1.124,0.2053,0.0,-100.5,2.6,17.0,103.13,65.15,-24.83,0.4,40.087,,,,NaN,,,,0 / 0,1164,2014-12-14 04:35:53:118
1.9908,-4.109,4.9229,2.0332,-8.9143,3.5456,-0.0424,4.8053,1.3773,-1.6689,-0.5889,0.2993,0.0,-100.5,3.0,19.0,106.77,65.37,-29.83,0.4,40.087,,,,NaN,,,,0 / 0,1213,2014-12-14 04:35:53:167
