ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.2354,-9.9243,0.2746,0.6004,-9.7882,-0.0293,-0.3454,-0.1459,0.3333,0.0305,-0.0476,-0.0073,0.0,-0.3,-17.0,12.7,97.35,86.49,-92.8,0.4,57.943,,,,NaN,,,,0 / 0,12,2014-12-14 04:37:31:836
0.304,-9.9636,0.1471,0.5915,-9.7887,-0.0299,-0.2875,-0.1748,0.177,0.0232,-0.0354,0.0049,0.0,-0.3,-17.0,13.1,97.35,86.49,-92.8,0.4,57.943,,,,NaN,,,,0 / 0,62,2014-12-14 04:37:31:886
0.3825,-9.9341,0.1569,0.5922,-9.7887,-0.0337,-0.2098,-0.1454,0.1906,0.0281,-0.0428,-0.0012,0.0,-0.3,-16.6,12.7,97.75,86.53,-93.26,0.4,57.943,,,,NaN,,,,0 / 0,113,2014-12-14 04:37:31:937
0.3236,-10.0028,0.2452,0.6248,-9.7865,-0.0734,-0.3011,-0.2163,0.3185,0.0354,-0.0281,0.0061,0.0,0.2,-16.6,13.1,101.4,86.32,-96.7,0.4,57.943,,,,NaN,,,,0 / 0,163,2014-12-14 04:37:31:987
0.1961,-10.0322,0.2844,0.6226,-9.7865,-0.0881,-0.4264,-0.2457,0.3725,0.0281,-0.0159,0.0134,0.0,-0.3,-16.6,13.6,101.4,86.32,-96.7,0.4,57.943,,,,NaN,,,,0 / 0,213,2014-12-14 04:37:32:037
0.2354,-9.9243,0.1079,0.6143,-9.7871,-0.0788,-0.3789,-0.1373,0.1867,0.0171,-0.0208,0.0037,0.0,-0.7,-16.6,13.6,105.6,86.38,-97.31,0.4,57.943,,,,NaN,,,,0 / 0,262,2014-12-14 04:37:32:086
0.2844,-9.9243,0.1765,0.5933,-9.7883,-0.0919,-0.2883,-0.1655,0.3194,0.0293,-0.0342,0.0,0.0,-0.7,-16.6,13.1,105.6,86.38,-97.31,0.4,57.943,,,,NaN,,,,0 / 0,312,2014-12-14 04:37:32:136
0.2844,-10.0028,0.3432,0.5896,-9.7885,-0.0922,-0.3441,-0.2044,0.4111,0.0281,-0.0318,0.0049,0.0,-0.7,-16.6,14.1,102.94,86.49,-98.8,0.4,57.943,,,,NaN,,,,0 / 0,362,2014-12-14 04:37:32:186
0.2648,-9.993,0.2942,0.5927,-9.7884,-0.083,-0.3441,-0.2044,0.4111,0.0281,-0.0318,0.0049,0.0,-0.7,-16.6,14.1,102.94,86.49,-98.8,0.4,36.478,,,,NaN,,,,0 / 0,412,2014-12-14 04:37:32:236
0.3138,-9.9636,0.5492,0.5976,-9.788,-0.0868,-0.2838,-0.1755,0.6359,-0.0415,-0.0269,-0.0513,0.0,-0.3,-16.6,13.1,102.75,86.47,-98.26,0.4,36.478,,,,NaN,,,,0 / 0,462,2014-12-14 04:37:32:286
