ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0785,-9.8949,0.4903,0.4291,-9.7965,0.1231,-0.3507,-0.0984,0.3672,0.0073,-0.0024,-0.0147,0.0,1.5,-19.2,15.6,72.72,87.35,-73.28,0.4,60.1,,,,NaN,,,,0 / 0,13,2014-12-14 04:38:02:604
0.2157,-9.9439,0.3923,0.4366,-9.7963,0.1108,-0.2209,-0.1476,0.2814,-0.0134,0.0354,-0.0281,0.0,1.5,-19.6,15.6,71.76,87.37,-75.76,0.4,60.1,,,,NaN,,,,0 / 0,63,2014-12-14 04:38:02:654
0.304,-9.787,0.7257,0.4692,-9.795,0.0953,-0.1652,0.0079,0.6304,-0.0232,0.0464,-0.0305,0.0,1.0,-19.6,16.6,71.76,87.37,-75.76,0.4,39.931,,,,NaN,,,,0 / 0,113,2014-12-14 04:38:02:704
0.0294,-9.8165,0.1765,0.5255,-9.7923,0.0663,-0.4961,-0.0241,0.1102,-0.1576,0.0391,-0.0941,0.0,0.6,-19.6,16.6,83.06,86.9,-82.81,0.4,39.931,,,,NaN,,,,0 / 0,163,2014-12-14 04:38:02:754
-0.6963,-10.1695,0.4119,0.4724,-9.7948,-0.0907,-1.1687,-0.3747,0.5025,-0.182,0.1735,-0.0599,0.0,1.0,-19.2,16.1,100.55,87.19,-100.86,0.4,39.931,,,,NaN,,,,0 / 0,213,2014-12-14 04:38:02:804
-0.1079,-9.8753,0.7159,0.4206,-9.7975,0.0432,-0.5284,-0.0778,0.6727,0.0147,0.0684,-0.1124,0.0,0.2,-19.6,17.0,87.04,87.53,-84.13,0.4,39.931,,,,NaN,,,,0 / 0,264,2014-12-14 04:38:02:855
-0.304,-9.9832,0.3236,0.4583,-9.7958,0.0461,-0.7623,-0.1873,0.2775,-0.0941,0.1698,-0.1808,0.0,0.2,-19.6,17.0,87.04,87.53,-84.13,0.4,39.931,,,,NaN,,,,0 / 0,314,2014-12-14 04:38:02:905
-0.5884,-10.0224,0.5786,0.466,-9.7955,-0.0229,-1.0642,-0.217,0.6897,-0.1381,0.055,-0.3152,0.0,-1.1,-19.6,18.5,97.37,87.29,-91.54,0.4,39.931,,,,NaN,,,,0 / 0,363,2014-12-14 04:38:02:954
-0.6472,-9.9734,0.4805,0.4749,-9.7951,-0.0367,-1.1221,-0.1783,0.5172,-0.1307,0.0757,-0.314,0.0,-1.6,-20.1,18.5,103.25,87.22,-94.42,0.4,39.931,,,,NaN,,,,0 / 0,413,2014-12-14 04:38:03:004
-0.255,-9.9538,2.2359,0.49,-9.7903,0.2819,-0.745,-0.1634,1.9541,0.3213,0.1283,-0.2016,0.0,-1.6,-20.1,18.0,69.89,86.7,-60.09,0.4,39.931,,,,NaN,,,,0 / 0,464,2014-12-14 04:38:03:055
