ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.5692,-10.5936,2.0484,0.1592,-9.8026,-0.2308,1.2558,-0.6384,1.9205,-1.95,51.9,10.76,179.63,87.8,-169.39,0.0,71.8,35.17817,126.90866,,NaN,,70.96774,,0 / 21,3,2014-12-14 14:48:01:619
3.1402,-11.9347,4.0409,0.462,-9.7934,0.7071,2.3392,-2.2149,3.7188,-2.7,55.59,8.76,67.25,87.03,-65.21,0.0,71.8,35.17817,126.90866,,NaN,,70.96774,,0 / 21,53,2014-12-14 14:48:01:669
3.5808,-13.4099,4.8072,0.8981,-9.7178,0.9631,2.1126,-3.0569,4.1029,-3.45,55.21,7.2,67.25,87.03,-65.21,0.0,61.895,35.17817,126.90866,,NaN,,70.96774,,0 / 21,103,2014-12-14 14:48:01:719
2.8145,-10.4978,2.1634,1.1636,-9.6589,1.2338,2.2788,-0.8652,1.0047,-5.63,57.4,5.7,46.86,82.28,-43.0,0.0,61.895,35.17817,126.90866,,NaN,,70.96774,,0 / 21,153,2014-12-14 14:48:01:769
4.1747,-15.5365,-0.2314,1.4555,-9.6464,0.9991,2.3666,-4.3417,-1.4213,-10.07,58.9,-0.92,67.45,79.72,-50.36,0.0,61.895,35.17817,126.90866,,NaN,,70.96774,,0 / 21,203,2014-12-14 14:48:01:819
-0.634,-9.8656,1.512,1.354,-9.679,0.8088,-2.0468,0.3622,-1.3385,-14.13,58.15,-6.24,67.45,79.72,-50.36,0.0,61.895,35.17817,126.90866,,NaN,,70.96774,,0 / 21,253,2014-12-14 14:48:01:869
-0.6149,-7.7199,2.355,1.0292,-9.7047,0.9643,-1.8301,3.2048,1.2902,-18.2,56.34,-12.61,190.7,80.74,-59.15,0.0,61.895,35.17817,126.90866,,NaN,,70.96774,,0 / 21,303,2014-12-14 14:48:01:919
-1.1704,-5.4209,2.0101,0.8204,-9.7045,1.1493,-1.8721,3.7774,0.9736,-20.38,54.46,-15.17,170.79,81.73,-46.87,0.0,61.895,35.17817,126.90866,,NaN,,70.96774,,0 / 21,353,2014-12-14 14:48:01:969
-0.8448,-4.4821,1.4545,0.5392,-9.6955,1.3697,-1.4014,4.9839,0.1281,-23.7,52.65,-19.3,144.8,81.5,-25.25,0.0,61.895,35.17817,126.90866,,NaN,,70.96774,,0 / 21,403,2014-12-14 14:48:02:019
0.209,-2.892,1.4162,0.3967,-9.6857,1.4831,-1.2544,5.2849,0.0135,-24.82,55.21,-18.49,144.8,81.5,-25.25,0.0,70.408,35.17817,126.90866,,NaN,,70.96774,,0 / 21,453,2014-12-14 14:48:02:069
1.1094,-3.3518,1.1288,0.4857,-9.6492,1.6816,0.6874,4.3657,-0.1238,-24.07,52.65,-18.3,130.39,80.99,-14.97,0.0,70.408,35.17817,126.90866,,NaN,,70.96774,,0 / 21,503,2014-12-14 14:48:02:119
7.7956,-13.9846,7.0104,0.6344,-9.6433,1.6656,0.3173,3.1237,-0.8332,-23.32,55.59,-13.49,114.88,79.72,-16.11,0.0,70.408,35.17817,126.90866,,NaN,,70.96774,,0 / 21,553,2014-12-14 14:48:02:169
0.9178,-20.0387,4.8264,1.203,-9.4572,2.299,1.152,-12.5193,4.7888,-20.76,60.71,-5.8,88.77,75.28,-29.95,0.0,70.408,35.17817,126.90866,,NaN,,70.96774,,0 / 21,603,2014-12-14 14:48:02:219
0.0748,-11.1301,0.056,1.2139,-9.5575,1.8305,-0.1404,-0.2043,-3.5843,-18.2,59.28,-1.92,88.77,75.28,-29.95,0.0,70.408,35.17817,126.90866,,NaN,,70.96774,,0 / 21,653,2014-12-14 14:48:02:269
0.1706,-11.973,3.5236,0.9905,-9.6092,1.6888,-0.7957,-2.2356,1.4584,-17.45,61.46,3.26,66.31,77.06,-33.55,0.0,70.408,35.17817,126.90866,,NaN,,70.96774,,0 / 21,703,2014-12-14 14:48:02:319
1.2435,-10.4212,0.0943,0.674,-9.6519,1.5988,-2.5781,-0.1759,-1.5197,-11.57,59.28,11.76,43.21,79.81,-22.86,0.0,68.671,35.17817,126.90866,,NaN,,70.96774,,0 / 21,753,2014-12-14 14:48:02:369
1.301,-9.5399,-0.059,0.7617,-9.6875,1.3198,0.6129,0.3394,-1.3538,-6.76,59.28,16.2,43.21,79.81,-22.86,0.0,68.671,35.17817,126.90866,,NaN,,70.96774,,0 / 21,803,2014-12-14 14:48:02:419
3.2551,-10.038,-1.4384,0.8228,-9.7218,0.9894,0.546,1.0153,-2.9033,-5.63,58.53,18.51,33.19,81.06,-29.99,0.0,68.671,35.17817,126.90866,,NaN,,70.96774,,0 / 21,853,2014-12-14 14:48:02:469
1.5309,-8.6395,-0.1548,1.1266,-9.7216,0.6257,0.5869,0.9439,-0.9257,-1.57,55.59,21.58,48.52,82.51,-57.48,0.0,68.671,35.17817,126.90866,,NaN,,70.96774,,0 / 21,903,2014-12-14 14:48:02:519
3.0635,-8.7544,-1.4192,1.0774,-9.7361,0.4677,-0.391,1.5989,-1.4825,0.99,54.84,23.76,48.52,82.51,-57.48,0.0,68.671,35.17817,126.90866,,NaN,,70.96774,,0 / 21,953,2014-12-14 14:48:02:569
0.4389,-11.2833,2.9106,1.3657,-9.6974,0.5146,0.2755,-0.9587,2.1618,3.55,53.03,26.33,51.33,83.12,-66.53,0.0,68.671,35.17817,126.90866,,NaN,,70.96774,,0 / 21,1003,2014-12-14 14:48:02:619
0.5155,-10.5936,-0.672,1.1132,-9.7196,0.6793,-1.5674,-1.5975,0.3504,5.74,52.28,28.01,46.25,81.44,-69.35,0.0,68.671,35.17817,126.90866,,NaN,,70.96774,,0 / 21,1053,2014-12-14 14:48:02:669
