ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.9486,-10.3446,3.7535,0.217,-9.7772,0.7281,2.8352,-0.3525,3.1471,-4.2,53.78,3.83,12.41,88.66,43.96,0.0,71.169,35.17817,126.90866,,NaN,,87.09678,,0 / 22,4,2014-12-14 14:43:50:585
3.2934,-12.5095,5.4586,0.6357,-9.7148,1.1785,2.9631,-0.7507,3.214,-6.76,53.78,3.64,51.05,85.56,-16.6,0.0,71.169,35.17817,126.90866,,NaN,,87.09678,,0 / 22,54,2014-12-14 14:43:50:635
2.1056,-14.5019,3.5236,0.8963,-9.6233,1.6612,0.6746,-3.602,1.2003,-9.7,54.53,0.45,63.83,80.46,-29.35,0.0,71.169,35.17817,126.90866,,NaN,,87.09678,,0 / 22,104,2014-12-14 14:43:50:685
0.094,-11.6473,2.6998,0.9936,-9.6138,1.661,1.2922,-2.682,0.3676,-13.38,54.15,-4.11,85.29,78.62,-30.89,0.0,65.382,35.17817,126.90866,,NaN,,87.09678,,0 / 22,154,2014-12-14 14:43:50:735
-1.2088,-9.9997,1.7419,0.7088,-9.6298,1.7133,-1.685,0.9103,-0.1247,-15.63,54.15,-8.55,85.29,78.62,-30.89,0.0,65.382,35.17817,126.90866,,NaN,,87.09678,,0 / 22,204,2014-12-14 14:43:50:785
0.4772,-8.3713,2.0293,0.6545,-9.6229,1.7727,-0.6637,1.5113,0.151,-17.82,54.15,-13.55,114.57,79.1,-22.47,0.0,65.382,35.17817,126.90866,,NaN,,87.09678,,0 / 22,254,2014-12-14 14:43:50:835
-0.4807,-5.8424,1.7227,0.5804,-9.6107,1.8625,-0.916,3.5708,-0.0685,-20.01,52.34,-15.3,126.85,78.78,-19.65,0.0,65.382,35.17817,126.90866,,NaN,,87.09678,,0 / 22,304,2014-12-14 14:43:50:885
0.3239,-5.4975,1.8185,0.5352,-9.5976,1.9415,-0.3073,4.12,-0.2183,-21.13,51.59,-17.55,127.27,78.15,-15.41,0.0,65.382,35.17817,126.90866,,NaN,,87.09678,,0 / 22,354,2014-12-14 14:43:50:935
1.301,-4.5971,3.2171,0.6232,-9.5214,2.2639,0.5634,3.8305,1.0043,-22.57,51.96,-18.86,127.27,78.15,-15.41,0.0,65.382,35.17817,126.90866,,NaN,,87.09678,,0 / 22,404,2014-12-14 14:43:50:985
-0.155,-3.4093,3.083,0.6632,-9.4398,2.5731,-0.4663,4.5881,0.7697,-23.7,50.84,-19.55,126.93,76.15,-15.39,0.0,70.247,35.17817,126.90866,,NaN,,87.09678,,0 / 22,454,2014-12-14 14:43:51:035
1.1669,-6.7045,-0.0973,0.9985,-9.146,3.3947,2.5501,0.859,-1.6406,-24.07,54.15,-18.24,107.31,73.15,-12.38,0.0,70.247,35.17817,126.90866,,NaN,,87.09678,,0 / 22,509,2014-12-14 14:43:51:090
-0.4616,-11.609,4.5007,0.931,-9.1942,3.2818,0.0809,-2.1731,1.0134,-23.32,54.53,-15.67,107.31,73.15,-12.38,0.0,70.247,35.17817,126.90866,,NaN,,87.09678,,0 / 22,554,2014-12-14 14:43:51:135
1.4351,-13.6398,1.6653,0.8717,-9.3164,2.9351,0.631,-4.7343,-1.9771,-21.51,58.59,-6.92,80.39,69.64,-15.84,0.0,70.247,35.17817,126.90866,,NaN,,87.09678,,0 / 22,604,2014-12-14 14:43:51:185
2.9103,-11.1301,1.2246,1.1559,-9.4443,2.3749,2.8577,-2.527,-2.5784,-18.95,60.4,-2.11,56.29,71.81,-16.54,0.0,70.247,35.17817,126.90866,,NaN,,87.09678,,0 / 22,654,2014-12-14 14:43:51:235
0.2856,-9.6549,2.2592,1.1977,-9.4736,2.2331,-1.2133,-0.4094,-0.0341,-16.7,58.21,4.33,57.52,74.65,-29.34,0.0,70.247,35.17817,126.90866,,NaN,,87.09678,,0 / 22,704,2014-12-14 14:43:51:285
-1.7069,-9.8465,2.0676,0.8558,-9.5152,2.2132,-2.4438,-0.686,-0.0235,-14.88,58.59,7.83,57.52,74.65,-29.34,0.0,69.79,35.17817,126.90866,,NaN,,87.09678,,0 / 22,754,2014-12-14 14:43:51:335
0.1706,-8.8885,-0.3655,0.4367,-9.5896,2.0047,-1.1721,0.4704,-1.7953,-12.26,58.96,12.89,44.62,76.0,-21.14,0.0,69.79,35.17817,126.90866,,NaN,,87.09678,,0 / 22,804,2014-12-14 14:43:51:385
2.0482,-9.2717,-1.5725,0.569,-9.654,1.6268,1.6099,0.1193,-3.0742,-10.07,57.46,14.08,28.77,77.92,-12.29,0.0,69.79,35.17817,126.90866,,NaN,,87.09678,,0 / 22,855,2014-12-14 14:43:51:436
2.029,-9.3867,-0.0207,0.987,-9.6911,1.1307,1.6777,-0.2746,-1.3541,-6.01,55.96,20.51,30.72,80.66,-26.76,0.0,69.79,35.17817,126.90866,,NaN,,87.09678,,0 / 22,904,2014-12-14 14:43:51:485
2.3547,-9.7124,1.2821,1.1375,-9.6794,1.0891,1.2866,-0.3325,0.4989,-5.32,54.9,22.95,30.72,80.66,-26.76,0.0,69.79,35.17817,126.90866,,NaN,,87.09678,,0 / 22,954,2014-12-14 14:43:51:535
0.1132,-9.5782,0.0177,1.0965,-9.6714,1.1968,-0.8542,-0.245,-0.8594,-2.01,53.78,26.26,40.47,80.76,-46.24,0.0,69.79,35.17817,126.90866,,NaN,,87.09678,,0 / 22,1004,2014-12-14 14:43:51:585
0.8795,-9.3867,-2.7603,1.0397,-9.7202,0.7785,-0.1621,-0.0213,-3.3855,0.24,53.03,29.26,43.75,82.39,-53.17,0.0,69.79,35.17817,126.90866,,NaN,,87.09678,,0 / 22,1054,2014-12-14 14:43:51:635
-0.749,-11.5899,-1.4958,0.7798,-9.7718,0.2742,-1.5283,-2.3545,-1.9917,0.24,51.59,30.14,43.75,82.39,-53.17,0.0,70.869,35.17817,126.90866,,NaN,,87.09678,,0 / 22,1104,2014-12-14 14:43:51:685
1.0711,-17.8738,3.8493,0.6702,-9.7837,0.0033,0.2616,-5.6644,-1.1491,4.3,51.59,32.95,58.17,85.16,-70.62,0.0,70.869,35.17817,126.90866,,NaN,,87.09678,,0 / 22,1154,2014-12-14 14:43:51:735
