sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.0686;-0.0196;9.8263;-0.0585;-0.0446;9.8064;-0.0125;0.0267;0.0199;0.0269;0.0012;-0.0037;8.0;-10.6;0.0;-9.5;90.22;0.27;0.32;;35.558;35.178047;126.90888;;;64.51613;0 / 0;82.4;76.0;3.956;35;2014-11-21 17:37:32:053
-1.0885;-1.0493;9.385;-0.1431;-0.0297;9.8056;0.137;-0.0601;0.1794;0.0916;-0.303;0.5791;8.0;-11.5;0.0;-8.0;84.87;-0.05;1.56;;34.991;35.178047;126.90888;;;64.51613;0 / 0;82.4;76.0;3.956;544;2014-11-21 17:37:32:562
-7.2275;5.6977;9.7772;-2.1187;0.976;9.5252;-3.7065;4.006;0.7822;2.2028;0.529;-2.3799;8.0;-7.6;-6.5;-4.6;130.48;7.55;-2.35;;36.044;35.178047;126.90888;;;64.51613;0 / 0;82.4;76.0;3.956;1061;2014-11-21 17:37:33:079
-2.8341;5.8938;-2.5791;-1.373;8.8994;3.884;-3.8656;-2.3469;-3.3325;5.5723;-4.8063;-4.1954;0.0;28.1;-3.0;54.9;228.3;-65.16;19.47;;51.696;35.178047;126.90888;;;64.51613;0 / 0;82.4;76.0;3.956;1586;2014-11-21 17:37:33:604
-8.62;4.9916;-1.0689;-7.2407;6.5969;-0.473;-1.2164;-1.5013;-0.6932;-0.7453;0.854;1.1264;0.0;32.4;-1.3;50.5;293.09;-42.34;91.11;0.0;58.389;35.178047;126.90888;;;64.51613;0 / 0;82.4;76.0;3.956;2120;2014-11-21 17:37:34:138
-2.7164;6.8548;8.7181;-1.8533;4.9404;8.2661;-0.7766;1.3715;0.7573;-0.6683;2.6499;0.3836;15.0;-7.1;-15.6;11.5;165.85;-27.84;8.76;0.4;48.066;35.178047;126.90888;;;64.51613;0 / 0;82.4;76.0;3.956;2644;2014-11-21 17:37:34:662
