ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.1631,-9.4633,1.4737,0.942,-9.7549,0.3532,1.1149,0.1896,0.7621,10.12,51.53,-28.74,278.28,85.33,-72.24,0.0,66.654,35.178143,126.909,,153.5675596166248,,74.19355,,0 / 22,3,2014-12-14 14:31:20:239
2.1056,-9.2334,0.4008,1.254,-9.7086,0.5833,0.9871,0.2921,0.4362,12.68,51.15,-30.3,276.49,82.93,-66.19,0.0,66.654,35.178143,126.909,,153.5675596166248,,74.19355,,0 / 22,53,2014-12-14 14:31:20:289
2.7762,-9.8465,0.1326,1.4083,-9.6906,0.5277,1.2314,-0.1481,-0.6341,12.68,51.9,-29.61,281.21,81.89,-65.06,0.0,66.654,35.178143,126.909,,153.5675596166248,,74.19355,,0 / 22,103,2014-12-14 14:31:20:339
1.0902,-10.6894,2.2017,1.5025,-9.6779,0.501,0.1402,-0.131,-0.0238,13.8,51.15,-28.3,281.21,81.89,-65.06,0.0,66.654,35.178143,126.909,,153.5675596166248,,74.19355,,0 / 22,153,2014-12-14 14:31:20:389
0.6688,-11.1492,4.5965,1.3941,-9.6815,0.7042,-0.4603,-1.1442,2.2729,14.93,51.9,-28.8,284.74,80.84,-63.2,0.0,66.654,35.178143,126.909,,153.5675596166248,,74.19355,,0 / 22,203,2014-12-14 14:31:20:439
4.7878,-11.724,7.3553,1.3513,-9.6155,1.3738,0.6209,-1.2236,3.2952,16.37,51.53,-34.11,265.87,78.67,-44.53,0.0,68.198,35.178143,126.909,,153.5675596166248,,74.19355,,0 / 22,253,2014-12-14 14:31:20:489
5.0752,-10.8427,7.0871,1.6282,-9.47,1.9591,3.1402,-1.5448,5.2501,15.3,51.15,-33.74,265.87,78.67,-44.53,0.0,68.198,35.178143,126.909,,153.5675596166248,,74.19355,,0 / 22,303,2014-12-14 14:31:20:539
3.1019,-11.1492,6.1675,2.0509,-9.2063,2.6849,1.8503,-0.8903,3.5839,10.87,47.46,-41.61,261.95,71.14,-38.2,0.0,68.198,35.178143,126.909,,153.5675596166248,,74.19355,,0 / 22,353,2014-12-14 14:31:20:589
3.3892,-10.9002,3.447,2.1447,-9.0959,2.9726,0.7936,-0.6596,0.7352,8.99,43.78,-44.86,248.92,69.85,-37.37,0.0,68.198,35.178143,126.909,,153.5675596166248,,74.19355,,0 / 22,403,2014-12-14 14:31:20:639
4.2322,-6.647,1.6844,2.2877,-9.0746,2.9308,0.8629,2.4745,-0.9354,7.55,39.71,-46.17,248.92,69.85,-37.37,0.0,68.198,35.178143,126.909,,153.5675596166248,,74.19355,,0 / 22,453,2014-12-14 14:31:20:689
