ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6304,-9.3675,0.305,0.5693,-9.7885,0.1788,0.0011,0.1642,0.0841,9.74,52.59,-31.49,275.21,86.34,-72.45,0.0,70.251,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,16,2014-12-14 14:30:49:702
1.914,-9.9806,0.7648,0.5693,-9.7885,0.1788,0.0011,0.1642,0.0841,9.74,52.96,-29.55,276.81,86.51,-72.56,0.0,70.251,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,66,2014-12-14 14:30:49:752
1.9524,-9.4058,0.669,0.9073,-9.7593,0.3214,1.0726,0.1403,0.2955,10.87,51.46,-27.8,281.32,84.37,-70.49,0.0,52.301,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,116,2014-12-14 14:30:49:802
1.6267,-9.5208,0.4966,1.0285,-9.7461,0.3544,0.7011,0.0448,0.1751,12.68,52.59,-28.92,281.32,84.37,-70.49,0.0,52.301,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,166,2014-12-14 14:30:49:852
0.7071,-9.4441,0.0368,1.0184,-9.7473,0.3511,-0.242,0.0542,-0.1081,12.37,51.09,-29.24,283.54,83.63,-70.99,0.0,52.301,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,216,2014-12-14 14:30:49:902
3.0252,-10.7277,1.3204,1.2385,-9.7194,0.4126,1.8773,-1.0199,1.0101,15.3,52.21,-25.61,292.6,83.58,-72.39,0.0,52.301,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,266,2014-12-14 14:30:49:952
2.6421,-9.9422,0.8606,1.3492,-9.701,0.4897,0.0516,-0.4014,0.3239,16.05,51.46,-27.05,292.6,83.58,-72.39,0.0,52.301,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,316,2014-12-14 14:30:50:002
3.3701,-11.973,5.2095,1.3106,-9.6999,0.6043,0.7601,-2.1872,3.6062,16.37,53.71,-27.24,293.9,81.58,-70.05,0.0,52.301,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,366,2014-12-14 14:30:50:052
2.5271,-11.4941,5.1904,1.4308,-9.6393,1.0983,1.6851,-1.8634,4.0058,17.12,52.96,-27.8,289.42,81.54,-65.25,0.0,52.301,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,416,2014-12-14 14:30:50:102
1.8374,-10.3063,2.8339,1.512,-9.4848,1.9805,0.2642,0.0726,1.1412,14.93,49.65,-38.86,257.79,76.57,-40.22,0.0,67.174,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,466,2014-12-14 14:30:50:152
4.0981,-11.3025,1.8568,1.6943,-9.4649,1.9275,2.0649,-1.0364,-0.2751,10.87,46.34,-40.11,257.79,76.57,-40.22,0.0,67.174,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,516,2014-12-14 14:30:50:202
3.964,-9.6166,2.8914,1.9419,-9.4001,2.0096,1.5878,0.962,0.9124,9.74,44.46,-40.8,251.11,74.83,-41.32,0.0,67.174,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,568,2014-12-14 14:30:50:254
4.5387,-7.4134,7.4319,2.2579,-9.1263,2.7897,1.8673,2.2956,4.4696,9.74,41.15,-43.55,251.11,74.83,-41.32,0.0,67.174,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,616,2014-12-14 14:30:50:302
4.6728,-2.7579,5.018,2.7789,-8.6574,3.6738,1.4539,6.2212,1.7642,8.99,36.34,-48.61,247.08,68.53,-38.99,0.0,67.174,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,666,2014-12-14 14:30:50:352
1.2244,-3.9457,-0.3272,3.034,-8.5376,3.7515,-0.1769,4.8704,-2.4656,11.99,37.46,-47.92,255.41,61.98,-37.1,0.0,67.174,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,716,2014-12-14 14:30:50:402
-0.1742,-4.8461,-0.5762,2.856,-8.7801,3.3051,-2.8279,2.4276,-3.3936,16.05,39.65,-44.49,267.82,62.16,-40.75,0.0,67.174,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,766,2014-12-14 14:30:50:452
-1.7835,-3.8499,-0.1739,2.4161,-8.9907,3.0824,-4.0842,3.9901,-2.7201,15.3,42.28,-43.55,267.82,62.16,-40.75,0.0,69.678,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,816,2014-12-14 14:30:50:502
-7.1287,-10.0764,19.9614,1.645,-9.4957,1.8156,-6.4184,7.3885,-9.9751,14.93,46.65,-40.11,267.48,66.46,-38.09,0.0,69.678,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,866,2014-12-14 14:30:50:552
-5.5002,13.814,0.5732,0.1678,-9.7215,1.2788,-10.2269,18.0956,-14.1666,11.62,47.4,-40.05,241.73,68.15,-20.23,0.0,69.678,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,922,2014-12-14 14:30:50:608
-2.3966,-25.5179,-0.787,0.0864,-9.8061,-0.0547,4.5152,-5.7469,-7.2899,10.87,50.03,-38.3,241.73,68.15,-20.23,0.0,69.678,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,966,2014-12-14 14:30:50:652
-5.0021,-8.582,-2.7028,-0.2628,-9.792,-0.468,-3.6191,-3.6784,-3.1291,13.05,52.96,-31.36,0.94,88.83,-158.22,0.0,69.678,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1016,2014-12-14 14:30:50:702
-6.2091,-9.4825,-6.3812,-1.8196,-9.564,-1.1786,-4.1211,-2.283,-5.5583,13.43,53.71,-31.8,0.94,88.83,-158.22,0.0,69.678,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1066,2014-12-14 14:30:50:752
13.2366,-36.3424,-10.9601,-0.3936,-9.4064,-2.745,11.5885,-21.7129,-9.123,20.8,56.28,-22.61,66.39,77.23,122.93,0.0,69.678,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1120,2014-12-14 14:30:50:806
8.6003,-25.8436,7.7576,0.6753,-9.6351,-1.697,8.3943,-14.9992,7.8789,24.49,55.53,-18.55,40.84,73.57,171.84,0.0,70.347,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1166,2014-12-14 14:30:50:852
18.4093,-3.6966,3.2363,1.7462,-9.6477,0.2091,12.0002,9.0687,6.337,29.68,51.84,-16.99,12.57,83.29,-134.23,0.0,70.347,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1216,2014-12-14 14:30:50:902
12.2212,-4.2906,5.267,3.2154,-9.2403,0.6701,9.8376,7.0448,4.6953,28.55,50.4,-20.05,12.57,83.29,-134.23,0.0,70.347,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1266,2014-12-14 14:30:50:952
11.2825,-8.3904,4.8839,4.2423,-8.7356,1.3646,3.0993,7.607,3.8202,26.74,46.71,-21.74,323.24,68.31,-76.59,0.0,70.347,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1316,2014-12-14 14:30:51:002
21.8578,-27.6253,-7.9139,4.9284,-8.4481,0.7151,13.8054,-11.8158,-9.2373,24.12,46.34,-25.8,323.24,68.31,-76.59,0.0,70.347,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1366,2014-12-14 14:30:51:052
-2.6456,-39.2928,-5.3083,3.2783,-9.2379,0.2912,-6.8459,-23.7965,-2.1279,20.12,46.34,-29.8,317.02,61.39,-80.88,0.0,70.347,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1416,2014-12-14 14:30:51:102
-2.1667,-29.158,-9.5423,2.4292,-9.4956,-0.3212,-7.4398,-20.4688,-6.9496,11.99,43.34,-37.74,300.06,70.39,-84.92,0.0,70.347,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1466,2014-12-14 14:30:51:152
-11.1519,2.434,-10.5386,1.2781,-9.6273,-1.3608,-13.0049,18.0649,-7.9083,10.87,31.59,-40.24,309.57,77.19,-107.22,0.0,72.713,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1516,2014-12-14 14:30:51:202
-13.5659,6.2848,-12.5885,0.1607,-9.4779,-2.5128,-14.0358,20.4058,-9.2474,13.05,30.84,-39.55,309.57,77.19,-107.22,0.0,72.713,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1566,2014-12-14 14:30:51:252
-0.3849,-1.1294,-2.7986,-1.2228,-8.7607,-4.2339,1.2484,9.7141,0.4986,11.62,33.03,-37.86,24.91,69.52,167.51,0.0,72.713,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1616,2014-12-14 14:30:51:302
-0.2125,-9.8273,3.8302,-0.8785,-9.1328,-3.4626,4.9358,0.3073,10.5777,12.37,35.28,-34.74,26.4,63.3,163.89,0.0,72.713,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1666,2014-12-14 14:30:51:352
-14.3322,-12.0305,-2.358,-0.5225,-9.6375,-1.7364,5.3589,-13.7456,17.7678,11.62,39.28,-30.49,24.75,72.65,169.31,0.0,72.713,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1716,2014-12-14 14:30:51:402
-23.145,22.8951,-34.2757,-0.7543,-9.4482,-2.5165,-12.9203,22.1382,-16.8409,10.87,38.59,-32.86,24.75,72.65,169.31,0.0,72.713,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1766,2014-12-14 14:30:51:452
-14.3513,-18.9466,-22.1102,-4.4965,-7.3609,-4.6657,-18.2303,2.1629,-12.2942,8.99,39.65,-29.43,35.41,48.64,136.06,0.0,70.975,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1816,2014-12-14 14:30:51:502
4.9794,-18.1228,-16.2669,-2.671,-8.44,-4.2193,9.4439,-16.3345,-2.912,10.12,41.9,-24.3,35.41,48.64,136.06,0.0,70.975,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1866,2014-12-14 14:30:51:552
13.9263,-18.0845,10.0183,-0.157,-9.414,-2.7428,12.3449,-1.7854,17.6414,16.05,42.28,-19.42,37.33,59.39,147.66,0.0,70.975,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1916,2014-12-14 14:30:51:602
3.5425,-4.7887,14.6738,0.0368,-9.6337,-1.8334,4.1345,6.7403,21.7935,17.12,40.78,-21.24,30.07,79.22,-178.85,0.0,70.975,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,1966,2014-12-14 14:30:51:652
6.2821,-2.4897,2.3358,1.8834,-9.6049,-0.6084,3.7528,9.1429,3.257,16.37,37.09,-26.49,326.73,78.36,-107.9,0.0,70.975,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,2016,2014-12-14 14:30:51:702
8.3704,-2.8728,5.6119,2.6959,-9.4288,-0.0223,5.5114,7.6835,5.2575,13.8,35.28,-26.92,326.73,78.36,-107.9,0.0,70.975,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,2066,2014-12-14 14:30:51:752
14.8076,-7.1643,0.2092,3.2104,-9.262,0.2803,6.7114,6.6285,4.6433,12.37,33.03,-28.99,305.8,74.04,-90.47,0.0,70.975,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,2116,2014-12-14 14:30:51:802
2.2589,-39.2928,-2.7795,3.8549,-9.0064,-0.441,-1.7281,-26.1409,-1.7454,14.93,30.46,-29.55,305.8,74.04,-90.47,0.0,73.633,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,2166,2014-12-14 14:30:51:852
0.1323,-22.74,-9.4274,1.648,-9.5805,-1.2916,-4.3667,-2.3158,-7.0209,13.43,30.84,-33.8,317.96,66.69,-96.53,0.0,73.633,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,2216,2014-12-14 14:30:51:902
-5.6726,-11.7623,-10.4811,0.8754,-9.5632,-1.9872,-13.0773,12.4205,-6.6774,13.05,28.96,-32.99,333.54,77.67,-128.09,0.0,73.633,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,2266,2014-12-14 14:30:51:952
-16.2672,10.0398,-12.7418,-0.3383,-9.3505,-2.9365,-13.4369,20.311,-6.2886,16.05,24.15,-32.92,16.65,75.66,-172.96,0.0,73.633,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,2317,2014-12-14 14:30:52:003
-1.7643,3.162,-7.9522,-2.1322,-8.2095,-4.9222,-0.9694,13.8067,-3.514,11.24,25.28,-32.92,16.65,75.66,-172.96,0.0,73.633,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,2366,2014-12-14 14:30:52:052
0.0748,-6.4363,5.8035,-2.1769,-8.1194,-5.0504,1.3563,9.2741,2.7468,11.24,30.46,-30.3,31.6,56.84,156.58,0.0,73.633,35.177998,126.90892,,155.13151040640358,,79.34838,,0 / 22,2416,2014-12-14 14:30:52:102
