ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.7837,-9.5974,-0.4613,0.2681,-9.7932,-0.4384,0.5005,-0.0269,-0.0185,17.12,44.96,-26.43,5.18,87.2,-152.36,0.0,69.011,35.178112,126.90896,,154.0885136856581,,80.64516,,0 / 22,3,2014-12-14 14:34:55:346
1.4926,-9.7315,0.2284,0.4345,-9.7899,-0.3728,0.9733,-0.1336,0.5194,17.49,45.34,-24.99,353.65,86.79,-138.46,0.0,69.011,35.178112,126.90896,,154.0885136856581,,80.64516,,0 / 22,53,2014-12-14 14:34:55:396
1.3585,-9.789,0.2092,0.6201,-9.7829,-0.2844,0.7329,-0.144,0.4866,18.62,45.71,-23.99,349.86,86.65,-130.63,0.0,57.89,35.178112,126.90896,,154.0885136856581,,80.64516,,0 / 22,103,2014-12-14 14:34:55:446
0.9753,-9.6166,-0.0207,0.6777,-9.7802,-0.2441,0.304,0.0093,0.1754,19.68,46.46,-25.99,349.86,86.65,-130.63,0.0,57.89,35.178112,126.90896,,154.0885136856581,,80.64516,,0 / 22,153,2014-12-14 14:34:55:496
1.9907,-9.9997,1.2246,0.7605,-9.7751,-0.1972,0.7993,-0.1158,0.4514,20.43,45.71,-28.17,328.24,85.79,-109.81,0.0,57.89,35.178112,126.90896,,154.0885136856581,,80.64516,,0 / 22,203,2014-12-14 14:34:55:546
3.6191,-9.9422,1.991,1.1048,-9.7434,0.1236,2.3928,-0.2525,1.8478,21.18,44.21,-25.11,315.62,84.52,-90.54,0.0,57.89,35.178112,126.90896,,154.0885136856581,,80.64516,,0 / 22,253,2014-12-14 14:34:55:596
3.8873,-11.609,1.4354,1.6745,-9.6485,0.5223,1.3626,-3.0969,1.8691,21.18,45.34,-25.99,306.04,81.06,-77.63,0.0,57.89,35.178112,126.90896,,154.0885136856581,,80.64516,,0 / 22,303,2014-12-14 14:34:55:646
0.7071,-12.7585,1.7419,1.5172,-9.6742,0.5269,-2.0896,-1.7782,0.1434,21.93,45.34,-29.05,306.04,81.06,-77.63,0.0,57.89,35.178112,126.90896,,154.0885136856581,,80.64516,,0 / 22,353,2014-12-14 14:34:55:696
-0.3083,-12.4328,3.8876,1.1831,-9.7187,0.5637,-2.3488,-0.2537,1.6948,21.18,44.59,-27.61,298.2,80.57,-70.85,0.0,57.89,35.178112,126.90896,,154.0885136856581,,80.64516,,0 / 22,403,2014-12-14 14:34:55:746
3.5808,-10.9768,2.604,0.8928,-9.7092,1.0511,-0.328,-1.2641,1.8779,18.62,40.9,-30.61,261.04,81.92,-40.34,0.0,64.609,35.178112,126.90896,,154.0885136856581,,80.64516,,0 / 22,453,2014-12-14 14:34:55:796
