ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.937,-9.6549,0.5541,0.7871,-9.7664,0.4104,-0.109,-0.0091,0.0341,11.18,47.65,-31.24,267.1,84.65,-63.24,0.0,61.3,35.178112,126.90897,,153.90139590322147,,203.3387,,0 / 22,5,2014-12-14 14:33:55:389
1.1669,-9.4825,0.8223,0.8274,-9.7619,0.438,0.371,-0.0693,0.2109,10.8,48.4,-30.11,270.45,84.81,-62.46,0.0,61.3,35.178112,126.90897,,153.90139590322147,,203.3387,,0 / 22,55,2014-12-14 14:33:55:439
1.4351,-9.6166,1.148,0.9403,-9.7452,0.5633,0.5277,-0.0568,0.57,11.55,47.65,-29.92,271.54,84.13,-60.96,0.0,61.3,35.178112,126.90897,,153.90139590322147,,203.3387,,0 / 22,105,2014-12-14 14:33:55:489
1.4351,-9.5782,1.0522,1.0085,-9.7341,0.6329,0.4632,-0.0133,0.4497,11.93,46.9,-28.11,271.54,84.13,-60.96,0.0,61.3,35.178112,126.90897,,153.90139590322147,,203.3387,,0 / 22,155,2014-12-14 14:33:55:539
1.4351,-9.5782,1.0522,1.0085,-9.7341,0.6329,0.4632,-0.0133,0.4497,11.93,46.9,-28.11,271.54,84.13,-60.96,0.0,61.3,35.178112,126.90897,,153.90139590322147,,203.3387,,0 / 22,205,2014-12-14 14:33:55:589
1.5692,-9.5591,1.2821,1.038,-9.7288,0.6655,0.4084,0.0512,0.4507,13.43,47.65,-27.55,273.71,83.03,-57.89,0.0,61.3,35.178112,126.90897,,153.90139590322147,,203.3387,,0 / 22,255,2014-12-14 14:33:55:639
2.8911,-9.4825,1.0522,1.4841,-9.657,0.843,1.3665,-0.1177,0.3672,15.99,47.28,-28.55,283.21,79.98,-60.4,0.0,58.29,35.178112,126.90897,,153.90139590322147,,203.3387,,0 / 22,305,2014-12-14 14:33:55:689
1.8183,-10.0955,0.4774,1.6321,-9.6323,0.8522,0.8786,-0.0547,-0.0575,14.87,47.65,-27.67,283.21,79.98,-60.4,0.0,58.29,35.178112,126.90897,,153.90139590322147,,203.3387,,0 / 22,355,2014-12-14 14:33:55:739
1.1094,-11.36,4.8072,1.455,-9.6348,1.1065,-0.4316,-1.4594,3.7908,17.49,45.84,-28.42,288.14,79.18,-62.43,0.0,58.29,35.178112,126.90897,,153.90139590322147,,203.3387,,0 / 22,405,2014-12-14 14:33:55:789
1.3968,-10.996,3.2363,1.3416,-9.6156,1.3826,-0.5679,-0.7927,1.4416,17.12,44.71,-28.55,277.57,79.26,-52.75,0.0,58.29,35.178112,126.90897,,153.90139590322147,,203.3387,,0 / 22,455,2014-12-14 14:33:55:839
