ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.8183,-9.6357,1.5312,1.1695,-9.7176,0.609,0.6578,-0.1416,0.7819,15.99,48.21,-29.99,282.91,82.96,-65.16,0.0,71.232,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,3,2014-12-14 14:33:21:382
4.0023,-10.8427,3.2171,1.3274,-9.6797,0.8439,1.7212,-1.0517,2.0386,15.3,47.53,-29.24,282.91,82.96,-65.16,0.0,71.232,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,53,2014-12-14 14:33:21:432
1.1286,-9.5208,2.6806,1.4768,-9.6287,1.1303,-0.0066,-0.6828,1.6121,16.37,45.28,-29.67,277.82,80.77,-57.55,0.0,71.232,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,103,2014-12-14 14:33:21:482
2.9103,-12.9118,6.5698,1.4048,-9.5379,1.7958,-0.7803,-1.5541,3.8458,14.55,43.09,-31.24,261.25,76.56,-38.04,0.0,63.862,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,153,2014-12-14 14:33:21:532
2.9869,-13.2566,6.2249,1.5149,-9.3368,2.5885,0.9939,-2.46,3.116,14.93,41.59,-35.11,261.25,76.56,-38.04,0.0,63.862,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,206,2014-12-14 14:33:21:585
2.872,-12.5286,4.7114,1.5454,-9.3081,2.6724,0.8551,-1.7891,1.9739,14.55,40.46,-37.55,249.87,72.19,-30.34,0.0,63.862,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,254,2014-12-14 14:33:21:633
1.3201,-5.5358,0.1518,1.6148,-9.3151,2.6062,0.0805,1.8562,-1.0346,14.55,36.78,-36.49,251.91,71.45,-30.85,0.0,63.862,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,303,2014-12-14 14:33:21:682
0.8603,-4.2714,-0.0781,1.6657,-9.355,2.4249,-0.5911,5.0466,-2.8336,16.74,35.34,-37.61,251.91,71.45,-30.85,0.0,63.862,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,354,2014-12-14 14:33:21:733
2.2397,-2.5471,4.3666,1.7475,-9.3131,2.5262,0.0614,5.8267,0.5796,17.49,35.28,-35.99,255.92,72.54,-34.49,0.0,63.862,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,403,2014-12-14 14:33:21:782
-9.0445,-0.9187,1.991,1.6414,-9.0714,3.3447,-3.7949,8.3692,-0.203,18.24,38.65,-39.11,256.63,68.31,-30.4,0.0,63.862,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,453,2014-12-14 14:33:21:832
-14.9261,-16.7818,-11.4007,1.6658,-9.1731,3.0413,8.9113,-12.9149,2.8373,17.12,38.96,-37.86,256.63,68.31,-30.4,0.0,67.753,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,503,2014-12-14 14:33:21:882
-6.6689,-14.8851,-3.5266,0.3772,-9.7367,1.1067,-2.3397,2.2633,-6.8089,15.68,40.09,-37.8,253.05,69.29,-28.71,0.0,67.753,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,553,2014-12-14 14:33:21:932
-3.4886,-9.2334,-4.5995,-0.4271,-9.7854,0.4841,-2.759,-0.9438,-4.4774,16.74,42.34,-34.11,163.96,86.23,41.42,0.0,67.753,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,603,2014-12-14 14:33:21:982
-0.3083,-12.6819,-6.8602,-0.7405,-9.7567,-0.6542,-0.0191,-2.6073,-5.3603,17.87,46.03,-31.67,95.91,85.36,107.62,0.0,67.753,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,653,2014-12-14 14:33:22:032
4.328,-31.4378,-1.2085,-0.2777,-9.6473,-1.7388,3.8752,-16.9683,-4.9705,21.55,46.4,-28.17,95.91,85.36,107.62,0.0,67.753,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,704,2014-12-14 14:33:22:083
2.4505,-17.9121,5.7843,0.1915,-9.7384,-1.1388,3.47,-12.3241,5.2804,25.62,44.9,-19.17,46.56,79.66,170.93,0.0,67.753,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,753,2014-12-14 14:33:22:132
11.4549,-6.8386,15.0569,1.1088,-9.7437,0.0363,8.5853,6.4245,9.0472,29.3,43.09,-16.3,45.49,83.24,-170.46,0.0,67.753,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,803,2014-12-14 14:33:22:182
15.7463,-6.1872,10.3823,2.3529,-9.4327,1.2875,12.0176,5.8519,9.2397,30.05,41.21,-18.05,45.49,83.24,-170.46,0.0,72.49,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,853,2014-12-14 14:33:22:232
8.2554,-12.1454,-4.9827,3.3419,-8.985,2.0669,5.5209,6.1747,5.6058,27.12,42.34,-21.11,308.06,74.13,-61.31,0.0,72.49,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,903,2014-12-14 14:33:22:282
-3.6993,-34.2158,-4.6761,3.7956,-8.9428,1.3381,5.4058,-9.9202,-4.9827,23.43,40.09,-22.86,308.06,74.13,-61.31,0.0,72.49,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,953,2014-12-14 14:33:22:332
-8.1824,-32.6065,-6.113,2.7907,-9.3622,0.8549,-8.684,-20.5387,-6.0839,14.55,37.9,-31.92,304.72,65.77,-70.58,0.0,72.49,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1003,2014-12-14 14:33:22:382
-6.2665,-19.0424,-9.2166,1.2477,-9.7259,-0.1456,-6.4458,-8.5717,-8.1525,12.3,31.59,-36.42,288.8,80.83,-83.2,0.0,72.49,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1053,2014-12-14 14:33:22:432
-10.1365,3.3919,-10.4236,0.5539,-9.7586,-0.796,-9.8262,6.6483,-7.5008,13.8,27.21,-36.74,288.8,80.83,-83.2,0.0,72.49,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1103,2014-12-14 14:33:22:482
-13.6233,9.8674,-10.0788,-0.8622,-9.5108,-2.2298,-9.741,20.8521,-8.5083,17.12,26.09,-37.17,31.25,80.2,168.62,0.0,72.474,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1153,2014-12-14 14:33:22:532
2.8336,-1.2635,5.1521,-2.1616,-8.9669,-3.3306,-7.4139,16.9439,-3.3036,16.74,27.9,-36.42,40.77,75.89,158.86,0.0,72.474,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1208,2014-12-14 14:33:22:587
9.654,-10.7277,10.229,-0.6111,-9.6431,-1.6756,11.6298,-0.8729,11.8153,18.62,28.65,-30.3,40.77,75.89,158.86,0.0,72.474,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1253,2014-12-14 14:33:22:632
-6.2474,-18.2569,21.36,-0.6556,-9.5903,-1.9408,-2.9826,10.4755,-9.9765,15.3,31.21,-31.61,39.73,79.52,159.96,0.0,72.474,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1303,2014-12-14 14:33:22:682
-16.9377,5.5951,-0.5379,-0.4826,-9.7555,-0.8759,-4.2228,-10.7223,1.7857,18.24,36.03,-31.05,54.66,69.13,139.57,0.0,72.474,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1353,2014-12-14 14:33:22:732
-32.8774,8.9478,-10.1362,-2.6036,-9.1927,-2.2105,-31.7391,28.4342,-13.4827,15.3,35.65,-31.05,54.66,69.13,139.57,0.0,72.474,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1404,2014-12-14 14:33:22:783
8.5237,-22.7591,-11.2091,-2.4513,-8.7943,-3.5808,10.7053,-17.2638,-0.0558,19.37,40.09,-25.05,58.69,69.62,130.33,0.0,72.474,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1453,2014-12-14 14:33:22:832
4.4621,-28.8323,1.4737,-1.7988,-8.9674,-3.5385,9.2751,-12.5874,-3.0685,20.8,39.78,-22.17,51.89,63.74,145.61,0.0,72.474,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1503,2014-12-14 14:33:22:882
15.6314,-5.1718,10.1332,-0.6621,-9.4905,-2.3797,7.4655,2.0049,6.7074,22.3,39.03,-22.74,51.89,63.74,145.61,0.0,70.403,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1553,2014-12-14 14:33:22:932
12.9684,-6.034,12.0299,1.4647,-9.6544,-0.904,13.7679,5.0334,12.7617,24.87,40.46,-20.11,52.61,75.41,164.45,0.0,70.403,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1603,2014-12-14 14:33:22:982
4.328,-6.3788,5.1521,2.4152,-9.4929,0.471,5.2841,5.8422,9.9321,23.05,39.4,-20.42,319.29,75.47,-78.96,0.0,70.403,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1653,2014-12-14 14:33:23:032
9.4433,-26.3226,-9.6956,3.0313,-9.3205,0.3324,5.7808,-5.9619,-11.2403,14.18,38.65,-23.18,313.28,71.88,-83.74,0.0,70.403,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1703,2014-12-14 14:33:23:082
-8.4123,-31.3037,-9.5615,1.4827,-9.6791,-0.5359,-12.453,-21.5539,-8.3081,11.24,38.65,-24.36,313.28,71.88,-83.74,0.0,70.403,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1753,2014-12-14 14:33:23:132
-3.4694,-15.1916,-10.4428,0.7245,-9.7089,-1.176,-4.9258,-4.9684,-8.2962,6.8,34.59,-27.99,310.94,80.75,-109.87,0.0,70.403,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1803,2014-12-14 14:33:23:182
-12.5696,-0.5547,-8.9484,0.1411,-9.6386,-1.8024,-9.4269,9.751,-5.4746,6.8,33.46,-28.3,8.01,79.38,-175.52,0.0,72.156,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1853,2014-12-14 14:33:23:232
-12.9336,11.1702,-5.8065,-1.7444,-9.1156,-3.1676,-10.3256,22.2893,-5.1034,6.43,33.84,-25.8,29.85,68.36,151.16,0.0,72.156,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1903,2014-12-14 14:33:23:282
15.823,-12.6819,14.827,-2.7957,-8.6831,-3.5997,-1.4165,12.4127,4.7577,8.62,34.21,-27.05,29.85,68.36,151.16,0.0,72.156,35.178123,126.90903,,153.32503599420892,,192.03548,,0 / 22,1953,2014-12-14 14:33:23:332
