ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.3585,-9.6166,0.6499,0.5651,-9.7867,0.2672,0.7761,0.0503,0.3538,17.12,45.34,-29.8,278.15,87.01,-64.76,0.0,65.146,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,4,2014-12-14 14:34:24:221
1.55,-9.5782,1.3779,0.7328,-9.7708,0.4063,0.7893,0.0344,0.8881,17.12,44.21,-29.36,278.15,87.01,-64.76,0.0,65.146,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,54,2014-12-14 14:34:24:271
1.5692,-9.5208,0.8223,0.8713,-9.755,0.5017,0.7653,0.014,0.3378,19.3,44.59,-27.61,282.77,85.1,-60.99,0.0,65.146,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,104,2014-12-14 14:34:24:321
2.5654,-10.2105,1.0522,1.0188,-9.7364,0.5786,0.7036,-0.0543,0.4234,20.8,45.34,-25.67,287.72,83.48,-60.48,0.0,65.146,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,154,2014-12-14 14:34:24:371
1.8374,-10.0572,0.8031,1.3398,-9.6934,0.6433,1.7085,-0.5992,0.3563,21.93,45.71,-26.92,291.45,81.97,-62.49,0.0,65.146,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,204,2014-12-14 14:34:24:421
0.3431,-11.3983,-0.3847,1.3104,-9.6975,0.6412,-0.7066,-0.8996,-0.0574,21.55,44.96,-26.17,291.45,81.97,-62.49,0.0,60.988,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,254,2014-12-14 14:34:24:471
1.3968,-11.3216,4.5007,1.2844,-9.702,0.626,0.3852,-1.4631,2.8693,21.93,45.71,-26.55,293.24,81.62,-64.02,0.0,60.988,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,304,2014-12-14 14:34:24:521
0.573,-10.2105,3.6003,1.1924,-9.6345,1.3875,-0.3016,-1.216,2.5243,22.3,42.78,-26.99,273.32,79.25,-40.68,0.0,60.988,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,355,2014-12-14 14:34:24:572
2.9486,-10.6128,3.8493,1.1701,-9.5953,1.6529,0.4108,0.0571,2.0418,21.18,41.65,-27.49,273.32,79.25,-40.68,0.0,60.988,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,404,2014-12-14 14:34:24:621
2.7379,-9.31,3.9451,1.4619,-9.4924,1.9819,1.513,0.2961,1.7362,19.68,39.09,-29.8,262.22,78.08,-35.29,0.0,60.988,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,457,2014-12-14 14:34:24:674
1.5117,-6.762,4.0026,1.6025,-9.4088,2.253,0.7221,2.2148,1.7546,18.99,35.71,-33.24,260.64,75.46,-36.41,0.0,60.988,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,504,2014-12-14 14:34:24:721
1.7991,-6.4171,3.7344,1.6474,-9.3008,2.6366,-0.0979,3.0501,1.0305,17.12,33.53,-35.24,260.64,75.46,-36.41,0.0,69.647,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,554,2014-12-14 14:34:24:771
4.1747,-5.67,4.4241,1.8683,-9.205,2.8193,1.2367,3.1898,0.4722,17.49,31.65,-37.61,251.03,71.52,-32.0,0.0,69.647,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,604,2014-12-14 14:34:24:821
4.3663,-5.9573,4.8455,2.214,-9.0484,3.065,2.0499,2.825,1.4874,16.37,30.59,-36.11,251.03,71.52,-32.0,0.0,69.647,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,654,2014-12-14 14:34:24:871
0.1898,-4.0415,3.7727,2.3863,-8.7875,3.6407,-1.386,2.5496,1.0865,18.62,28.34,-33.49,261.45,67.32,-35.84,0.0,69.647,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,704,2014-12-14 14:34:24:921
-4.2549,4.5989,-10.6152,2.2236,-8.7818,3.7558,-3.3454,8.0622,-3.7456,18.62,30.21,-36.36,263.07,63.65,-33.24,0.0,69.647,35.17808,126.908966,,154.1234191975222,,79.6,,0 / 22,754,2014-12-14 14:34:24:971
