sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.3442;-9.3978;-2.0411;0.4571;-9.5701;-2.0918;-0.113;0.1722;0.0507;-0.0075;-0.0523;-0.0082;11.0;-29.58;38.94;2.82;268.81;77.39;-167.67;2.0;57.223;;;;;;0 / 0;91.6;5.0;3.572;5606;2014-11-21 16:45:26:184
0.4375;-9.3619;-2.1823;0.4606;-9.5562;-2.154;-0.023;0.1942;-0.0283;-0.0107;0.0222;0.0025;11.0;-29.4;38.82;2.58;269.98;77.02;-167.93;2.0;45.98;;;;;;0 / 0;91.6;5.0;3.572;6106;2014-11-21 16:45:26:684
0.3322;-9.3739;-2.2589;0.4553;-9.5425;-2.2146;-0.1232;0.1686;-0.0443;-0.0234;-0.0182;-0.0125;11.0;-28.86;39.54;3.06;271.4;76.67;-168.38;2.0;61.235;;;;;;0 / 0;91.6;5.0;3.572;6606;2014-11-21 16:45:27:184
0.4256;-9.3667;-2.1272;0.4818;-9.534;-2.2459;-0.0563;0.1673;0.1187;-0.0128;0.0127;0.0035;11.0;-29.46;38.58;3.78;268.79;76.45;-167.89;2.0;46.611;;;;;;0 / 0;91.6;5.0;3.572;7107;2014-11-21 16:45:27:685
0.4806;-9.3093;-2.3092;0.458;-9.5122;-2.3414;0.0226;0.2029;0.0322;-0.0234;0.0095;0.0067;11.0;-28.8;38.64;3.9;270.21;75.99;-168.65;2.0;41.506;;;;;;0 / 0;91.6;5.0;3.572;7618;2014-11-21 16:45:28:196
0.4447;-9.3308;-2.4098;0.4356;-9.4812;-2.4677;0.0091;0.1504;0.0579;-0.0213;-0.0108;-0.0029;11.0;-28.8;38.46;4.08;272.11;75.2;-169.99;2.0;50.366;;;;;;0 / 0;91.6;5.0;3.572;8125;2014-11-21 16:45:28:703
0.3897;-9.3045;-2.4146;0.4438;-9.4688;-2.5133;0.0248;0.193;0.0365;0.0011;-0.015;0.0035;11.0;-29.04;37.68;5.04;270.42;74.98;-169.95;2.0;50.148;;;;;;0 / 0;91.6;5.0;3.572;8629;2014-11-21 16:45:29:207
0.3968;-9.3691;-2.3858;0.4492;-9.4646;-2.5284;0.0625;0.1529;-0.0202;-0.0192;-0.0012;-0.0029;11.0;-28.2;37.44;5.64;268.4;74.82;-169.93;2.0;53.687;;;;;;0 / 0;91.6;5.0;3.572;9136;2014-11-21 16:45:29:714
0.4184;-9.3164;-2.4696;0.4645;-9.4426;-2.6065;-0.0293;0.1333;0.0914;-0.0256;-0.0055;-0.0071;11.0;-27.66;38.22;4.86;271.5;74.44;-169.84;2.0;40.652;;;;;;0 / 0;91.6;5.0;3.572;9640;2014-11-21 16:45:30:218
0.5142;-9.2925;-2.563;0.4676;-9.4354;-2.6318;-0.0444;0.174;0.0257;-0.0181;-0.0374;-0.0146;11.0;-28.98;37.8;5.4;271.53;74.18;-169.92;2.0;43.026;;;;;;0 / 0;91.6;5.0;3.572;10140;2014-11-21 16:45:30:718
0.4375;-9.2662;-2.6181;0.4794;-9.4279;-2.6567;-0.0491;0.1857;0.0745;0.0032;9.0E-4;-0.0093;11.0;-29.58;37.68;6.06;269.31;74.02;-169.76;2.0;44.411;;;;;;0 / 0;91.6;5.0;3.572;10640;2014-11-21 16:45:31:218
0.5668;-9.2901;-2.5127;0.4995;-9.4484;-2.5789;0.0554;0.1631;0.0614;0.0074;-0.0268;-0.0157;11.0;-28.8;37.56;5.1;270.28;74.46;-169.04;2.0;40.417;;;;;;0 / 0;91.6;5.0;3.572;11141;2014-11-21 16:45:31:719
0.5142;-9.3308;-2.3451;0.5329;-9.4604;-2.5277;0.0028;0.1511;0.0628;0.0011;-0.0076;0.0014;11.0;-28.98;36.9;6.42;266.44;74.73;-168.1;2.0;51.835;;;;;;0 / 0;91.6;5.0;3.572;11648;2014-11-21 16:45:32:226
0.4016;-9.3452;-2.4146;0.5185;-9.4519;-2.5625;-0.0187;0.1689;0.0355;-0.0213;-0.0172;-0.0125;11.0;-29.04;38.04;5.7;267.42;74.62;-168.37;2.0;61.464;;;;;;0 / 0;91.6;5.0;3.572;12174;2014-11-21 16:45:32:752
0.5022;-9.2829;-2.5582;0.5236;-9.4531;-2.5567;0.0337;0.1653;0.1278;-0.0053;0.002;-0.0029;11.0;-29.46;37.5;5.7;267.55;74.57;-168.43;2.0;39.391;;;;;;0 / 0;91.6;5.0;3.572;12681;2014-11-21 16:45:33:259
0.5549;-9.2853;-2.4816;0.5278;-9.4541;-2.5519;0.0343;0.1712;0.0177;0.0021;-0.0321;-0.0039;11.0;-28.56;37.38;5.64;266.85;74.59;-168.32;2.0;61.891;;;;;;0 / 0;91.6;5.0;3.572;13187;2014-11-21 16:45:33:765
0.5573;-9.2781;-2.4792;0.5284;-9.4549;-2.5491;0.0097;0.2031;0.0507;-0.0085;-0.0055;0.0025;11.0;-28.86;37.38;5.82;266.8;74.61;-168.29;2.0;47.497;;;;;;0 / 0;91.6;5.0;3.572;13687;2014-11-21 16:45:34:265
0.5285;-9.314;-2.472;0.5282;-9.4553;-2.5477;0.0266;0.1149;0.0494;-0.0139;-0.0012;0.0014;11.0;-28.86;37.74;5.4;269.35;74.61;-168.29;2.0;41.301;;;;;;0 / 0;91.6;5.0;3.572;14196;2014-11-21 16:45:34:774
0.4351;-9.2781;-2.5774;0.5312;-9.4525;-2.5576;0.0548;0.2031;0.0114;-0.0085;-0.0172;-0.005;11.0;-29.4;37.2;5.7;266.86;74.55;-168.27;2.0;45.985;;;;;;0 / 0;91.6;5.0;3.572;14696;2014-11-21 16:45:35:274
0.5309;-9.2805;-2.551;0.5312;-9.4523;-2.5581;-0.0027;0.2173;0.0238;-0.0075;-0.0044;-7.0E-4;11.0;-27.66;37.86;5.64;267.76;74.55;-168.27;2.0;41.981;;;;;;0 / 0;91.6;5.0;3.572;15205;2014-11-21 16:45:35:783
0.5285;-9.2757;-2.5079;0.5309;-9.452;-2.5594;-0.0287;0.1763;0.0132;-0.0043;-0.0065;3.0E-4;11.0;-27.48;37.26;6.0;267.53;74.54;-168.28;2.0;41.92;;;;;;0 / 0;91.6;5.0;3.572;15705;2014-11-21 16:45:36:283
0.5285;-9.2829;-2.5319;0.5318;-9.4517;-2.5603;-0.0105;0.1927;0.0859;-0.0043;-0.0044;0.0025;11.0;-29.46;37.8;5.94;267.44;74.54;-168.27;2.0;43.309;;;;;;0 / 0;91.6;5.0;3.572;16206;2014-11-21 16:45:36:784
0.483;-9.2566;-2.5534;0.5309;-9.4516;-2.561;-0.0383;0.1567;0.0412;-0.0096;0.0073;0.0025;11.0;-28.8;37.56;5.82;267.46;74.53;-168.28;2.0;47.569;;;;;;0 / 0;91.6;5.0;3.572;16707;2014-11-21 16:45:37:285
0.5668;-9.2302;-2.5869;0.5299;-9.4514;-2.5618;-0.0109;0.1541;0.0946;-0.0085;-0.0033;-0.0039;11.0;-28.62;37.8;5.64;267.5;74.53;-168.31;2.0;42.95;;;;;;0 / 0;91.6;5.0;3.572;17217;2014-11-21 16:45:37:795
0.574;-9.3547;-2.5534;0.532;-9.4505;-2.5645;0.0612;0.1532;0.0087;-0.0011;-0.0044;-0.0039;11.0;-28.5;37.44;5.46;269.31;74.51;-168.28;2.0;41.993;;;;;;0 / 0;91.6;5.0;3.572;17734;2014-11-21 16:45:38:312
0.5716;-9.2925;-2.5941;0.5327;-9.4505;-2.5646;-0.009;0.1772;-7.0E-4;-0.0064;-0.0065;3.0E-4;11.0;-29.16;37.08;6.12;266.91;74.51;-168.26;2.0;42.355;;;;;;0 / 0;91.6;5.0;3.572;18234;2014-11-21 16:45:38:812
0.5668;-9.2422;-2.6348;0.5348;-9.4496;-2.567;0.1015;0.138;0.0352;-0.0117;-0.0108;-0.005;11.0;-29.58;36.9;5.7;266.63;74.5;-168.25;2.0;42.702;;;;;;0 / 0;91.6;5.0;3.572;18750;2014-11-21 16:45:39:328
0.5237;-9.2733;-2.5821;0.5365;-9.4492;-2.5688;-0.0127;0.1758;-0.0133;-0.0021;-0.0033;-0.0029;11.0;-28.74;37.8;6.06;267.46;74.48;-168.2;2.0;41.365;;;;;;0 / 0;91.6;5.0;3.572;19251;2014-11-21 16:45:39:829
0.5788;-9.247;-2.5414;0.5399;-9.4484;-2.5706;0.0389;0.2014;0.0292;0.0053;-0.0012;3.0E-4;11.0;-29.76;36.48;6.24;266.02;74.46;-168.14;2.0;41.792;;;;;;0 / 0;91.6;5.0;3.572;19752;2014-11-21 16:45:40:330
0.5237;-9.2446;-2.4744;0.5412;-9.4483;-2.5706;-0.0175;0.2037;0.0962;0.0;-0.0065;0.0014;11.0;-29.76;37.02;6.0;266.54;74.46;-168.11;2.0;41.854;;;;;;0 / 0;91.6;5.0;3.572;20252;2014-11-21 16:45:40:830
0.507;-9.2781;-2.46;0.5418;-9.4487;-2.5691;-0.0349;0.1706;0.1091;-0.0011;-0.0065;0.0025;11.0;-29.16;36.9;5.4;268.8;74.47;-168.09;2.0;54.39;;;;;;0 / 0;91.6;5.0;3.572;20758;2014-11-21 16:45:41:336
0.495;-9.3021;-2.5151;0.5477;-9.4486;-2.5684;-0.0527;0.1465;0.0533;-0.0043;-0.0055;-7.0E-4;11.0;-29.52;37.74;5.46;268.86;74.46;-167.96;2.0;41.765;;;;;;0 / 0;91.6;5.0;3.572;21265;2014-11-21 16:45:41:843
0.5142;-9.2302;-2.5151;0.5472;-9.4492;-2.5666;-0.0331;0.2189;0.0515;-0.0096;-0.0097;-0.0018;11.0;-28.86;38.16;4.62;269.22;74.48;-167.96;2.0;42.073;;;;;;0 / 0;91.6;5.0;3.572;21771;2014-11-21 16:45:42:349
0.5596;-9.2781;-2.4169;0.5484;-9.4492;-2.5663;0.0112;0.171;0.1493;-0.0096;-0.0044;3.0E-4;11.0;-28.5;37.62;4.92;269.61;74.48;-167.94;2.0;40.598;;;;;;0 / 0;91.6;5.0;3.572;22281;2014-11-21 16:45:42:859
0.5213;-9.3069;-2.5989;0.5481;-9.4492;-2.566;-0.0268;0.1423;-0.0329;-0.0043;-0.0023;-7.0E-4;11.0;-29.04;36.72;5.64;266.63;74.48;-167.94;2.0;54.275;;;;;;0 / 0;91.6;5.0;3.572;22785;2014-11-21 16:45:43:363
0.507;-9.2901;-2.4624;0.548;-9.4498;-2.564;-0.041;0.1597;0.1016;0.0053;-0.0012;-7.0E-4;11.0;-29.46;37.26;5.4;268.62;74.49;-167.94;2.0;54.293;;;;;;0 / 0;91.6;5.0;3.572;23294;2014-11-21 16:45:43:872
0.5764;-9.2901;-2.405;0.549;-9.4502;-2.5622;0.0274;0.1601;0.1573;0.0043;-0.0044;-7.0E-4;11.0;-29.4;37.5;6.3;267.14;74.5;-167.91;2.0;49.65;;;;;;0 / 0;91.6;5.0;3.572;23794;2014-11-21 16:45:44:372
0.4974;-9.3045;-2.4002;0.5487;-9.4517;-2.5569;-0.0513;0.1472;0.1567;0.0021;-0.0012;3.0E-4;11.0;-29.22;37.5;5.46;269.07;74.53;-167.89;2.0;49.595;;;;;;0 / 0;91.6;5.0;3.572;24295;2014-11-21 16:45:44:873
0.5836;-9.2973;-2.3188;0.5499;-9.4528;-2.5522;0.0337;0.1555;0.2334;-0.0043;9.0E-4;0.0046;11.0;-30.12;37.02;5.52;266.16;74.55;-167.86;2.0;43.738;;;;;;0 / 0;91.6;5.0;3.572;24795;2014-11-21 16:45:45:373
0.5285;-9.3428;-2.4122;0.5493;-9.4547;-2.5456;-0.0208;0.1119;0.1335;-0.0053;-0.0129;-0.0018;11.0;-29.34;38.04;5.1;268.94;74.59;-167.84;2.0;37.326;;;;;;0 / 0;91.8;5.0;3.572;25296;2014-11-21 16:45:45:874
0.5549;-9.2518;-2.4409;0.5489;-9.4559;-2.5411;0.006;0.2041;0.1003;-0.0053;-0.014;-0.0029;11.0;-29.1;37.5;4.8;268.86;74.63;-167.81;2.0;43.673;;;;;;0 / 0;91.8;5.0;3.572;25803;2014-11-21 16:45:46:381
0.5165;-9.3284;-2.4098;0.5477;-9.4574;-2.5358;-0.0311;0.129;0.126;-0.0021;0.002;-7.0E-4;11.0;-28.44;37.98;4.92;269.21;74.66;-167.81;2.0;50.082;;;;;;0 / 0;91.8;5.0;3.572;26314;2014-11-21 16:45:46:892
0.5908;-9.3116;-2.3308;0.5472;-9.459;-2.5295;0.0435;0.1474;0.1987;0.0085;-0.0118;-0.005;11.0;-28.2;38.28;4.8;269.14;74.7;-167.79;2.0;45.833;;;;;;0 / 0;91.8;5.0;3.572;26840;2014-11-21 16:45:47:418
0.5237;-9.3595;-2.2206;0.5478;-9.461;-2.5221;-0.0241;0.1015;0.3015;0.0011;-0.0108;-7.0E-4;11.0;-29.04;38.1;5.04;268.63;74.74;-167.75;2.0;39.797;;;;;;0 / 0;91.8;5.0;3.572;27353;2014-11-21 16:45:47:931
0.4902;-9.3667;-2.2853;0.5475;-9.4637;-2.5121;-0.0573;0.097;0.2269;-0.0032;-0.0023;3.0E-4;11.0;-29.58;37.8;5.7;266.22;74.79;-167.7;2.0;41.521;;;;;;0 / 0;91.8;5.0;3.572;27854;2014-11-21 16:45:48:432
0.4687;-9.2925;-2.3331;0.5478;-9.4662;-2.5027;-0.0792;0.1737;0.1695;-0.0053;-0.0161;-0.005;11.0;-28.98;37.56;4.68;268.4;74.85;-167.67;2.0;60.059;;;;;;0 / 0;91.8;5.0;3.572;28369;2014-11-21 16:45:48:947
0.4902;-9.3811;-2.1943;0.5441;-9.4797;-2.4518;-0.0539;0.0986;0.2575;0.0053;-0.0097;3.0E-4;11.0;-29.16;37.5;3.66;269.76;75.16;-167.49;2.0;59.718;;;;;;0 / 0;91.8;5.0;3.572;28880;2014-11-21 16:45:49:458
0.5549;-9.3308;-2.1799;0.5453;-9.4824;-2.4412;0.0096;0.1516;0.2613;0.0106;-0.0086;-0.0029;11.0;-30.0;37.62;4.86;267.3;75.21;-167.43;2.0;46.697;;;;;;0 / 0;91.8;5.0;3.572;29394;2014-11-21 16:45:49:972
0.6339;-9.417;-2.1656;0.5463;-9.4852;-2.43;0.0875;0.0682;0.2644;0.0032;-0.0044;-0.0039;11.0;-30.12;38.04;4.44;269.01;75.29;-167.33;2.0;49.132;;;;;;0 / 0;91.8;5.0;3.572;29894;2014-11-21 16:45:50:472
0.574;-9.4338;-1.9046;0.5493;-9.4891;-2.4138;0.0247;0.0554;0.5092;0.0043;-0.014;-0.0018;11.0;-29.34;38.34;3.36;271.19;75.35;-167.22;2.0;53.621;;;;;;0 / 0;91.8;5.0;3.572;30405;2014-11-21 16:45:50:983
0.5549;-9.4433;-2.0243;0.5502;-9.4921;-2.4021;0.0046;0.0488;0.3778;0.0;-0.0012;0.0025;11.0;-29.46;38.22;3.66;268.97;75.45;-167.1;2.0;50.661;;;;;;0 / 0;91.8;5.0;3.572;30907;2014-11-21 16:45:51:485
0.6243;-9.3883;-1.9956;0.5513;-9.4963;-2.3849;0.073;0.108;0.3894;0.0011;-0.0044;3.0E-4;11.0;-30.18;38.64;3.06;270.8;75.52;-167.02;2.0;40.845;;;;;;0 / 0;91.8;5.0;3.572;31407;2014-11-21 16:45:51:985
0.5309;-9.4242;-1.8687;0.5525;-9.5;-2.3697;-0.0215;0.0759;0.501;-0.0053;-0.0012;0.0014;11.0;-28.62;38.22;3.24;270.46;75.63;-166.88;2.0;56.879;;;;;;0 / 0;91.8;5.0;3.572;31908;2014-11-21 16:45:52:486
0.507;-9.4194;-2.0099;0.5516;-9.5042;-2.3532;-0.0446;0.0848;0.3433;-0.0107;-0.0118;3.0E-4;11.0;-29.58;38.4;3.6;267.94;75.71;-166.83;2.0;54.229;;;;;;0 / 0;91.8;5.0;3.572;32408;2014-11-21 16:45:52:986
0.5261;-9.3907;-2.1177;0.551;-9.5066;-2.3436;-0.0248;0.116;0.226;-0.0085;-0.0044;3.0E-4;11.0;-29.46;39.36;3.24;270.64;75.79;-166.77;2.0;53.699;;;;;;0 / 0;91.8;5.0;3.572;32912;2014-11-21 16:45:53:490
0.5285;-9.4601;-1.8447;0.5504;-9.5102;-2.3291;-0.0218;0.0501;0.4844;-0.0021;-0.0076;-7.0E-4;11.0;-29.46;38.4;3.6;267.97;75.87;-166.7;2.0;48.361;;;;;;0 / 0;91.8;5.0;3.572;33419;2014-11-21 16:45:53:997
0.5285;-9.3619;-2.0099;0.5502;-9.5138;-2.3146;-0.0217;0.1519;0.3047;0.0043;-0.0012;-0.0018;11.0;-28.8;38.22;3.18;269.75;75.96;-166.63;2.0;40.347;;;;;;0 / 0;91.8;5.0;3.572;33946;2014-11-21 16:45:54:524
0.5142;-9.4314;-1.9453;0.5499;-9.517;-2.3014;-0.0358;0.0856;0.3561;-0.0021;-0.0118;-0.005;11.0;-29.34;39.36;3.0;270.14;76.02;-166.59;2.0;41.057;;;;;;0 / 0;91.8;5.0;3.572;34458;2014-11-21 16:45:55:036
0.5357;-9.4026;-1.9022;0.5495;-9.5195;-2.2913;-0.0138;0.1169;0.3891;-0.0075;-0.015;-0.0039;11.0;-28.2;39.18;3.0;270.43;76.1;-166.51;2.0;41.282;;;;;;0 / 0;91.9;4.0;3.577;34958;2014-11-21 16:45:55:536
0.5908;-9.3931;-1.9501;0.5501;-9.5223;-2.2791;0.0407;0.1293;0.3291;0.0011;0.0116;0.0014;11.0;-29.64;38.64;3.48;269.36;76.15;-166.46;2.0;40.809;;;;;;0 / 0;91.9;4.0;3.577;35459;2014-11-21 16:45:56:037
0.5549;-9.3332;-2.0458;0.5501;-9.5246;-2.2696;0.0048;0.1914;0.2237;0.0011;-0.0012;-0.0029;11.0;-29.94;37.86;4.08;266.77;76.22;-166.38;2.0;40.74;;;;;;0 / 0;91.9;4.0;3.577;35963;2014-11-21 16:45:56:541
0.5788;-9.4577;-1.9118;0.5499;-9.5282;-2.2547;0.0289;0.0705;0.343;-0.0021;-0.0118;-0.0018;11.0;-29.22;38.82;3.66;267.43;76.31;-166.29;2.0;58.626;;;;;;0 / 0;91.9;4.0;3.577;36463;2014-11-21 16:45:57:041
0.5094;-9.4218;-1.9022;0.5499;-9.5307;-2.2437;-0.0406;0.1089;0.3415;-0.0032;0.0169;0.0035;11.0;-28.38;38.46;3.36;269.22;76.38;-166.23;2.0;58.606;;;;;;0 / 0;91.9;4.0;3.577;36963;2014-11-21 16:45:57:541
0.6075;-9.3883;-1.9309;0.5574;-9.5413;-2.1965;0.0501;0.1531;0.2656;-0.0043;-0.0065;-0.0039;11.0;-29.58;38.34;4.2;265.64;76.62;-165.8;2.0;54.029;;;;;;0 / 0;91.9;4.0;3.577;37463;2014-11-21 16:45:58:041
0.586;-9.4768;-1.8687;0.5587;-9.5473;-2.17;0.0272;0.0705;0.3014;-0.0032;-0.0342;-0.0039;11.0;-30.0;37.98;3.24;267.11;76.79;-165.56;2.0;53.455;;;;;;0 / 0;91.9;4.0;3.577;37963;2014-11-21 16:45:58:541
0.5668;-9.4242;-1.8232;0.5767;-9.5683;-2.0705;-0.0099;0.1441;0.2474;0.0081;0.0171;0.0041;11.0;-29.46;38.16;3.36;265.61;77.34;-164.44;2.0;56.257;;;;;;0 / 0;91.9;4.0;3.577;38463;2014-11-21 16:45:59:041
0.4902;-9.4553;-1.7226;0.5813;-9.5838;-1.9959;-0.0911;0.1285;0.2732;0.0081;0.0054;0.0052;11.0;-29.82;39.18;3.06;264.43;77.75;-163.77;2.0;49.361;;;;;;0 / 0;91.9;4.0;3.577;38968;2014-11-21 16:45:59:546
0.4998;-9.4242;-1.8304;0.5746;-9.593;-1.954;-0.0748;0.1688;0.1236;0.0092;0.0192;0.0105;11.0;-30.36;38.52;2.76;263.88;78.01;-163.61;2.0;56.735;;;;;;0 / 0;91.9;4.0;3.577;39488;2014-11-21 16:46:00:066
0.5381;-9.5247;-1.5766;0.561;-9.6057;-1.8946;-0.0229;0.081;0.318;-0.0111;-0.0106;0.0041;11.0;-29.76;39.0;1.92;265.25;78.36;-163.52;2.0;56.946;;;;;;0 / 0;92.1;4.0;3.61;39990;2014-11-21 16:46:00:568
0.5429;-9.4816;-1.7346;0.5601;-9.6069;-1.8881;-0.0172;0.1252;0.1535;-0.0132;0.0075;0.002;11.0;-29.58;39.72;1.8;265.53;78.41;-163.48;2.0;46.537;;;;;;0 / 0;92.1;4.0;3.61;40490;2014-11-21 16:46:01:068
0.5118;-9.4673;-1.7107;0.5605;-9.6082;-1.8815;-0.0488;0.141;0.1709;-0.0057;0.0139;9.0E-4;11.0;-29.34;38.82;2.28;265.45;78.44;-163.43;2.0;50.036;;;;;;0 / 0;92.1;4.0;3.61;40996;2014-11-21 16:46:01:574
0.483;-9.4338;-1.7633;0.5593;-9.6093;-1.8766;-0.0763;0.1755;0.1133;-0.0079;0.0022;-0.0012;11.0;-29.04;39.36;2.4;265.36;78.48;-163.4;2.0;41.604;;;;;;0 / 0;92.1;4.0;3.61;41496;2014-11-21 16:46:02:074
0.5596;-9.4505;-1.7466;0.5596;-9.61;-1.8729;0.0;0.1595;0.1263;-0.01;-0.0021;0.002;11.0;-28.74;39.12;1.98;265.31;78.5;-163.37;2.0;54.293;;;;;;0 / 0;92.1;4.0;3.61;41996;2014-11-21 16:46:02:574
0.5405;-9.4385;-1.7585;0.5601;-9.6103;-1.8705;-0.0196;0.1718;0.1119;-0.01;-0.0021;0.003;11.0;-29.94;39.12;2.22;264.83;78.52;-163.33;2.0;51.293;;;;;;0 / 0;92.1;4.0;3.61;42498;2014-11-21 16:46:03:076
0.5237;-9.429;-1.8064;0.5596;-9.6108;-1.8687;-0.0359;0.1818;0.0622;-0.0025;-0.0053;0.003;11.0;-29.4;38.94;2.76;263.19;78.53;-163.33;2.0;42.802;;;;;;0 / 0;92.1;4.0;3.61;43006;2014-11-21 16:46:03:584
0.483;-9.3787;-1.8064;0.5544;-9.6118;-1.8649;0.0672;0.1709;0.0443;0.0028;-0.0127;-0.0023;11.0;-28.98;38.46;3.42;262.77;78.54;-163.34;2.0;42.978;;;;;;0 / 0;92.1;4.0;3.61;43506;2014-11-21 16:46:04:084
0.5189;-9.4553;-1.7729;0.5547;-9.6124;-1.8616;-0.0096;0.1835;0.1345;-0.0068;1.0E-4;-0.0023;11.0;-29.94;38.76;2.94;262.88;78.57;-163.41;2.0;53.456;;;;;;0 / 0;92.1;4.0;3.61;44019;2014-11-21 16:46:04:597
0.5716;-9.4218;-1.8615;0.5587;-9.612;-1.863;0.0081;0.1136;0.1016;-0.0121;-0.0021;9.0E-4;11.0;-29.64;38.94;2.58;262.78;78.56;-163.3;2.0;63.603;;;;;;0 / 0;92.1;4.0;3.61;44520;2014-11-21 16:46:05:098
0.4519;-9.4146;-1.9022;0.5592;-9.612;-1.8624;0.086;0.1425;0.0747;-0.0111;0.0033;9.0E-4;11.0;-29.34;39.48;2.22;265.13;78.56;-163.29;2.0;57.397;;;;;;0 / 0;92.1;4.0;3.593;45020;2014-11-21 16:46:05:598
