sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.258574;-9.605536;0.852336;0.295122;-9.769144;0.80445;-0.036548;0.163607;0.047886;-0.119119;0.133169;0.03207;26.0;-23.58;46.14;-4.32;111.0277;84.7622;-18.5739;0.0;1018.01;51.77283;;;;;;0 / 0;83.7;37.0;3.697;36;2014-11-17 17:21:23:484
0.229843;-9.797072;1.168371;0.309733;-9.774974;0.724119;-0.07989;-0.022099;0.444252;-0.024129;-0.018326;0.058643;28.0;-23.46;46.08;-4.14;113.0043;85.2713;-21.8329;0.0;1018.01;51.77283;;;;;;0 / 0;83.7;37.0;3.697;102;2014-11-17 17:21:23:550
0.229843;-9.797072;1.168371;0.309733;-9.774974;0.724119;-0.07989;-0.022099;0.444252;-0.075747;-0.035125;0.026573;19.0;-23.82;46.38;-4.08;113.0043;85.2713;-21.8329;0.0;1018.01;51.77283;;;;;;0 / 0;83.7;37.0;3.697;153;2014-11-17 17:21:23:601
0.718261;-9.500192;0.287304;0.360065;-9.780354;0.620828;0.358195;0.280162;-0.333524;-0.096822;0.025045;0.017715;26.0;-23.82;46.2;-4.2;114.5933;85.3936;-23.1582;0.0;1018.0;51.77283;;;;;;0 / 0;83.7;37.0;3.697;220;2014-11-17 17:21:23:668
0.718261;-9.500192;0.287304;0.360065;-9.780354;0.620828;0.358195;0.280162;-0.333524;-0.214108;0.012523;-0.003054;23.0;-23.7;46.26;-4.02;122.8146;85.8032;-30.1127;0.0;1018.0;51.77283;;;;;;0 / 0;83.7;37.0;3.697;270;2014-11-17 17:21:23:718
0.68953;-9.423578;0.162806;0.471791;-9.78948;0.337428;0.217739;0.365902;-0.174622;-0.202807;0.002443;-0.022297;22.0;-24.0;46.26;-3.3;132.3129;86.2919;-40.4723;0.0;1018.0;49.78795;;;;;;0 / 0;83.7;37.0;3.697;339;2014-11-17 17:21:23:787
0.68953;-9.423578;0.162806;0.471791;-9.78948;0.337428;0.217739;0.365902;-0.174622;-0.288023;0.025351;-0.058032;23.0;-23.88;46.26;-2.94;132.3129;86.2919;-40.4723;0.0;1018.02;49.78795;;;;;;0 / 0;83.7;37.0;3.697;389;2014-11-17 17:21:23:837
0.287304;-9.940724;1.13964;0.545146;-9.79027;0.154337;-0.257842;-0.150455;0.985303;-0.202807;0.013744;-0.041539;9.0;-24.54;46.02;-2.34;148.0976;86.6091;-54.4274;0.0;1018.02;49.78795;;;;;;0 / 0;83.7;37.0;3.697;449;2014-11-17 17:21:23:897
0.268151;-9.77792;0.430956;0.603847;-9.788014;0.023067;-0.335696;0.010096;0.407889;-0.192117;-0.032681;-0.009774;12.0;-24.78;45.96;-1.62;182.696;86.4672;-87.8124;0.0;1018.02;49.78795;;;;;;0 / 0;83.7;37.0;3.697;508;2014-11-17 17:21:23:956
0.632069;-9.77792;0.555455;0.642514;-9.785246;-0.080645;-0.010444;0.007327;0.6361;-0.086132;0.027794;0.038179;17.0;-25.38;45.48;-0.24;188.1354;86.2139;-97.154;0.0;1017.95;49.78795;;;;;;0 / 0;83.7;37.0;3.697;571;2014-11-17 17:21:24:019
