sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.967258;-9.5385;-0.526724;0.651434;-9.78015;-0.30771;0.315824;0.241652;-0.219014;-0.185092;0.052229;-0.026267;12.0;-30.06;50.64;-5.04;219.2055;85.7869;-115.2841;3.15;1017.99;35.84418;;;;;;0 / 0;83.7;37.0;3.697;12;2014-11-17 17:21:56:204
0.852336;-9.615114;0.086191;0.707785;-9.772418;-0.41143;0.144551;0.157305;0.497621;-0.159741;-0.087965;-0.019853;15.0;-30.0;50.7;-4.62;225.4691;85.2113;-120.1691;3.15;1018.0;35.84418;;;;;;0 / 0;83.7;37.0;3.697;66;2014-11-17 17:21:56:258
0.440533;-9.768342;0.124498;0.75158;-9.764638;-0.507318;-0.311047;-0.003705;0.631816;-0.214719;-0.029016;-0.047342;12.0;-30.48;50.76;-4.08;225.4691;85.2113;-120.1691;3.15;1018.0;35.84418;;;;;;0 / 0;83.7;37.0;3.697;120;2014-11-17 17:21:56:312
0.746991;-9.56723;-0.02873;0.803648;-9.75425;-0.615753;-0.056657;0.18702;0.587023;-0.169515;-0.058948;-0.007636;15.0;-30.72;50.4;-3.0;225.9292;84.6946;-124.0194;3.15;1018.0;35.84418;;;;;;0 / 0;83.7;37.0;3.697;178;2014-11-17 17:21:56:370
0.957681;-9.59596;-0.306458;0.849286;-9.742262;-0.733111;0.108395;0.146301;0.426653;-0.218995;-0.194561;-0.044593;12.0;-31.62;49.98;-1.74;233.1874;83.4307;-130.801;3.15;1018.06;35.84418;;;;;;0 / 0;83.7;37.0;3.697;253;2014-11-17 17:21:56:445
0.823605;-9.902418;-0.632069;0.884905;-9.728992;-0.856765;-0.061299;-0.173425;0.224696;-0.142637;-0.315817;0.026573;15.0;-31.98;50.16;-1.2;235.4222;82.7846;-134.0743;3.15;1018.06;59.76958;;;;;;0 / 0;83.7;37.0;3.697;308;2014-11-17 17:21:56:500
1.024718;-9.136272;-0.268151;0.897968;-9.718476;-0.956692;0.126751;0.582203;0.688542;-0.214108;-0.403476;0.006414;15.0;-32.22;50.1;0.12;237.2405;82.3109;-136.8136;3.15;1018.06;59.76958;;;;;;0 / 0;83.7;37.0;3.697;375;2014-11-17 17:21:56:567
0.086191;-9.902418;-0.871489;0.876658;-9.707352;-1.081309;-0.790467;-0.195066;0.209819;-0.239154;-0.343612;0.096822;12.0;-32.34;50.28;0.84;237.2405;82.3109;-136.8136;3.15;1018.06;59.76958;;;;;;0 / 0;83.7;37.0;3.697;426;2014-11-17 17:21:56:618
0.354342;-9.433154;0.526724;0.827076;-9.69807;-1.197424;-0.472734;0.264915;1.724149;-0.201586;-0.69883;0.053451;17.0;-31.8;50.22;1.98;244.175;81.4659;-145.3667;3.15;1018.06;59.76958;;;;;;0 / 0;83.7;37.0;3.697;483;2014-11-17 17:21:56:675
-0.373495;-8.925584;-0.938527;0.699861;-9.697356;-1.281349;-1.073357;0.771772;0.342822;0.126144;-1.097419;0.227853;12.0;-31.2;49.98;4.62;244.9611;81.4379;-151.357;3.15;1018.06;59.76958;;;;;;0 / 0;83.7;37.0;3.697;535;2014-11-17 17:21:56:727
