sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.229843;-9.615114;-0.201113;0.320114;-9.801112;0.07824;-0.090271;0.185998;-0.279353;-0.28619;0.010996;-0.090713;15.0;-28.2;52.02;-6.3;180.3213;88.0743;-76.2654;3.15;1018.03;63.98703;;;;;;0 / 0;85.5;36.0;3.717;25;2014-11-17 17:22:55:927
-0.143652;-9.83538;0.277727;0.440165;-9.794478;-0.211847;-0.583817;-0.040902;0.489575;-0.27886;0.004276;-0.041539;13.0;-28.62;51.54;-5.58;205.4444;87.6362;-101.4864;3.15;1018.05;52.47451;;;;;;0 / 0;85.5;36.0;3.717;113;2014-11-17 17:22:56:015
0.90022;-9.442732;-1.005565;0.484588;-9.788498;-0.347637;0.415632;0.345767;-0.657928;-0.168293;-0.04215;0.028711;13.0;-29.58;51.42;-4.8;218.1575;87.1448;-115.701;3.15;1018.05;52.47451;;;;;;0 / 0;85.5;36.0;3.717;177;2014-11-17 17:22:56:079
1.005565;-9.346964;-0.995988;0.548785;-9.778828;-0.493721;0.45678;0.431864;-0.502267;-0.207083;0.008247;-0.012217;15.0;-29.76;51.42;-3.78;235.6715;85.683;-131.9765;3.15;1018.05;52.47451;;;;;;0 / 0;85.5;36.0;3.717;238;2014-11-17 17:22:56:140
1.35033;-9.844956;-0.622492;0.616426;-9.767458;-0.622219;0.733903;-0.077498;-2.74E-4;-0.228158;-0.02138;-0.004276;15.0;-29.58;51.42;-2.22;236.4625;84.8759;-135.2679;3.15;1018.05;52.47451;;;;;;0 / 0;85.5;36.0;3.717;311;2014-11-17 17:22:56:213
0.45011;-9.423578;-1.024718;0.641849;-9.758524;-0.727764;-0.191739;0.334946;-0.296954;-0.138666;0.275806;0.03543;12.0;-29.82;51.66;-1.92;241.1787;84.3213;-138.5894;3.15;1018.05;52.47451;;;;;;0 / 0;85.5;36.0;3.717;391;2014-11-17 17:22:56:293
1.158794;-9.35654;-1.388637;0.666395;-9.751098;-0.801506;0.492399;0.394558;-0.587131;-0.190895;0.330784;0.001833;15.0;-29.94;51.54;-2.4;241.1787;84.3213;-138.5894;3.15;1018.07;52.47451;;;;;;0 / 0;85.5;36.0;3.717;456;2014-11-17 17:22:56:358
0.134075;-9.069236;0.277727;0.664745;-9.744654;-0.877623;-0.53067;0.675419;1.15535;-0.036957;0.337503;0.150578;12.0;-30.48;51.06;-3.12;249.0716;83.3377;-142.6056;3.15;1018.07;48.43376;;;;;;0 / 0;85.5;36.0;3.717;528;2014-11-17 17:22:56:430
0.143652;-8.925584;1.063026;0.627554;-9.751458;-0.828041;-0.483902;0.825874;1.891066;-0.147219;0.464563;0.081245;15.0;-29.94;51.12;-3.6;248.9572;83.554;-142.8583;3.15;1018.07;48.43376;;;;;;0 / 0;85.5;36.0;3.717;583;2014-11-17 17:22:56:485
-2.30801;-8.590396;2.920926;0.51831;-9.777246;-0.554245;-2.826321;1.186852;3.475172;0.384234;-0.030849;0.184787;0.0;-29.22;51.3;-4.02;250.8909;83.9183;-142.8423;3.15;1018.07;48.43376;;;;;;0 / 0;85.5;36.0;3.717;646;2014-11-17 17:22:56:548
1.963245;-7.594407;0.201113;0.338532;-9.800664;-0.052499;1.624714;2.206257;0.253612;0.851852;-0.273668;0.551611;13.0;-29.04;51.48;-4.98;250.8909;83.9183;-142.8423;3.15;1018.07;48.43376;;;;;;0 / 0;85.5;36.0;3.717;700;2014-11-17 17:22:56:602
1.963245;-7.594407;0.201113;0.338532;-9.800664;-0.052499;1.624714;2.206257;0.253612;0.618196;0.107818;-0.189368;13.0;-28.14;51.54;-8.22;201.8234;87.9981;-98.8152;3.15;1018.07;48.43376;;;;;;0 / 0;85.5;36.0;3.717;753;2014-11-17 17:22:56:655
3.552995;-9.38527;3.428497;0.575896;-9.752446;0.853544;2.977099;0.367175;2.574953;0.596204;-0.587652;-0.048258;17.0;-28.14;51.48;-10.38;165.8226;86.7038;-57.5756;3.15;1018.15;48.43376;;;;;;0 / 0;85.5;36.0;3.717;820;2014-11-17 17:22:56:722
5.774815;-7.929596;-1.388637;0.679644;-9.65436;1.581712;5.095171;1.724764;-2.970349;1.597107;0.345139;0.01741;19.0;-27.72;50.52;-14.76;146.7254;83.973;-34.008;3.15;1018.15;67.02396;;;;;;0 / 0;85.5;36.0;3.717;891;2014-11-17 17:22:56:793
-1.675941;-11.540052;3.035848;0.677874;-9.453346;2.51895;-2.353815;-2.086705;0.516898;1.659416;2.693916;-0.458454;15.0;-27.0;49.26;-19.26;137.7875;79.8894;-23.2527;3.15;1018.06;67.02396;;;;;;0 / 0;85.5;36.0;3.717;948;2014-11-17 17:22:56:850
-1.762132;-5.45878;0.699107;0.670316;-9.09257;3.611956;-2.432449;3.633791;-2.912849;1.817935;1.748296;-0.453873;20.0;-25.68;47.64;-24.3;137.7875;79.8894;-23.2527;3.15;1018.06;67.02396;;;;;;0 / 0;85.5;36.0;3.717;998;2014-11-17 17:22:56:900
-1.762132;-5.45878;0.699107;0.670316;-9.09257;3.611956;-2.432449;3.633791;-2.912849;1.865888;1.081537;-0.823141;20.0;-23.88;43.98;-32.7;135.1389;68.0;-10.5135;3.15;1018.06;67.02396;;;;;;0 / 0;85.5;36.0;3.717;1048;2014-11-17 17:22:56:950
-2.786851;-6.962338;0.153229;0.66268;-9.764152;0.626564;-3.44953;2.801813;-0.473335;0.560774;-0.267559;-0.92821;17.0;-22.2;37.26;-41.82;200.497;84.6639;-46.6046;3.15;1018.06;67.02396;;;;;;0 / 0;85.5;36.0;3.717;1111;2014-11-17 17:22:57:013
2.106898;-7.852981;4.443639;0.923942;-9.718358;0.932854;1.182956;1.865377;3.510785;-0.201891;-2.1533;-1.766011;22.0;-23.4;33.96;-43.56;200.497;84.6639;-46.6046;3.15;1018.16;67.02396;;;;;;0 / 0;85.5;36.0;3.717;1164;2014-11-17 17:22:57:066
-7.910442;-15.20797;-2.317587;0.092184;-9.79671;0.43168;-8.002626;-5.411259;-2.749267;-1.7541;-2.672841;-1.906205;37.0;-28.92;30.18;-42.48;156.8121;87.4201;-12.0543;3.15;1018.16;66.7177;;;;;;0 / 0;85.5;36.0;3.717;1219;2014-11-17 17:22:57:121
19.431341;-12.947842;14.470556;1.04288;-9.682136;-1.157157;18.38846;-3.265707;15.627714;-2.454151;-1.371392;-3.484375;24.0;-34.98;29.1;-37.92;156.8121;87.4201;-12.0543;3.15;1018.16;66.7177;;;;;;0 / 0;85.5;36.0;3.717;1273;2014-11-17 17:22:57:175
4.874595;-9.38527;-3.035848;2.712752;-9.365676;1.046641;2.161842;-0.019595;-4.082488;-1.785865;-1.487762;-4.260785;17.0;-45.54;24.3;-26.22;271.6552;80.86;-137.9734;3.15;1018.25;66.7177;;;;;;0 / 0;85.5;36.0;3.717;1330;2014-11-17 17:22:57:232
0.038307;-4.520252;0.919373;4.579503;-8.641244;0.726229;-4.541196;4.120992;0.193145;-0.50824;0.453567;-3.067154;12.0;-50.52;11.22;-20.34;200.9554;61.7828;-80.9889;3.15;1018.25;66.7177;;;;;;0 / 0;85.5;36.0;3.717;1407;2014-11-17 17:22:57:309
4.252103;0.68953;1.388637;5.951173;-7.784383;0.396633;-1.69907;8.473914;0.992003;-1.155757;-0.418748;-2.258674;17.0;-51.42;3.48;-18.84;201.4732;52.5408;-86.187;3.15;1018.25;66.7177;;;;;;0 / 0;85.5;36.0;3.717;1458;2014-11-17 17:22:57:360
15.045164;3.907337;-1.666364;4.320215;-8.731104;1.128672;10.72495;12.638442;-2.795036;0.756557;-3.552487;0.06689;0.0;-50.58;-2.52;-15.96;201.4732;52.5408;-86.187;3.15;1018.13;66.7177;;;;;;0 / 0;85.5;36.0;3.717;1523;2014-11-17 17:22:57:425
13.972562;-2.815581;-7.929596;5.427632;-8.159327;0.369569;8.54493;5.343746;-8.299165;1.572673;1.151787;1.039082;0.0;-49.5;-9.3;-5.94;177.655;62.9141;-75.3585;3.15;1018.13;66.12485;;;;;;0 / 0;85.5;36.0;3.717;1581;2014-11-17 17:22:57:483
6.742072;-0.316035;-7.345411;5.992749;-7.742778;-0.553853;0.749323;7.426744;-6.791557;0.259618;1.313971;0.307876;15.0;-49.8;-10.5;-2.16;188.2804;52.1429;-95.2803;3.15;1018.13;66.12485;;;;;;0 / 0;85.5;36.0;3.717;1631;2014-11-17 17:22:57:533
5.564125;-3.485957;-2.48997;6.328416;-7.427266;-0.978411;-0.764291;3.941309;-1.511559;-0.519541;1.172556;-0.217163;0.0;-50.52;-10.86;-1.32;188.2804;52.1429;-95.2803;3.15;1018.17;66.12485;;;;;;0 / 0;85.5;36.0;3.717;1684;2014-11-17 17:22:57:586
10.70687;-7.326257;2.595315;6.651396;-7.182202;-0.587618;4.055475;-0.144055;3.182933;-0.09499;-0.083689;-0.154549;17.0;-50.64;-10.26;-4.68;193.4418;49.2329;-98.7887;3.15;1018.17;66.12485;;;;;;0 / 0;85.5;36.0;3.717;1739;2014-11-17 17:22:57:641
11.971008;-3.074155;0.871489;7.222775;-6.620994;-0.405432;4.748234;3.546839;1.276922;0.001833;-0.425468;-0.0562;0.0;-48.42;-10.44;-6.42;193.7115;47.0864;-95.0487;3.15;1018.17;66.12485;;;;;;0 / 0;85.5;36.0;3.717;1824;2014-11-17 17:22:57:726
5.200207;-2.470816;0.603339;7.265318;-6.560748;-0.58495;-2.065111;4.089932;1.188289;-0.01741;0.044593;-0.026573;11.0;-47.58;-10.56;-5.76;193.8564;41.9907;-94.6031;3.15;1018.12;66.12485;;;;;;0 / 0;85.5;36.0;3.717;1896;2014-11-17 17:22:57:798
9.98861;-5.736507;0.047884;7.52648;-6.283271;-0.207415;2.46213;0.546763;0.255299;0.129198;-0.245568;-0.258396;0.0;-48.0;-11.04;-5.16;189.1823;39.8452;-91.5786;3.15;1018.12;63.40178;;;;;;0 / 0;85.5;36.0;3.717;1956;2014-11-17 17:22:57:858
10.323798;-3.620033;-3.131616;7.811832;-5.899457;-0.584879;2.511966;2.279424;-2.546736;-0.302684;0.38118;-0.035125;15.0;-48.0;-11.76;-5.16;189.1823;39.8452;-91.5786;3.15;1018.12;63.40178;;;;;;0 / 0;85.5;36.0;3.717;2009;2014-11-17 17:22:57:911
8.42759;-4.012682;0.220267;8.059336;-5.571635;-0.417609;0.368255;1.558953;0.637876;-0.27214;1.230588;0.122173;0.0;-48.84;-12.72;-6.12;192.8635;35.9294;-94.2973;3.15;1018.04;63.40178;;;;;;0 / 0;85.5;36.0;3.717;2082;2014-11-17 17:22:57:984
8.42759;-4.012682;0.220267;8.059336;-5.571635;-0.417609;0.368255;1.558953;0.637876;0.254425;1.013426;-0.378126;0.0;-49.08;-13.56;-7.62;195.0703;34.6212;-92.9662;3.15;1018.04;63.40178;;;;;;0 / 0;85.5;36.0;3.717;2137;2014-11-17 17:22:58:039
9.308656;-2.48997;0.670377;8.289957;-5.230597;-0.296415;1.018699;2.740628;0.966791;0.324675;0.834442;-0.620028;17.0;-49.38;-14.16;-9.54;195.0703;34.6212;-92.9662;3.15;1018.04;63.40178;;;;;;0 / 0;85.5;36.0;3.717;2188;2014-11-17 17:22:58:090
