ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.049,-9.993,0.2746,0.4144,-9.7978,0.0388,-0.3654,-0.1952,0.2358,0.0367,0.0171,-0.011,0.0,31.9,-2.4,34.1,40.85,87.61,-83.99,0.4,54.451,,,,NaN,,,,0 / 0,6,2014-12-14 04:36:41:932
0.049,-9.993,0.2746,0.4144,-9.7978,0.0388,-0.3654,-0.1952,0.2358,0.0367,0.0171,-0.011,0.0,31.9,-2.4,34.1,40.85,87.61,-83.99,0.4,54.451,,,,NaN,,,,0 / 0,57,2014-12-14 04:36:41:983
0.049,-9.993,0.2746,0.4144,-9.7978,0.0388,-0.3654,-0.1952,0.2358,0.0367,0.0171,-0.011,0.0,31.9,-2.4,34.1,40.85,87.61,-83.99,0.4,54.451,,,,NaN,,,,0 / 0,106,2014-12-14 04:36:42:032
0.2059,-9.9734,0.2942,0.4032,-9.7982,0.0505,-0.1972,-0.1751,0.2437,0.0354,-0.0281,-0.0073,0.0,32.3,-2.8,33.1,40.61,87.65,-83.75,0.4,54.451,,,,NaN,,,,0 / 0,157,2014-12-14 04:36:42:083
0.2452,-9.993,0.2157,0.4204,-9.7976,0.0331,-0.2047,-0.1954,0.1532,0.0269,-0.0134,-0.0012,0.0,32.3,-2.4,34.1,42.33,87.54,-85.5,0.4,54.451,,,,NaN,,,,0 / 0,207,2014-12-14 04:36:42:133
0.0588,-10.0126,0.3334,0.4147,-9.7979,0.0218,-0.3559,-0.2147,0.3116,0.0428,-0.0086,0.0049,0.0,32.3,-2.4,33.6,43.83,87.57,-86.99,0.4,54.451,,,,NaN,,,,0 / 0,256,2014-12-14 04:36:42:182
0.0294,-9.9832,0.2746,0.4053,-9.7982,0.0339,-0.3758,-0.185,0.2407,0.0415,-0.0098,0.0037,0.0,31.9,-2.4,34.1,43.83,87.57,-86.99,0.4,54.451,,,,NaN,,,,0 / 0,307,2014-12-14 04:36:42:233
0.1569,-9.9636,0.1765,0.4112,-9.798,0.0233,-0.3438,-0.2048,0.1977,0.0134,-0.0171,-0.011,0.0,31.9,-2.8,33.6,41.55,87.66,-84.72,0.4,54.451,,,,NaN,,,,0 / 0,357,2014-12-14 04:36:42:283
0.1275,-9.9243,0.4217,0.4056,-9.7982,0.0259,-0.2781,-0.1261,0.3958,0.0342,-0.0403,-0.0086,0.0,32.3,-2.4,34.1,43.17,87.62,-86.34,0.4,54.451,,,,NaN,,,,0 / 0,407,2014-12-14 04:36:42:333
0.1471,-10.0224,0.353,0.4103,-9.798,0.0346,-0.2632,-0.2244,0.3184,0.0049,-0.022,-0.0098,0.0,31.9,-2.4,33.6,43.17,87.62,-86.34,0.4,35.318,,,,NaN,,,,0 / 0,456,2014-12-14 04:36:42:382
0.1765,-9.9734,0.2452,0.4249,-9.7974,0.037,-0.171,-0.1364,0.2012,0.0049,-0.0098,-0.0073,0.0,31.9,-2.0,34.1,41.86,87.51,-85.02,0.4,35.318,,,,NaN,,,,0 / 0,507,2014-12-14 04:36:42:433
0.1275,-9.9734,0.2452,0.4322,-9.7971,0.0291,-0.2623,-0.2154,0.2614,0.0037,-0.0147,-0.0024,0.0,31.9,-2.4,33.6,41.86,87.51,-85.02,0.4,35.318,,,,NaN,,,,0 / 0,557,2014-12-14 04:36:42:483
0.1961,-9.9734,0.1471,0.4305,-9.7972,0.0234,-0.3226,-0.1174,0.2512,-0.0037,-0.0208,-0.0183,0.0,32.7,-2.4,33.6,42.84,87.48,-86.88,0.4,35.318,,,,NaN,,,,0 / 0,607,2014-12-14 04:36:42:533
0.1569,-9.9636,0.1961,0.4362,-9.7969,-0.0128,-0.2793,-0.1666,0.209,-0.0281,-0.0098,-0.0232,0.0,31.9,-2.4,34.6,49.36,87.45,-91.69,0.4,35.318,,,,NaN,,,,0 / 0,657,2014-12-14 04:36:42:583
0.2157,-9.8655,0.1373,0.4387,-9.7968,-0.0287,-0.2229,-0.0687,0.166,-0.0086,0.0024,-0.0318,0.0,31.9,-2.4,34.6,51.42,87.43,-93.75,0.4,35.318,,,,NaN,,,,0 / 0,706,2014-12-14 04:36:42:632
0.4413,-9.8949,0.3825,0.4767,-9.795,-0.0409,-0.0354,-0.0999,0.4234,-0.0134,0.0562,-0.0281,0.0,31.4,-2.4,34.6,53.5,87.2,-94.9,0.4,35.318,,,,NaN,,,,0 / 0,756,2014-12-14 04:36:42:682
0.5099,-9.7184,0.4217,0.5165,-9.793,-0.0333,0.0817,0.055,0.5727,-0.0757,0.0611,-0.0586,0.0,31.4,-2.0,35.1,53.5,87.2,-94.9,0.4,35.318,,,,NaN,,,,0 / 0,806,2014-12-14 04:36:42:732
0.304,-9.7478,0.2256,0.5352,-9.792,-0.0307,-0.0252,0.0736,0.4523,-0.1063,0.0929,-0.0415,0.0,31.4,-2.8,35.1,51.95,86.87,-93.28,0.4,35.318,,,,NaN,,,,0 / 0,856,2014-12-14 04:36:42:782
-0.657,-10.0126,-0.0883,0.5513,-9.7906,-0.1001,-1.2084,-0.222,0.0119,-0.1319,0.1955,-0.1185,0.0,31.4,-2.8,36.1,59.78,86.72,-100.29,0.4,35.769,,,,NaN,,,,0 / 0,907,2014-12-14 04:36:42:833
-0.608,-10.5127,1.4024,0.5519,-9.7905,-0.1063,-0.8657,-0.7908,1.4105,0.0073,0.0501,-0.2615,0.0,30.6,-2.4,36.6,61.1,86.71,-100.9,0.4,35.769,,,,NaN,,,,0 / 0,956,2014-12-14 04:36:42:882
-1.3925,-10.3166,1.3239,0.5587,-9.7907,-0.0218,-1.9512,-0.5259,1.3457,0.0391,0.2175,-0.2199,0.0,30.1,-1.5,36.6,61.1,86.71,-100.9,0.4,35.769,,,,NaN,,,,0 / 0,1006,2014-12-14 04:36:42:932
-1.9515,-10.7971,1.8044,0.2395,-9.7997,0.2809,-2.191,-0.9974,1.5235,0.2456,-0.1136,-0.226,0.0,29.7,-0.7,36.1,0.65,87.84,-40.45,0.4,35.769,,,,NaN,,,,0 / 0,1056,2014-12-14 04:36:42:982
-1.7456,-10.9148,1.9613,0.1859,-9.7986,0.3508,-1.9315,-1.1162,1.6106,0.2944,-0.1539,-0.2272,0.0,29.3,-1.1,35.6,0.65,87.84,-40.45,0.4,35.769,,,,NaN,,,,0 / 0,1106,2014-12-14 04:36:43:032
-0.8434,-11.7189,1.4024,-0.0907,-9.7588,0.9633,-1.0098,-1.2751,0.7898,0.5192,-0.2578,0.0892,0.0,30.1,1.1,32.2,313.6,84.86,3.22,0.4,35.769,,,,NaN,,,,0 / 0,1156,2014-12-14 04:36:43:082
-0.2256,-12.8467,1.4318,-0.162,-9.7408,1.1228,-0.0635,-3.1059,0.309,0.821,-0.5864,0.2602,0.0,31.4,1.1,29.7,305.79,83.36,8.21,0.4,35.769,,,,NaN,,,,0 / 0,1206,2014-12-14 04:36:43:132
4.5307,-9.0712,0.4511,0.3825,-9.5831,2.0463,4.1482,0.512,-1.5952,1.2266,-0.4117,0.1943,0.0,34.5,1.5,17.5,307.66,77.74,-10.59,0.4,35.769,,,,NaN,,,,0 / 0,1256,2014-12-14 04:36:43:182
4.2071,-8.6789,0.5198,0.5319,-9.5662,2.0918,3.6752,0.8873,-1.5721,1.1081,-0.0843,0.1515,0.0,34.9,1.5,17.0,307.66,77.74,-10.59,0.4,35.769,,,,NaN,,,,0 / 0,1307,2014-12-14 04:36:43:233
2.5399,-7.963,0.2452,0.8801,-9.5287,2.1448,1.6598,1.5657,-1.8997,0.237,0.711,0.0953,0.0,36.6,1.1,14.1,312.47,76.33,-22.31,0.4,35.769,,,,NaN,,,,0 / 0,1357,2014-12-14 04:36:43:283
0.1373,-6.0115,-0.1275,1.082,-9.5499,1.9489,-0.9447,3.5385,-2.0764,0.0709,0.6377,0.066,0.0,36.6,1.1,15.6,312.47,76.33,-22.31,0.4,35.769,,,,NaN,,,,0 / 0,1406,2014-12-14 04:36:43:332
-0.2256,-5.3446,1.167,1.0127,-9.6193,1.6169,-1.2089,4.4414,-0.646,-0.3543,0.1857,0.0391,0.0,36.6,1.1,17.0,323.59,77.66,-30.48,0.4,47.609,,,,NaN,,,,0 / 0,1456,2014-12-14 04:36:43:382
0.2844,-4.3934,2.128,0.8492,-9.6648,1.4283,-0.5844,5.1244,0.533,-0.5192,0.27,0.1515,0.0,36.6,1.1,18.5,327.66,80.24,-30.73,0.4,47.609,,,,NaN,,,,0 / 0,1506,2014-12-14 04:36:43:432
0.1863,-5.0602,2.8145,0.8202,-9.6683,1.4219,-0.5456,5.0984,1.0297,-0.5828,0.496,0.0965,0.0,37.1,1.1,19.5,327.66,80.24,-30.73,0.4,47.609,,,,NaN,,,,0 / 0,1556,2014-12-14 04:36:43:482
0.0883,-7.3354,2.0594,0.7976,-9.6106,1.7805,-0.9055,1.932,1.2302,-0.4948,0.0354,-0.2077,0.0,35.8,0.6,22.4,325.18,78.52,-24.13,0.4,47.609,,,,NaN,,,,0 / 0,1606,2014-12-14 04:36:43:532
2.5007,-10.2381,0.7747,0.7135,-9.6848,1.3657,0.6006,2.3985,-2.1404,-0.4117,0.0501,0.0476,0.0,34.5,1.1,22.9,325.63,78.63,-22.7,0.4,47.609,,,,NaN,,,,0 / 0,1657,2014-12-14 04:36:43:583
-1.7162,-15.1905,-2.2751,1.1819,-9.6872,0.9315,-1.0025,-7.4646,-2.6771,-0.4044,1.0751,0.4496,0.0,31.0,0.2,28.8,5.53,81.05,-52.37,0.4,47.609,,,,NaN,,,,0 / 0,1707,2014-12-14 04:36:43:633
-2.2065,-15.6612,-0.304,1.1819,-9.6938,0.8959,-2.8981,-5.4967,-3.1711,-0.4044,1.0751,0.4496,0.0,31.4,-0.2,28.8,5.53,81.05,-52.37,0.4,47.609,,,,NaN,,,,0 / 0,1757,2014-12-14 04:36:43:683
0.1079,-9.9538,-4.1482,0.6488,-9.7616,0.6792,-4.9408,-3.2587,-1.0744,0.5437,0.1796,-0.1393,0.0,33.2,-2.0,26.3,342.03,84.17,-33.97,0.4,47.609,,,,NaN,,,,0 / 0,1806,2014-12-14 04:36:43:732
0.1079,-9.9538,-4.1482,0.6488,-9.7616,0.6792,-4.9408,-3.2587,-1.0744,0.5437,0.1796,-0.1393,0.0,33.2,-2.0,26.3,342.03,84.17,-33.97,0.4,47.609,,,,NaN,,,,0 / 0,1856,2014-12-14 04:36:43:782
-3.6579,-11.7386,0.0,0.5832,-9.7808,-0.4088,-4.2411,-1.9578,0.4088,-0.7269,-0.1955,-0.204,0.0,30.6,-1.5,32.2,81.05,85.84,-125.03,0.4,57.838,,,,NaN,,,,0 / 0,1906,2014-12-14 04:36:43:832
0.4707,-7.6198,1.9221,0.3323,-9.7866,-0.5317,0.2757,1.7549,2.0027,-0.4044,-0.292,-0.2957,0.0,30.6,-2.0,33.1,104.91,86.33,-147.99,0.4,57.838,,,,NaN,,,,0 / 0,1957,2014-12-14 04:36:43:883
-0.6865,-8.4337,2.7557,0.4472,-9.7963,-0.0483,-1.1336,1.3626,2.804,0.3164,0.055,-0.0953,0.0,29.3,-2.0,33.1,104.91,86.33,-147.99,0.4,57.838,,,,NaN,,,,0 / 0,2007,2014-12-14 04:36:43:933
-0.4609,-7.6688,2.1182,0.4159,-9.7974,0.0903,-0.9651,1.7658,2.3711,0.4569,-0.1943,-0.1576,0.0,28.8,-1.5,32.2,35.62,87.51,-77.75,0.4,57.838,,,,NaN,,,,0 / 0,2057,2014-12-14 04:36:43:983
0.0588,-6.1292,1.2651,0.5118,-9.7654,0.7382,-0.4137,4.1658,0.2523,0.2651,0.0195,-0.5547,0.0,27.1,-1.5,27.8,350.72,84.74,-34.74,0.4,57.838,,,,NaN,,,,0 / 0,2108,2014-12-14 04:36:44:034
0.0588,-6.1292,1.2651,0.5118,-9.7654,0.7382,-0.4137,4.1658,0.2523,0.2651,0.0195,-0.5547,0.0,27.1,-1.5,27.8,350.72,84.74,-34.74,0.4,57.838,,,,NaN,,,,0 / 0,2157,2014-12-14 04:36:44:083
0.1373,-7.3942,1.4122,0.5697,-9.7605,0.761,-0.5108,3.6313,0.504,0.1857,0.1698,-0.6158,0.0,27.1,-1.5,28.3,352.81,84.44,-36.82,0.4,57.838,,,,NaN,,,,0 / 0,2206,2014-12-14 04:36:44:132
-1.52,-11.1894,-2.9616,0.5496,-9.6967,1.3576,-1.5695,0.0665,-2.8776,0.4643,-0.1332,-0.2395,0.0,24.0,-2.4,22.9,352.81,84.44,-36.82,0.4,57.838,,,,NaN,,,,0 / 0,2256,2014-12-14 04:36:44:182
2.8341,-19.8683,3.9913,-0.0963,-9.6536,1.7229,2.9305,-10.2146,2.2684,2.419,-1.89,0.9762,0.0,24.9,-3.3,15.1,337.32,81.48,-21.53,0.4,57.838,,,,NaN,,,,0 / 0,2307,2014-12-14 04:36:44:233
6.4822,-14.9061,-1.7946,0.029,-9.5,2.4331,6.4532,-5.4061,-4.2277,0.8076,-0.237,0.981,0.0,30.1,-5.9,3.9,275.21,75.63,-0.68,0.4,57.838,,,,NaN,,,,0 / 0,2357,2014-12-14 04:36:44:283
0.4315,-9.9832,1.1082,0.2868,-9.4939,2.4402,0.7723,-0.7345,-1.7439,0.6756,-0.2724,0.7501,0.0,30.1,-5.9,3.4,275.21,75.63,-0.68,0.4,59.326,,,,NaN,,,,0 / 0,2407,2014-12-14 04:36:44:333
1.8927,-2.8537,-1.2454,0.5538,-9.6028,1.9103,1.3781,6.3764,-3.0185,-0.5473,-0.347,-0.1271,0.0,31.4,-5.9,1.4,278.04,75.73,-5.55,0.4,59.326,,,,NaN,,,,0 / 0,2457,2014-12-14 04:36:44:383
1.7456,-2.3928,-1.4808,0.7548,-9.6428,1.618,1.0791,7.0244,-3.0301,-0.7831,-0.2407,-0.226,0.0,31.0,-5.4,2.9,298.64,79.51,-25.01,0.4,59.326,,,,NaN,,,,0 / 0,2507,2014-12-14 04:36:44:433
1.7456,-2.3928,-1.4808,1.183,-9.6952,0.8799,0.7979,7.7142,-2.2136,-1.1545,0.0391,-0.3629,0.0,28.0,-5.0,9.7,298.64,79.51,-25.01,0.4,59.326,,,,NaN,,,,0 / 0,2557,2014-12-14 04:36:44:483
1.7456,-2.3928,-1.4808,1.183,-9.6952,0.8799,0.7979,7.7142,-2.2136,-1.1545,0.0391,-0.3629,0.0,28.0,-5.0,9.7,298.64,79.51,-25.01,0.4,59.326,,,,NaN,,,,0 / 0,2606,2014-12-14 04:36:44:532
1.9319,-3.0204,1.0591,1.7716,-9.6449,0.0925,0.9449,7.458,0.2115,-1.5919,0.2724,-0.3152,0.0,28.0,-5.4,10.2,17.46,79.58,-87.01,0.4,59.326,,,,NaN,,,,0 / 0,2656,2014-12-14 04:36:44:582
0.1765,-5.4917,2.3438,2.1055,-9.5749,-0.2417,-1.115,5.4757,2.0461,-1.6738,-0.2187,-0.1796,0.0,27.5,-5.4,13.1,17.46,79.58,-87.01,0.4,59.326,,,,NaN,,,,0 / 0,2706,2014-12-14 04:36:44:632
0.1765,-5.4917,2.3438,2.1055,-9.5749,-0.2417,-1.115,5.4757,2.0461,-1.6738,-0.2187,-0.1796,0.0,27.5,-5.4,13.1,17.46,79.58,-87.01,0.4,59.326,,,,NaN,,,,0 / 0,2756,2014-12-14 04:36:44:682
0.1765,-5.4917,2.3438,2.1055,-9.5749,-0.2417,-1.115,5.4757,2.0461,-1.6738,-0.2187,-0.1796,0.0,27.5,-5.4,13.1,17.46,79.58,-87.01,0.4,59.326,,,,NaN,,,,0 / 0,2806,2014-12-14 04:36:44:732
-0.8041,-10.1205,4.8347,1.9874,-9.6024,-0.1209,-1.0067,0.5901,5.897,-0.5852,0.8247,-0.0782,0.0,23.2,-8.5,19.0,45.91,78.29,-93.48,0.4,59.326,,,,NaN,,,,0 / 0,2856,2014-12-14 04:36:44:782
4.0207,-15.8279,-1.9221,1.5276,-9.6713,0.5505,2.4931,-6.1566,-2.4726,-0.1454,0.5363,0.463,4.0,23.6,-10.2,16.6,45.91,78.29,-93.48,0.4,59.326,,,,NaN,,,,0 / 0,2906,2014-12-14 04:36:44:832
1.0591,-9.6007,-5.5408,1.2034,-9.7285,0.2809,-0.1443,0.1278,-5.8217,-0.3299,0.4007,-0.5583,4.0,24.0,-12.4,15.6,21.83,82.76,-76.86,0.4,59.326,,,,NaN,,,,0 / 0,2956,2014-12-14 04:36:44:882
-3.5206,-12.984,-1.3337,1.3881,-9.6352,-1.1856,-4.9087,-3.3488,-0.1481,-1.3781,0.7844,-0.1454,4.0,22.7,-12.0,20.5,21.83,82.76,-76.86,0.4,59.326,,,,NaN,,,,0 / 0,3007,2014-12-14 04:36:44:933
-1.0787,-9.9243,1.5004,0.8479,-9.6649,-1.4288,-1.9266,-0.2594,2.9292,-0.5571,-0.1002,0.0354,4.0,22.7,-12.0,22.4,106.38,80.25,-149.31,0.4,65.528,,,,NaN,,,,0 / 0,3056,2014-12-14 04:36:44:982
-0.5884,-8.4141,1.9221,0.8675,-9.6695,-1.3853,-1.4559,1.2554,3.3074,-0.6536,0.5315,-0.3506,4.0,21.4,-12.4,25.3,110.96,80.41,-147.94,0.4,65.528,,,,NaN,,,,0 / 0,3107,2014-12-14 04:36:45:033
-2.1869,-9.6399,4.0403,0.8322,-9.7012,-1.1679,-3.0191,0.0613,5.2082,-0.1014,0.4056,-0.1527,4.0,21.0,-12.0,26.3,110.96,80.41,-147.94,0.4,65.528,,,,NaN,,,,0 / 0,3156,2014-12-14 04:36:45:082
-0.1667,-7.4727,4.1776,0.4977,-9.7908,-0.2496,-0.6644,2.3182,4.4272,0.8687,0.1026,-0.1222,4.0,20.1,-12.4,24.9,79.19,86.75,-116.63,0.4,65.528,,,,NaN,,,,0 / 0,3207,2014-12-14 04:36:45:133
-0.4315,-6.1782,0.5394,0.7993,-9.732,0.9052,-1.2308,3.5538,-0.3659,0.7269,0.6182,-0.4691,4.0,18.0,-12.4,20.5,0.9,82.93,-41.44,0.4,65.528,,,,NaN,,,,0 / 0,3256,2014-12-14 04:36:45:182
-0.7649,-6.2272,0.4511,0.8148,-9.7257,0.9577,-1.5797,3.4985,-0.5065,0.6915,0.639,-0.4007,4.0,18.0,-12.4,20.0,0.9,82.93,-41.44,0.4,65.528,,,,NaN,,,,0 / 0,3306,2014-12-14 04:36:45:232
-4.4228,-12.6604,0.7649,-0.2043,-9.7226,1.2645,-3.434,-7.4292,2.6778,1.7715,-0.8784,0.5632,4.0,13.6,-13.7,15.6,357.21,82.52,-36.09,0.4,65.528,,,,NaN,,,,0 / 0,3357,2014-12-14 04:36:45:283
4.5993,-17.4754,2.8243,-0.5094,-9.5179,2.3065,5.1087,-7.9575,0.5178,2.5131,-1.8668,0.4924,4.0,13.2,-15.0,9.7,281.95,76.06,12.45,0.4,65.528,,,,NaN,,,,0 / 0,3407,2014-12-14 04:36:45:333
4.2365,-18.4071,-0.2256,-0.1945,-9.3842,2.8406,4.431,-9.0229,-3.0661,2.3579,-1.2975,0.9456,4.0,14.5,-15.9,6.3,281.95,76.06,12.45,0.4,65.528,,,,NaN,,,,0 / 0,3456,2014-12-14 04:36:45:382
3.0204,-12.2093,-0.9316,-0.0699,-9.3295,3.0208,3.0903,-2.8797,-3.9524,1.6249,-0.4484,1.0531,4.0,15.3,-16.7,2.4,260.94,72.15,1.42,0.4,65.528,,,,NaN,,,,0 / 0,3507,2014-12-14 04:36:45:433
0.6374,-9.8165,0.814,-0.0031,-9.3425,2.9812,0.5424,-1.5625,-1.9515,0.854,-0.6096,0.7648,4.0,16.6,-17.2,0.5,254.96,72.17,1.13,0.4,65.528,,,,NaN,,,,0 / 0,3557,2014-12-14 04:36:45:483
2.0986,-2.942,-0.8924,0.3958,-9.4934,2.4267,1.7028,6.5514,-3.3191,0.1295,-0.9065,-0.0415,4.0,16.6,-17.2,-1.5,254.96,72.17,1.13,0.4,65.528,,,,NaN,,,,0 / 0,3607,2014-12-14 04:36:45:533
2.1378,-1.6377,-0.6276,0.6392,-9.5951,1.9225,1.4986,7.9574,-2.5502,-0.8711,-0.0354,0.0305,4.0,16.2,-16.7,-0.5,263.61,75.48,-9.26,0.4,65.528,,,,NaN,,,,0 / 0,3656,2014-12-14 04:36:45:582
2.2948,-1.7358,-0.8924,0.9274,-9.6701,1.3416,1.3674,7.9343,-2.234,-1.5675,0.1772,-0.0855,4.0,15.3,-15.4,3.4,308.14,80.43,-34.65,0.4,65.816,,,,NaN,,,,0 / 0,3707,2014-12-14 04:36:45:633
-0.7257,-4.9131,0.559,1.5689,-9.6769,0.2596,-2.2946,4.7637,0.2994,-1.7275,-0.43,-0.1026,4.0,13.2,-15.4,10.2,308.14,80.43,-34.65,0.4,65.816,,,,NaN,,,,0 / 0,3757,2014-12-14 04:36:45:683
-1.5004,-11.2188,2.3046,1.058,-9.7354,-0.5218,-2.5584,-1.4834,2.8263,-1.3244,0.3372,0.0709,4.0,12.3,-15.0,13.6,81.3,83.09,-116.25,0.4,65.816,,,,NaN,,,,0 / 0,3807,2014-12-14 04:36:45:733
2.4419,-8.1003,6.1292,0.7838,-9.7735,-0.1884,1.3344,1.3201,6.2587,-0.5486,0.3714,0.1124,4.0,9.7,-15.9,18.0,78.09,85.28,-103.51,0.4,65.816,,,,NaN,,,,0 / 0,3857,2014-12-14 04:36:45:783
1.9025,-14.102,-3.2068,1.192,-9.7116,0.6589,2.1618,-5.6652,-4.0226,-0.5486,0.3714,0.1124,4.0,9.7,-15.9,18.0,78.09,85.28,-103.51,0.4,65.816,,,,NaN,,,,0 / 0,3907,2014-12-14 04:36:45:833
-0.912,-18.1717,-0.0785,1.2279,-9.7264,0.2449,-1.0415,-6.6115,-1.7257,0.9676,0.2847,0.3922,4.0,9.7,-17.2,19.0,48.79,82.32,-71.71,0.4,65.816,,,,NaN,,,,0 / 0,3957,2014-12-14 04:36:45:883
-0.0785,-9.1202,-6.0311,0.7085,-9.7729,0.3985,-0.8164,0.3193,-4.782,0.9676,0.2847,0.3922,4.0,9.7,-17.2,19.0,48.79,82.32,-71.71,0.4,65.816,,,,NaN,,,,0 / 0,4006,2014-12-14 04:36:45:932
-1.8044,-11.0619,0.657,0.689,-9.655,-1.5738,-2.7256,-1.1108,-3.3793,-1.7507,0.8002,-0.3604,4.0,8.4,-17.2,21.9,121.74,82.63,-137.36,0.4,65.816,,,,NaN,,,,0 / 0,4057,2014-12-14 04:36:45:983
1.4318,-7.3942,1.2356,0.4419,-9.6728,-1.5531,0.6859,1.6215,2.8378,-0.336,0.1026,-0.1772,4.0,8.4,-17.2,24.4,121.74,82.63,-137.36,0.4,65.816,,,,NaN,,,,0 / 0,4106,2014-12-14 04:36:46:032
1.4514,-6.8745,1.3435,0.491,-9.6784,-1.5025,0.9408,2.2842,2.7381,-0.2822,0.1429,-0.2578,4.0,8.0,-17.6,26.3,147.74,80.72,-161.9,0.4,58.701,,,,NaN,,,,0 / 0,4156,2014-12-14 04:36:46:082
-0.559,-8.3553,2.8145,0.4539,-9.7936,-0.2214,-1.0129,1.4384,3.0359,1.2877,0.0953,-0.0232,4.0,6.6,-18.1,24.9,102.34,87.05,-116.0,0.4,58.701,,,,NaN,,,,0 / 0,4206,2014-12-14 04:36:46:132
0.4021,-6.7568,2.0104,0.3918,-9.7988,0.0221,0.0102,3.042,1.9883,1.2694,-0.022,-0.1283,4.0,6.2,-18.1,24.4,102.34,87.05,-116.0,0.4,58.701,,,,NaN,,,,0 / 0,4256,2014-12-14 04:36:46:182
-1.1572,-9.0613,1.6475,0.7018,-9.7638,0.5887,-1.8589,0.7024,1.0588,0.3189,0.4239,-0.3897,4.0,4.9,-18.5,22.4,31.91,84.96,-44.96,0.4,58.701,,,,NaN,,,,0 / 0,4306,2014-12-14 04:36:46:232
-1.471,-8.6985,1.4906,0.5608,-9.7584,0.7939,-2.6374,2.1641,-0.1721,0.6206,0.2175,-0.2737,4.0,4.5,-18.5,21.4,23.87,84.31,-35.24,0.4,58.701,,,,NaN,,,,0 / 0,4357,2014-12-14 04:36:46:283
-4.4326,-16.0535,1.2651,0.0936,-9.7484,1.0629,-2.6374,2.1641,-0.1721,1.0983,-0.4508,0.1478,4.0,4.5,-18.5,21.4,23.87,84.31,-35.24,0.4,58.701,,,,NaN,,,,0 / 0,4406,2014-12-14 04:36:46:332
-2.1575,-18.9072,3.7363,-0.2671,-9.734,1.1613,-3.4104,-8.0749,1.5845,1.6982,-1.2779,0.6756,4.0,6.2,-19.8,18.5,325.34,83.02,12.95,0.4,58.701,,,,NaN,,,,0 / 0,4456,2014-12-14 04:36:46:382
