ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.2844,-9.9636,-0.049,-3.1361,-9.1469,1.634,3.4205,-0.8167,-1.683,1.1802,1.2413,1.2168,0.0,36.3,6.9,36.1,255.17,68.53,62.28,0.4,54.572,,,,NaN,,,,0 / 0,10,2014-12-14 04:37:46:465
0.2354,-9.9734,0.0981,-3.1169,-9.1552,1.6241,3.3523,-0.8182,-1.526,1.1472,1.2132,1.19,0.0,36.7,6.5,35.6,255.59,69.0,62.48,0.4,54.572,,,,NaN,,,,0 / 0,61,2014-12-14 04:37:46:516
0.2354,-9.9734,0.0981,-3.1169,-9.1552,1.6241,3.3523,-0.8182,-1.526,1.1472,1.2132,1.19,0.0,36.7,6.5,35.6,255.59,69.0,62.48,0.4,54.572,,,,NaN,,,,0 / 0,111,2014-12-14 04:37:46:566
0.2354,-9.9734,0.0981,-3.1169,-9.1552,1.6241,3.3523,-0.8182,-1.526,1.1472,1.2132,1.19,0.0,36.7,6.5,35.6,255.59,69.0,62.48,0.4,54.572,,,,NaN,,,,0 / 0,161,2014-12-14 04:37:46:616
0.1765,-10.0322,-0.0294,-3.1202,-9.1441,1.6793,3.2968,-0.8881,-1.7087,1.2022,1.113,1.201,0.0,36.7,6.9,35.6,256.07,68.88,62.01,0.4,54.572,,,,NaN,,,,0 / 0,211,2014-12-14 04:37:46:666
0.3334,-9.9439,-0.1177,-3.1144,-9.1387,1.7192,3.4478,-0.8053,-1.8369,1.2535,1.1179,1.2193,0.0,36.7,6.5,35.6,256.97,68.73,61.1,0.4,54.572,,,,NaN,,,,0 / 0,260,2014-12-14 04:37:46:715
0.3138,-9.9439,-0.1667,-3.0964,-9.1454,1.7162,3.4102,-0.8378,-1.8829,1.223,1.1814,1.2144,0.0,36.7,6.9,36.1,256.97,68.73,61.1,0.4,54.572,,,,NaN,,,,0 / 0,310,2014-12-14 04:37:46:765
0.2452,-9.9832,-0.1373,-3.0916,-9.147,1.716,3.3368,-0.8362,-1.8533,1.2083,1.1949,1.2095,0.0,36.7,6.5,36.1,257.06,68.87,60.97,0.4,54.572,,,,NaN,,,,0 / 0,360,2014-12-14 04:37:46:815
-0.0294,-10.0322,-0.0098,-3.1023,-9.137,1.7498,3.2316,-0.8483,-1.7039,1.2181,1.1765,1.212,0.0,37.1,6.5,35.6,257.06,68.87,60.97,0.4,54.572,,,,NaN,,,,0 / 0,411,2014-12-14 04:37:46:866
0.4511,-9.8851,0.0588,-3.12,-9.1258,1.7764,3.6215,-0.7878,-1.7176,1.2132,1.2486,1.1875,0.0,36.7,6.5,35.6,257.47,68.65,60.59,0.4,38.825,,,,NaN,,,,0 / 0,461,2014-12-14 04:37:46:916
