ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.255,-9.9832,0.0981,0.4818,-9.7942,0.1055,-0.2269,-0.2184,0.0711,0.0183,-0.033,-0.022,0.0,-67.0,36.9,53.1,128.33,87.14,-77.68,0.4,55.991,,,,NaN,,,,0 / 0,7,2014-12-14 04:36:08:222
0.2256,-9.9538,0.0294,0.4854,-9.794,0.1069,-0.2599,-0.1597,-0.0775,0.0244,-0.011,-0.0122,0.0,-66.1,37.3,52.6,127.78,87.09,-77.58,0.4,55.991,,,,NaN,,,,0 / 0,57,2014-12-14 04:36:08:272
0.2844,-10.0224,0.1373,0.4841,-9.7942,0.0977,-0.2487,-0.1792,-0.029,0.0195,0.0012,0.0012,0.0,-67.0,37.3,52.6,127.78,87.09,-77.58,0.4,55.991,,,,NaN,,,,0 / 0,107,2014-12-14 04:36:08:322
0.2157,-10.0028,0.0883,0.4804,-9.7945,0.0907,-0.2451,-0.2083,-0.0025,0.0269,0.0,-0.0061,0.0,-67.0,36.5,52.6,129.98,87.14,-79.31,0.4,55.991,,,,NaN,,,,0 / 0,158,2014-12-14 04:36:08:373
0.2256,-9.9636,0.0588,0.4831,-9.7945,0.0722,-0.2267,-0.1592,0.0288,0.0269,-0.0098,-0.0073,0.0,-66.1,36.9,52.6,129.98,87.14,-79.31,0.4,55.991,,,,NaN,,,,0 / 0,207,2014-12-14 04:36:08:422
0.2157,-9.9734,0.1569,0.478,-9.7948,0.0636,-0.2623,-0.1786,0.0933,0.0208,0.0293,0.0049,0.0,-67.0,36.9,53.1,132.21,87.14,-81.5,0.4,55.991,,,,NaN,,,,0 / 0,257,2014-12-14 04:36:08:472
0.2256,-9.9341,0.1569,0.4696,-9.7951,0.0752,-0.244,-0.139,0.0817,0.0208,0.0293,0.0049,0.0,-67.0,36.9,53.1,132.21,87.14,-81.5,0.4,55.991,,,,NaN,,,,0 / 0,308,2014-12-14 04:36:08:523
0.2452,-9.9832,0.1373,0.4657,-9.7953,0.0776,-0.2107,-0.1683,0.0302,0.0354,0.0354,0.0073,0.0,-66.6,37.3,53.1,131.26,87.24,-80.54,0.4,36.775,,,,NaN,,,,0 / 0,357,2014-12-14 04:36:08:572
0.1961,-9.9636,0.1275,0.4573,-9.7957,0.078,-0.2612,-0.1679,0.0593,0.0183,0.0415,-0.0147,0.0,-66.6,36.9,53.1,131.06,87.29,-80.32,0.4,36.775,,,,NaN,,,,0 / 0,408,2014-12-14 04:36:08:623
0.2157,-10.0714,0.0785,0.4559,-9.7958,0.0745,-0.2401,-0.2757,0.0039,0.0318,0.0562,-0.0073,0.0,-67.0,36.9,54.1,131.06,87.29,-80.32,0.4,36.775,,,,NaN,,,,0 / 0,457,2014-12-14 04:36:08:672
0.1569,-9.993,0.2059,0.4501,-9.7961,0.0711,-0.2932,-0.1969,0.1348,0.0208,0.0819,-0.0147,0.0,-67.4,37.3,53.6,131.26,87.34,-81.02,0.4,36.775,,,,NaN,,,,0 / 0,508,2014-12-14 04:36:08:723
-0.1373,-10.0224,0.1863,0.4053,-9.7979,0.0816,-0.5426,-0.2245,0.1047,0.0281,0.0916,-0.0391,0.0,-67.4,37.3,54.1,128.92,87.58,-78.62,0.4,36.775,,,,NaN,,,,0 / 0,557,2014-12-14 04:36:08:772
0.0686,-9.9832,0.0686,0.3856,-9.7987,0.0889,-0.317,-0.1845,-0.0202,0.0367,0.033,-0.066,0.0,-67.4,37.3,53.1,127.87,87.69,-77.02,0.4,36.775,,,,NaN,,,,0 / 0,607,2014-12-14 04:36:08:822
0.2942,-9.9636,-0.0392,0.4064,-9.7979,0.0769,-0.1122,-0.1656,-0.1162,0.0318,0.0513,-0.0916,0.0,-67.4,36.9,54.1,127.87,87.69,-77.02,0.4,36.775,,,,NaN,,,,0 / 0,659,2014-12-14 04:36:08:874
0.3628,-9.8753,0.0098,0.4633,-9.7956,0.0454,-0.1005,-0.0797,-0.0356,0.0403,0.1295,-0.0794,0.0,-67.9,37.3,54.6,134.59,87.28,-84.41,0.4,36.775,,,,NaN,,,,0 / 0,708,2014-12-14 04:36:08:923
-0.0196,-10.0812,0.6472,0.5048,-9.7934,0.0635,-0.5244,-0.2878,0.5837,0.0476,0.1258,-0.0721,0.0,-68.3,37.8,54.1,133.39,87.03,-82.82,0.4,36.775,,,,NaN,,,,0 / 0,758,2014-12-14 04:36:08:973
0.0294,-10.0714,0.9022,0.4892,-9.793,0.1678,-0.5088,-0.2294,0.8129,0.0855,0.1527,-0.099,0.0,-68.3,37.8,54.1,121.45,86.98,-71.07,0.4,35.663,,,,NaN,,,,0 / 0,807,2014-12-14 04:36:09:022
-0.2059,-10.1008,1.3533,0.4892,-9.793,0.1678,-0.5088,-0.2294,0.8129,0.1161,0.0867,-0.1307,0.0,-68.3,37.8,54.1,121.45,86.98,-71.07,0.4,35.663,,,,NaN,,,,0 / 0,858,2014-12-14 04:36:09:073
-0.1863,-10.2774,1.5691,0.4857,-9.7908,0.2729,-0.6917,-0.31,1.0804,0.1368,0.0672,-0.1393,0.0,-68.7,37.8,53.6,111.27,86.74,-60.67,0.4,35.663,,,,NaN,,,,0 / 0,907,2014-12-14 04:36:09:122
-0.1863,-10.2774,1.5691,0.4857,-9.7908,0.2729,-0.6917,-0.31,1.0804,0.1368,0.0672,-0.1393,0.0,-68.7,37.8,53.6,111.27,86.74,-60.67,0.4,35.663,,,,NaN,,,,0 / 0,957,2014-12-14 04:36:09:172
-1.0297,-11.7778,2.5301,0.4561,-9.7794,0.5711,-1.4858,-1.9984,1.959,0.3079,0.011,-0.0733,0.0,-68.3,38.2,52.6,88.79,85.73,-38.61,0.4,35.663,,,,NaN,,,,0 / 0,1008,2014-12-14 04:36:09:223
