ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6865,-9.9538,-0.0785,1.0227,-9.7448,-0.4041,-0.3362,-0.2089,0.3256,0.0049,-0.011,-0.0012,0.0,36.7,6.9,35.1,64.31,83.56,-111.56,0.4,58.668,,,,NaN,,,,0 / 0,33,2014-12-14 04:38:21:547
0.6865,-9.9538,-0.0785,1.0227,-9.7448,-0.4041,-0.3362,-0.2089,0.3256,0.0049,-0.011,-0.0012,0.0,36.7,6.9,35.1,64.31,83.56,-111.56,0.4,58.668,,,,NaN,,,,0 / 0,58,2014-12-14 04:38:21:572
0.5884,-9.9439,-0.0588,1.014,-9.7461,-0.3952,-0.4256,-0.1979,0.3364,0.0257,-0.0464,-0.0147,0.0,36.3,6.9,35.1,64.82,83.63,-111.29,0.4,58.668,,,,NaN,,,,0 / 0,109,2014-12-14 04:38:21:623
0.7061,-9.9341,-0.1275,1.0214,-9.7441,-0.4235,-0.3153,-0.19,0.296,0.0024,-0.0379,-0.0061,0.0,36.7,6.9,35.1,64.82,83.63,-111.29,0.4,58.668,,,,NaN,,,,0 / 0,159,2014-12-14 04:38:21:673
0.7355,-9.993,-0.1961,1.0482,-9.7391,-0.4717,-0.4107,-0.2049,0.2657,0.0049,-0.0037,-0.0086,0.0,36.3,6.9,35.6,68.5,83.27,-114.23,0.4,58.668,,,,NaN,,,,0 / 0,209,2014-12-14 04:38:21:723
0.863,-9.9243,-0.0883,1.0524,-9.738,-0.4846,-0.2564,-0.2352,0.3773,0.0073,0.0391,-0.0086,0.0,36.7,6.9,34.6,68.5,83.27,-114.23,0.4,58.668,,,,NaN,,,,0 / 0,258,2014-12-14 04:38:21:772
0.8238,-9.8263,-0.0196,1.0855,-9.7343,-0.4853,-0.5226,-0.2309,0.4142,-0.0415,0.0037,-0.0489,0.0,36.3,6.9,36.1,68.34,83.04,-114.09,0.4,37.808,,,,NaN,,,,0 / 0,308,2014-12-14 04:38:21:822
0.608,-9.9636,-0.1373,1.1018,-9.7327,-0.4814,-0.4937,-0.2309,0.3441,-0.011,-0.0342,-0.0867,0.0,35.8,6.9,36.1,67.85,82.96,-113.6,0.4,37.808,,,,NaN,,,,0 / 0,359,2014-12-14 04:38:21:873
0.0588,-10.1989,0.3923,1.1061,-9.7333,-0.4574,-1.0472,-0.4656,0.8497,0.0171,0.1613,-0.1185,0.0,35.8,7.3,36.1,66.73,82.99,-112.47,0.4,37.808,,,,NaN,,,,0 / 0,409,2014-12-14 04:38:21:923
0.2354,-9.787,-0.2648,1.0607,-9.742,-0.3723,-0.8253,-0.045,0.1075,-0.0476,0.3238,-0.1857,0.0,35.0,7.3,36.1,64.46,83.42,-109.34,0.4,37.808,,,,NaN,,,,0 / 0,458,2014-12-14 04:38:21:972
-0.0785,-10.0224,-0.2746,1.0796,-9.7374,-0.4336,-1.158,-0.285,0.1591,-0.1772,0.303,-0.2578,0.0,34.5,7.3,37.0,64.46,83.42,-109.34,0.4,37.808,,,,NaN,,,,0 / 0,508,2014-12-14 04:38:22:022
-0.1863,-10.1205,-0.2452,1.0826,-9.736,-0.4569,-1.2689,-0.3845,0.2117,-0.1735,0.292,-0.2737,0.0,34.1,7.3,37.0,69.54,83.12,-112.88,0.4,37.808,,,,NaN,,,,0 / 0,558,2014-12-14 04:38:22:072
-0.3825,-10.2283,0.7453,1.0788,-9.7347,-0.4925,-1.4612,-0.4937,1.2378,-0.0892,0.1295,-0.3946,0.0,32.3,8.2,37.0,69.54,83.12,-112.88,0.4,37.808,,,,NaN,,,,0 / 0,609,2014-12-14 04:38:22:123
0.4413,-10.4245,2.5399,1.1107,-9.7433,-0.0678,-0.8859,-0.3815,1.7103,0.0305,0.237,-0.3885,0.0,31.9,8.6,38.0,70.07,83.27,-111.2,0.4,37.808,,,,NaN,,,,0 / 0,658,2014-12-14 04:38:22:172
0.1961,-10.6206,2.5497,1.1009,-9.738,0.361,-0.9048,-0.8826,2.1888,0.5913,0.27,-0.1014,0.0,31.0,9.9,36.1,37.92,83.35,-79.33,0.4,37.808,,,,NaN,,,,0 / 0,708,2014-12-14 04:38:22:222
0.1961,-10.6206,2.5497,1.1009,-9.738,0.361,-0.9048,-0.8826,2.1888,0.8283,0.022,0.1002,0.0,31.5,10.8,34.1,37.92,83.35,-79.33,0.4,42.115,,,,NaN,,,,0 / 0,759,2014-12-14 04:38:22:273
2.4222,-11.7876,1.4514,1.1024,-9.6641,1.2491,1.3198,-2.1235,0.2023,1.1582,-0.5021,0.1271,0.0,32.8,11.7,28.8,352.96,80.22,-41.43,0.4,42.115,,,,NaN,,,,0 / 0,808,2014-12-14 04:38:22:322
2.5791,-8.1984,-0.3727,1.413,-9.5924,1.4697,1.1661,1.394,-1.8423,0.6597,0.1979,0.2297,0.0,35.4,12.1,22.9,346.38,78.17,-42.56,0.4,42.115,,,,NaN,,,,0 / 0,858,2014-12-14 04:38:22:372
0.863,-7.1392,0.0686,1.5022,-9.5952,1.3588,-0.6393,2.4559,-1.2902,0.1943,0.4655,0.2981,0.0,36.7,12.1,20.9,347.89,78.08,-47.87,0.4,42.115,,,,NaN,,,,0 / 0,909,2014-12-14 04:38:22:423
1.5691,-5.9134,0.9905,1.4601,-9.6231,1.1974,-0.5294,2.7079,-1.1873,0.1185,0.4191,0.281,0.0,37.1,12.1,21.9,347.89,78.08,-47.87,0.4,42.115,,,,NaN,,,,0 / 0,959,2014-12-14 04:38:22:473
1.3337,-5.6682,1.5004,1.4823,-9.6214,1.1842,-0.1486,3.9531,0.3162,-0.0855,-0.022,0.2346,0.0,38.0,11.7,20.5,350.63,78.84,-51.38,0.4,42.115,,,,NaN,,,,0 / 0,1009,2014-12-14 04:38:22:523
1.3141,-3.9129,1.8535,1.5814,-9.6001,1.2276,-0.1871,4.2153,0.4172,-0.1002,-0.0953,0.2187,0.0,38.4,11.3,21.9,350.63,78.84,-51.38,0.4,42.115,,,,NaN,,,,0 / 0,1058,2014-12-14 04:38:22:572
1.167,-4.5209,1.9123,1.6631,-9.5859,1.231,-0.4961,5.065,0.6813,-0.6487,0.3079,0.1063,0.0,38.9,11.3,23.9,353.57,77.94,-52.85,0.4,42.115,,,,NaN,,,,0 / 0,1108,2014-12-14 04:38:22:622
