ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.3628,-9.9439,0.2746,-1.3641,-9.5736,1.6296,1.7269,-0.3703,-1.3551,0.7526,0.6756,0.6426,0.0,38.4,2.6,39.0,276.36,77.48,39.93,0.4,59.777,,,,NaN,,,,0 / 0,8,2014-12-14 04:39:20:715
0.3825,-9.9832,0.2844,-1.3586,-9.5749,1.6266,1.7018,-0.4181,-1.3716,0.7599,0.6915,0.6475,0.0,38.4,3.0,39.5,277.11,77.52,39.87,0.4,59.777,,,,NaN,,,,0 / 0,58,2014-12-14 04:39:20:765
0.353,-9.8557,0.1569,-1.3532,-9.5772,1.6178,1.7062,-0.2785,-1.4609,0.7367,0.733,0.6329,0.0,38.4,2.6,39.0,277.11,77.52,39.87,0.4,59.777,,,,NaN,,,,0 / 0,109,2014-12-14 04:39:20:816
0.3138,-9.9243,0.1961,-1.3474,-9.5785,1.615,1.6612,-0.3459,-1.4188,0.733,0.722,0.6365,0.0,38.4,3.0,39.5,277.14,77.62,39.84,0.4,38.396,,,,NaN,,,,0 / 0,158,2014-12-14 04:39:20:865
0.6472,-9.8557,0.1667,-1.317,-9.5887,1.5786,1.9643,-0.267,-1.4119,0.7391,0.7282,0.6402,0.0,38.4,2.6,39.0,277.14,77.62,39.84,0.4,38.396,,,,NaN,,,,0 / 0,208,2014-12-14 04:39:20:915
0.3236,-9.9734,0.2157,-1.1016,-9.6219,1.5414,1.4252,-0.3515,-1.3256,0.6793,0.8784,0.5009,0.0,37.6,2.6,39.5,277.13,77.9,39.84,0.4,38.396,,,,NaN,,,,0 / 0,259,2014-12-14 04:39:20:966
-0.9218,-10.0518,0.0392,-1.1617,-9.638,1.3891,0.1719,-0.4158,-1.4173,0.5266,0.7807,0.4313,0.0,35.8,3.0,42.4,279.9,79.36,39.91,0.4,38.396,,,,NaN,,,,0 / 0,309,2014-12-14 04:39:21:016
-0.3432,-10.042,0.3334,-1.2646,-9.6365,1.3072,0.9214,-0.4055,-0.9737,0.5754,0.6854,0.3641,0.0,35.0,3.0,43.4,279.9,79.36,39.91,0.4,38.396,,,,NaN,,,,0 / 0,358,2014-12-14 04:39:21:065
-0.255,-10.1989,1.0885,-1.1196,-9.6467,1.3632,-0.0082,-0.7385,-0.2256,0.5742,0.6964,0.3164,0.0,34.5,3.4,43.9,278.13,79.56,43.79,0.4,38.396,,,,NaN,,,,0 / 0,408,2014-12-14 04:39:21:115
-0.255,-10.1989,1.0885,-1.1196,-9.6467,1.3632,-0.0082,-0.7385,-0.2256,0.9297,0.711,0.4569,0.0,33.6,4.3,43.4,278.13,79.56,43.79,0.4,38.396,,,,NaN,,,,0 / 0,459,2014-12-14 04:39:21:166
-1.167,-10.395,2.1477,-1.2897,-9.5862,1.616,0.1227,-0.8088,0.5317,1.0641,0.5669,0.4789,0.0,33.6,4.7,44.4,284.47,77.83,38.59,0.4,38.396,,,,NaN,,,,0 / 0,509,2014-12-14 04:39:21:216
-1.8338,-11.3953,1.5887,-1.6216,-9.3586,2.4409,-0.2123,-2.0368,-0.8522,1.4575,0.3848,0.7856,0.0,34.1,6.0,40.5,287.84,73.46,33.59,0.4,46.373,,,,NaN,,,,0 / 0,558,2014-12-14 04:39:21:265
2.3144,-11.2973,0.2256,-1.7441,-9.1242,3.1429,4.0585,-2.1731,-2.9174,2.1295,-0.6707,0.9737,0.0,38.4,8.6,30.2,287.84,73.46,33.59,0.4,46.373,,,,NaN,,,,0 / 0,609,2014-12-14 04:39:21:316
