ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0294,-9.993,0.4021,0.364,-9.7984,0.1697,-0.3345,-0.1946,0.2323,0.0269,0.0232,0.0,0.0,36.3,6.0,37.0,20.88,87.62,-65.17,0.4,51.885,,,,NaN,,,,0 / 0,14,2014-12-14 04:37:14:732
-0.0686,-9.9734,0.4217,0.3693,-9.7981,0.1756,-0.4379,-0.1752,0.246,0.0342,-0.0061,-0.0012,0.0,37.1,6.0,37.0,19.49,87.61,-64.56,0.4,51.885,,,,NaN,,,,0 / 0,63,2014-12-14 04:37:14:781
0.0098,-9.9341,0.3923,0.3709,-9.798,0.1774,-0.3611,-0.1361,0.2149,0.0293,0.0012,0.0037,0.0,36.7,5.6,37.5,20.13,87.6,-64.44,0.4,51.885,,,,NaN,,,,0 / 0,114,2014-12-14 04:37:14:832
0.0294,-9.9636,0.3727,0.3706,-9.7981,0.1747,-0.3804,-0.1361,0.2764,0.0318,-0.0159,0.0,0.0,37.1,6.0,37.0,20.13,87.6,-64.44,0.4,51.885,,,,NaN,,,,0 / 0,163,2014-12-14 04:37:14:881
-0.0294,-9.9832,0.3923,0.383,-9.7975,0.1811,-0.383,-0.1661,0.1719,0.0183,-0.0024,0.0012,0.0,36.7,6.0,37.5,20.38,87.52,-64.7,0.4,51.885,,,,NaN,,,,0 / 0,214,2014-12-14 04:37:14:932
0.0686,-9.9538,0.3825,0.3883,-9.7975,0.1697,-0.3997,-0.1955,0.2147,0.011,-0.0037,0.0037,0.0,36.7,6.0,37.0,20.83,87.53,-65.16,0.4,51.885,,,,NaN,,,,0 / 0,264,2014-12-14 04:37:14:982
0.0,-9.993,0.4707,0.3876,-9.7976,0.1644,-0.3974,-0.1758,0.2181,0.0293,0.0024,-0.0049,0.0,36.7,6.0,37.0,21.93,87.54,-67.01,0.4,51.885,,,,NaN,,,,0 / 0,314,2014-12-14 04:37:15:032
0.049,-10.0028,0.4119,0.3848,-9.7976,0.1723,-0.3357,-0.2052,0.2396,0.0305,-0.0098,-0.0073,0.0,36.7,5.6,37.5,21.56,87.54,-65.88,0.4,35.336,,,,NaN,,,,0 / 0,363,2014-12-14 04:37:15:081
-0.0883,-10.0322,0.3923,0.3882,-9.7974,0.1745,-0.4764,-0.2348,0.2178,0.0269,-0.0049,0.0,0.0,36.7,5.6,37.0,21.56,87.54,-65.88,0.4,35.336,,,,NaN,,,,0 / 0,414,2014-12-14 04:37:15:132
-0.0883,-10.0322,0.3923,0.3882,-9.7974,0.1745,-0.4764,-0.2348,0.2178,0.0269,-0.0049,0.0,0.0,36.7,5.6,37.0,21.56,87.54,-65.88,0.4,35.336,,,,NaN,,,,0 / 0,464,2014-12-14 04:37:15:182
0.0,-9.9047,0.3825,0.3825,-9.7976,0.1757,-0.3825,-0.1071,0.2068,0.0159,-0.0208,-0.0134,0.0,36.7,5.6,38.0,21.01,87.54,-65.33,0.4,35.336,,,,NaN,,,,0 / 0,514,2014-12-14 04:37:15:232
0.0196,-9.9832,0.3923,0.394,-9.7972,0.1706,-0.3744,-0.1859,0.2217,0.0049,-0.0269,-0.0195,0.0,37.1,6.0,37.0,21.01,87.54,-65.33,0.4,35.336,,,,NaN,,,,0 / 0,564,2014-12-14 04:37:15:282
0.0392,-9.9439,0.4609,0.3961,-9.7973,0.165,-0.3569,-0.1467,0.2959,0.0195,-0.0195,-0.0086,0.0,36.7,5.6,37.5,23.06,87.49,-67.39,0.4,35.336,,,,NaN,,,,0 / 0,614,2014-12-14 04:37:15:332
0.0588,-9.993,0.5296,0.3959,-9.7971,0.1739,-0.337,-0.1959,0.3557,0.044,-0.0257,0.0086,0.0,36.3,5.6,37.0,21.98,87.47,-66.29,0.4,35.336,,,,NaN,,,,0 / 0,663,2014-12-14 04:37:15:381
0.1275,-9.9243,0.4903,0.4021,-9.7966,0.1869,-0.2747,-0.1277,0.3034,0.0098,-0.0318,-0.011,0.0,36.3,6.0,37.5,21.53,87.41,-65.07,0.4,35.336,,,,NaN,,,,0 / 0,713,2014-12-14 04:37:15:431
0.1471,-9.8753,0.4805,0.4267,-9.7956,0.1881,-0.2796,-0.0797,0.2924,-0.0049,-0.0134,-0.0464,0.0,36.7,6.0,38.0,21.53,87.41,-65.07,0.4,35.336,,,,NaN,,,,0 / 0,764,2014-12-14 04:37:15:482
0.3628,-9.7968,0.4511,0.4458,-9.7948,0.1854,-0.083,-0.0021,0.2657,-0.0318,0.0293,-0.0648,0.0,36.3,6.0,38.0,23.87,87.18,-67.42,0.4,35.336,,,,NaN,,,,0 / 0,813,2014-12-14 04:37:15:531
-0.1373,-9.9734,0.9512,0.5578,-9.7895,0.1576,-0.6951,-0.1839,0.7937,-0.1674,0.0806,-0.1222,0.0,36.3,6.0,39.0,23.87,87.18,-67.42,0.4,35.836,,,,NaN,,,,0 / 0,863,2014-12-14 04:37:15:581
-0.5884,-10.091,0.9905,0.5323,-9.7913,0.1329,-1.1207,-0.2998,0.8575,-0.1796,0.077,-0.2737,0.0,35.4,6.0,39.5,34.63,86.79,-75.98,0.4,35.836,,,,NaN,,,,0 / 0,913,2014-12-14 04:37:15:631
-0.8238,-10.2283,0.6865,0.5031,-9.7919,0.1915,-1.3269,-0.4365,0.4949,-0.0513,-0.0171,-0.3018,0.0,34.1,6.0,40.9,29.36,86.85,-69.16,0.4,35.836,,,,NaN,,,,0 / 0,964,2014-12-14 04:37:15:682
-0.8238,-10.2283,0.6865,0.5031,-9.7919,0.1915,-1.3269,-0.4365,0.4949,-0.0513,-0.0171,-0.3018,0.0,34.1,6.0,40.9,29.36,86.85,-69.16,0.4,35.836,,,,NaN,,,,0 / 0,1014,2014-12-14 04:37:15:732
-1.0983,-10.3166,1.0003,0.5333,-9.7904,0.185,-1.6316,-0.5262,0.8153,-0.0257,-0.0122,-0.3323,0.0,32.3,7.3,40.9,28.82,86.78,-68.66,0.4,35.836,,,,NaN,,,,0 / 0,1064,2014-12-14 04:37:15:782
-1.6475,-10.3852,2.2163,0.4336,-9.7866,0.4532,-2.0812,-0.5987,1.7631,0.3042,-0.182,-0.2859,0.0,32.8,8.2,40.0,29.5,86.74,-69.23,0.4,35.836,,,,NaN,,,,0 / 0,1114,2014-12-14 04:37:15:832
-1.7456,-10.297,1.8829,0.3896,-9.7821,0.5742,-1.9961,-1.3516,0.9882,0.6451,-0.0953,-0.0855,0.0,32.3,8.6,37.5,354.12,85.94,-34.16,0.4,35.836,,,,NaN,,,,0 / 0,1163,2014-12-14 04:37:15:881
2.0594,-13.6607,1.4318,0.0163,-9.7304,1.2208,-0.0261,-4.1362,0.2698,1.4722,-0.6158,0.4667,0.0,34.5,9.9,32.7,314.91,82.85,-0.76,0.4,35.836,,,,NaN,,,,0 / 0,1213,2014-12-14 04:37:15:931
4.5111,-10.1793,0.0588,0.1353,-9.6132,1.9334,4.3757,-0.5661,-1.8745,1.5492,-1.6823,0.4349,0.0,38.0,10.4,23.9,314.91,82.85,-0.76,0.4,35.836,,,,NaN,,,,0 / 0,1264,2014-12-14 04:37:15:982
3.4617,-8.7083,-0.3334,0.4206,-9.585,2.0302,3.0412,0.8767,-2.3636,1.5492,-1.6823,0.4349,0.0,38.0,10.4,23.9,314.91,82.85,-0.76,0.4,35.836,,,,NaN,,,,0 / 0,1314,2014-12-14 04:37:16:032
1.3631,-8.0218,-0.1961,0.7765,-9.5687,2.0017,0.5866,1.5469,-2.1978,0.5302,0.0525,0.2541,0.0,40.2,10.8,17.0,315.77,77.35,-21.2,0.4,47.3,,,,NaN,,,,0 / 0,1364,2014-12-14 04:37:16:082
0.6669,-5.2269,0.9414,0.9239,-9.6719,1.3312,-0.1105,3.48,-1.7462,-0.0696,-0.0012,0.1747,0.0,41.5,10.4,17.5,320.2,78.77,-25.97,0.4,47.3,,,,NaN,,,,0 / 0,1414,2014-12-14 04:37:16:132
0.657,-5.2368,1.216,0.9529,-9.6782,1.2626,-0.2958,4.4415,-0.0466,-0.5315,-0.2749,0.0293,0.0,41.5,10.8,18.5,332.11,80.72,-37.04,0.4,47.3,,,,NaN,,,,0 / 0,1464,2014-12-14 04:37:16:182
0.8532,-6.1978,2.2065,1.0943,-9.6889,1.048,-0.2411,3.4911,1.1585,-0.6952,-0.4349,-0.0208,0.0,41.5,10.8,19.5,332.11,80.72,-37.04,0.4,47.3,,,,NaN,,,,0 / 0,1513,2014-12-14 04:37:16:231
1.2553,-8.6004,2.7753,1.23,-9.6789,0.9882,0.0252,1.0785,1.787,-0.7819,0.2529,-0.0134,0.0,40.6,10.8,23.4,343.76,81.11,-46.24,0.4,47.3,,,,NaN,,,,0 / 0,1564,2014-12-14 04:37:16:282
1.5396,-8.7671,3.2852,1.2738,-9.672,1.0001,0.2659,0.9049,2.2851,-0.7819,0.2529,-0.0134,0.0,40.6,10.8,23.4,343.76,81.11,-46.24,0.4,47.3,,,,NaN,,,,0 / 0,1613,2014-12-14 04:37:16:331
0.8924,-7.0412,2.7851,1.3568,-9.6495,1.1033,-0.4644,2.6083,1.6818,-0.5767,0.4349,-0.0012,0.0,39.7,10.8,26.8,355.02,79.73,-50.88,0.4,47.3,,,,NaN,,,,0 / 0,1663,2014-12-14 04:37:16:381
