ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6937,-9.4385,0.7027,0.6954,-9.7633,0.6054,-0.0016,0.3247,0.0973,-0.0347,0.0104,-0.0037,1287.0,-4.86,32.34,-27.66,222.75,84.49,-48.74,2.0,15.037,,,,NaN,,,,0 / 0,6,2014-12-14 11:38:31:296
0.6674,-9.6037,0.7338,0.696,-9.7636,0.6009,-0.0311,0.1597,0.1384,-0.0092,-0.0184,-0.0079,1293.0,-4.8,32.52,-26.88,223.1,84.63,-49.18,2.0,15.037,,,,NaN,,,,0 / 0,56,2014-12-14 11:38:31:346
0.7296,-9.7019,0.6093,0.6946,-9.7636,0.6026,0.035,0.0617,0.0067,-0.0156,-0.0355,0.0091,1293.0,-4.62,32.52,-26.82,223.12,84.62,-49.06,2.0,15.037,,,,NaN,,,,0 / 0,106,2014-12-14 11:38:31:396
0.7727,-9.6444,0.6428,0.7022,-9.7631,0.5996,0.0705,0.1187,0.0432,-0.0092,-0.0227,-0.0271,1293.0,-4.5,32.76,-27.0,223.12,84.62,-49.06,2.0,15.037,,,,NaN,,,,0 / 0,156,2014-12-14 11:38:31:446
0.6506,-9.8982,0.7889,0.7135,-9.764,0.5719,-0.0628,-0.1342,0.217,-0.0379,0.0444,-0.0058,1293.0,-5.46,32.46,-27.12,223.63,84.6,-49.51,2.0,15.037,,,,NaN,,,,0 / 0,206,2014-12-14 11:38:31:496
0.7009,-9.5487,0.8033,0.7126,-9.764,0.5722,-0.0117,0.2153,0.231,-0.0294,0.0572,0.0038,1293.0,-6.06,31.8,-26.64,223.06,84.65,-51.23,2.0,8.943,,,,NaN,,,,0 / 0,256,2014-12-14 11:38:31:546
0.5333,-9.429,0.4633,0.6943,-9.7667,0.5492,-0.161,0.3377,-0.0859,-0.0667,0.0508,-0.0047,1293.0,-6.36,31.56,-26.28,223.02,84.82,-51.66,2.0,8.943,,,,NaN,,,,0 / 0,306,2014-12-14 11:38:31:596
0.9403,-9.642,0.6859,0.7126,-9.7665,0.5266,0.3473,0.0783,0.2593,-0.0252,0.0274,-0.042,1293.0,-6.84,32.04,-26.82,223.2,84.82,-53.54,2.0,8.943,,,,NaN,,,,0 / 0,356,2014-12-14 11:38:31:646
0.677,-9.5295,0.4824,0.7335,-9.7643,0.539,0.0675,0.1294,0.0326,0.0143,-0.0078,-0.0197,1293.0,-6.48,32.22,-27.24,223.2,84.82,-53.54,2.0,8.943,,,,NaN,,,,0 / 0,406,2014-12-14 11:38:31:696
0.6841,-9.5008,0.4992,0.7216,-9.7652,0.5415,-0.0414,0.264,-0.0449,-0.0134,0.0721,-5.0E-4,1293.0,-6.24,32.28,-26.46,224.85,84.68,-53.22,2.0,8.943,,,,NaN,,,,0 / 0,456,2014-12-14 11:38:31:746
0.8733,-9.2805,0.0994,0.7316,-9.7651,0.529,0.1417,0.4845,-0.4296,-0.0315,0.0615,-0.0442,1293.0,-6.0,32.46,-26.58,224.85,84.68,-53.22,2.0,8.943,,,,NaN,,,,0 / 0,506,2014-12-14 11:38:31:796
0.2508,-9.8695,0.3962,0.7117,-9.7704,0.4513,-0.4609,-0.0991,-0.0551,-0.1093,0.0231,0.072,1293.0,-6.3,32.58,-27.06,228.93,84.78,-56.63,2.0,8.943,,,,NaN,,,,0 / 0,556,2014-12-14 11:38:31:846
0.5429,-9.7163,0.3843,0.6871,-9.7739,0.413,-0.1443,0.0576,-0.0287,-0.154,0.0199,-0.0015,1293.0,-6.18,32.58,-26.58,230.91,85.31,-58.99,2.0,11.522,,,,NaN,,,,0 / 0,606,2014-12-14 11:38:31:896
1.2228,-9.8479,0.1879,0.7168,-9.7763,0.2848,0.5061,-0.0717,-0.0968,-0.186,-0.0791,-0.0335,1293.0,-5.58,32.4,-25.8,230.91,85.31,-58.99,2.0,11.522,,,,NaN,,,,0 / 0,656,2014-12-14 11:38:31:946
