ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.337,-9.8575,0.741,0.2674,-9.7924,0.4576,0.0432,-0.0986,0.2068,-0.007,0.0349,0.0272,1377.0,-8.7,32.58,-26.04,192.0,86.9,-30.3,2.0,1.935,,,,NaN,,,,0 / 0,6,2014-12-14 11:38:11:187
0.2915,-9.3045,0.4226,0.2601,-9.793,0.4474,3.0E-4,0.4574,-0.0727,-0.0326,-0.0269,0.0166,1377.0,-8.7,32.82,-26.04,191.83,86.98,-30.17,2.0,1.935,,,,NaN,,,,0 / 0,56,2014-12-14 11:38:11:237
0.1167,-9.6564,0.3962,0.2635,-9.7932,0.4413,0.0112,0.2517,-0.1576,0.0068,-0.0429,-0.0058,1377.0,-9.0,32.94,-25.5,191.83,86.98,-30.17,2.0,3.016,,,,NaN,,,,0 / 0,106,2014-12-14 11:38:11:287
0.3777,-9.5463,0.334,0.2613,-9.7939,0.4268,0.0853,0.4823,-0.1646,-0.0699,-0.0365,0.0347,1377.0,-9.18,32.4,-25.2,191.8,87.0,-30.84,2.0,3.016,,,,NaN,,,,0 / 0,156,2014-12-14 11:38:11:337
0.1766,-9.6085,0.2334,0.2538,-9.796,0.3814,-0.0772,0.1875,-0.148,-0.0592,-0.0067,0.0091,1377.0,-9.3,32.58,-25.56,195.41,87.32,-33.64,2.0,3.016,,,,NaN,,,,0 / 0,206,2014-12-14 11:38:11:387
0.3657,-9.3811,0.2334,0.2535,-9.7974,0.3451,0.1122,0.4163,-0.1116,-0.0763,-0.0014,0.0176,1377.0,-9.6,32.82,-24.96,195.41,87.32,-33.64,2.0,3.016,,,,NaN,,,,0 / 0,256,2014-12-14 11:38:11:437
0.2723,-9.7211,0.6357,0.2523,-9.7981,0.3226,0.0201,0.0771,0.313,-0.0539,0.0221,-0.0058,1357.0,-10.74,32.58,-24.84,196.48,87.58,-37.43,2.0,3.016,,,,NaN,,,,0 / 0,306,2014-12-14 11:38:11:487
0.2891,-9.6756,0.4082,0.2517,-9.7984,0.3159,0.0374,0.1229,0.0923,-0.0582,-0.0078,0.0059,1357.0,-10.5,32.04,-24.84,197.61,87.64,-38.55,2.0,3.016,,,,NaN,,,,0 / 0,356,2014-12-14 11:38:11:537
0.1359,-9.6277,0.1496,0.2472,-9.8001,0.2637,-0.1113,0.1724,-0.114,-0.0912,0.0189,0.0144,1357.0,-10.14,32.4,-25.26,197.61,87.64,-38.55,2.0,3.016,,,,NaN,,,,0 / 0,406,2014-12-14 11:38:11:587
0.3729,-9.9294,0.2909,0.2472,-9.8008,0.2307,0.1257,-0.1285,0.0602,-0.0965,-0.011,-0.0186,1357.0,-9.72,32.82,-25.44,202.35,87.89,-43.15,2.0,2.635,,,,NaN,,,,0 / 0,456,2014-12-14 11:38:11:637
0.4351,-10.1592,0.4776,0.2345,-9.802,0.1918,0.2007,-0.3572,0.2858,-0.0699,0.0104,0.0336,1357.0,-9.9,33.0,-25.14,210.01,88.23,-50.71,2.0,2.635,,,,NaN,,,,0 / 0,506,2014-12-14 11:38:11:687
0.4399,-9.6564,0.0347,0.2421,-9.8022,0.1743,0.1978,0.1457,-0.1396,-0.0688,0.0167,-0.0282,1333.0,-10.08,32.94,-24.6,210.01,88.23,-50.71,2.0,2.635,,,,NaN,,,,0 / 0,556,2014-12-14 11:38:11:737
0.0712,-9.065,0.4393,0.2738,-9.8023,0.1095,-0.2026,0.7373,0.3298,-0.0688,0.0189,0.0198,1333.0,-10.14,32.94,-24.0,222.39,88.26,-63.5,2.0,2.635,,,,NaN,,,,0 / 0,606,2014-12-14 11:38:11:787
0.3274,-9.2422,0.4034,0.262,-9.8028,0.0878,0.0997,0.5318,0.2701,-0.1327,0.0189,-0.0207,1333.0,-10.32,33.12,-24.66,222.39,88.26,-63.5,2.0,2.635,,,,NaN,,,,0 / 0,656,2014-12-14 11:38:11:837
0.4854,-9.4697,0.1257,0.2788,-9.8026,0.059,0.1691,0.3136,-0.0169,-0.0987,-0.0088,-0.0591,1333.0,-9.78,33.24,-23.82,231.22,88.39,-71.47,2.0,2.635,,,,NaN,,,,0 / 0,706,2014-12-14 11:38:11:887
0.1694,-9.891,-0.3292,0.303,-9.802,0.0196,-0.0856,-0.1058,-0.3452,-0.0283,-0.0802,-0.0229,1333.0,-9.54,33.78,-23.34,244.99,88.23,-86.3,2.0,2.635,,,,NaN,,,,0 / 0,756,2014-12-14 11:38:11:937
0.4304,-9.8934,-0.2478,0.3032,-9.802,-0.0392,0.1272,-0.0914,-0.2086,-0.0646,0.004,6.0E-4,1309.0,-9.6,33.6,-23.94,244.99,88.23,-86.3,2.0,7.163,,,,NaN,,,,0 / 0,805,2014-12-14 11:38:11:986
0.2532,-9.508,-0.559,0.3205,-9.8013,-0.075,0.026,-0.1113,-0.3356,-0.0582,-0.0791,-0.0335,1309.0,-9.54,33.42,-23.52,256.96,88.21,-97.37,2.0,7.163,,,,NaN,,,,0 / 0,856,2014-12-14 11:38:12:037
