ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.3258,-9.3452,0.3603,1.4521,-9.6961,0.2234,-0.1263,0.3509,0.1369,-0.1306,0.0178,0.0443,1399.0,-12.9,32.04,-25.08,242.83,81.38,-81.25,2.0,0.721,,,,NaN,,,,0 / 0,4,2014-12-14 11:37:47:691
1.5101,-9.6995,0.7003,1.4308,-9.7001,0.1772,0.1607,-0.1143,0.6572,-0.1093,0.0029,0.0325,1399.0,-12.84,32.22,-25.26,244.22,81.5,-82.67,2.0,0.721,,,,NaN,,,,0 / 0,54,2014-12-14 11:37:47:741
1.6059,-9.7402,0.6285,1.4307,-9.7001,0.1787,0.1752,-0.0401,0.4498,-0.0454,-0.0056,0.0187,1399.0,-13.08,32.22,-25.26,244.22,81.5,-82.67,2.0,0.721,,,,NaN,,,,0 / 0,104,2014-12-14 11:37:47:791
1.2923,-9.733,0.0994,1.4268,-9.7013,0.1462,-0.1345,-0.0317,-0.0468,-0.0742,0.0711,0.0272,1399.0,-12.66,32.22,-24.96,244.67,81.52,-83.11,2.0,0.763,,,,NaN,,,,0 / 0,154,2014-12-14 11:37:47:841
1.1654,-9.8096,0.1951,1.4121,-9.7037,0.1299,-0.2468,-0.1059,0.0652,-0.0475,0.0199,0.0166,1391.0,-12.42,32.16,-24.78,244.67,81.52,-83.11,2.0,0.763,,,,NaN,,,,0 / 0,204,2014-12-14 11:37:47:891
1.4647,-9.2973,-0.1329,1.3973,-9.7062,0.0826,0.0673,0.409,-0.2155,-0.1008,0.0029,0.0283,1391.0,-12.24,32.16,-24.78,249.19,81.77,-85.67,2.0,0.763,,,,NaN,,,,0 / 0,254,2014-12-14 11:37:47:941
1.3833,-9.3308,-0.0275,1.3922,-9.7074,0.023,-0.009,0.3766,-0.0506,-0.0944,0.053,0.0198,1391.0,-12.54,32.16,-24.42,248.78,81.81,-87.99,2.0,0.763,,,,NaN,,,,0 / 0,304,2014-12-14 11:37:47:991
1.3641,-9.0938,-0.1353,1.3813,-9.7089,-0.0034,-0.0172,0.6152,-0.1318,-0.1008,0.0977,0.0219,1379.0,-12.54,31.86,-23.76,248.78,81.81,-87.99,2.0,0.763,,,,NaN,,,,0 / 0,354,2014-12-14 11:37:48:041
1.5125,-9.0291,-0.1927,1.3768,-9.7094,-0.0711,0.2291,0.7042,-0.1719,-0.1136,0.0988,0.0187,1379.0,-13.02,32.16,-24.18,252.13,81.94,-91.32,2.0,0.763,,,,NaN,,,,0 / 0,404,2014-12-14 11:37:48:091
1.3018,-9.3595,-0.1592,1.3898,-9.7067,-0.1384,-0.088,0.3472,-0.0208,-0.0933,0.1914,0.0347,1379.0,-12.24,31.98,-23.76,258.92,81.81,-95.69,2.0,3.532,,,,NaN,,,,0 / 0,455,2014-12-14 11:37:48:142
1.1917,-9.0579,-0.2574,1.3698,-9.7092,-0.1612,-0.1781,0.6514,-0.0962,-0.0923,0.2532,0.0656,1357.0,-11.88,32.16,-23.64,258.92,81.81,-95.69,2.0,3.532,,,,NaN,,,,0 / 0,503,2014-12-14 11:37:48:190
0.6363,-9.6564,-1.1145,1.3255,-9.7131,-0.2673,-0.6892,0.0567,-0.8472,-0.3234,0.3757,0.0688,1357.0,-12.0,32.76,-23.82,260.37,82.01,-97.35,2.0,3.532,,,,NaN,,,,0 / 0,554,2014-12-14 11:37:48:241
1.151,-10.1065,-0.583,1.2867,-9.7155,-0.3534,-0.1357,-0.391,-0.2295,-0.3074,0.2596,0.1252,1357.0,-12.06,32.82,-23.94,268.53,82.18,-105.36,2.0,3.532,,,,NaN,,,,0 / 0,605,2014-12-14 11:37:48:292
2.1015,-9.9964,0.425,1.2896,-9.711,-0.4528,0.6348,-0.3811,0.9616,-0.1082,0.2213,-0.009,1357.0,-11.88,32.58,-23.76,268.53,82.18,-105.36,2.0,3.532,,,,NaN,,,,0 / 0,654,2014-12-14 11:37:48:341
1.3521,-10.0778,0.2095,1.298,-9.711,-0.4275,-0.0085,-0.3044,0.6578,-0.0827,0.2468,0.0155,1315.0,-11.52,32.94,-23.52,272.23,81.96,-108.82,2.0,3.532,,,,NaN,,,,0 / 0,704,2014-12-14 11:37:48:391
1.254,-9.7306,-0.425,1.3002,-9.7113,-0.4129,-0.1243,0.0886,0.0757,-0.0454,0.2692,-0.0026,1315.0,-10.68,33.78,-23.52,272.23,81.96,-108.82,2.0,3.532,,,,NaN,,,,0 / 0,754,2014-12-14 11:37:48:441
