ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.8661,-9.6444,1.4904,0.8639,-9.6536,1.4941,0.0022,0.0091,-0.0037,-0.0134,0.0455,-0.0069,1301.0,-3.9,29.94,-30.06,207.46,79.81,-30.03,2.0,0.286,,,,NaN,,,,0 / 0,4,2014-12-14 11:40:33:832
0.9307,-9.587,1.5909,0.8642,-9.6554,1.4823,0.0905,0.133,0.1661,-0.0305,0.0317,-0.0122,1301.0,-3.9,30.06,-30.12,207.44,79.89,-30.05,2.0,0.286,,,,NaN,,,,0 / 0,55,2014-12-14 11:40:33:883
0.8709,-9.6804,1.5167,0.8649,-9.6576,1.4673,0.018,0.0874,0.1164,-0.039,-0.0078,0.0134,1301.0,-4.14,29.7,-29.7,207.82,79.94,-30.4,2.0,0.286,,,,NaN,,,,0 / 0,104,2014-12-14 11:40:33:932
0.902,-9.4625,1.5718,0.866,-9.6584,1.4618,0.0432,0.1121,0.177,-0.0379,0.0338,-0.0047,1301.0,-4.08,29.88,-29.94,207.82,79.94,-30.4,2.0,0.286,,,,NaN,,,,0 / 0,154,2014-12-14 11:40:33:982
0.9236,-9.4098,1.5071,0.8637,-9.662,1.4392,0.0952,0.0727,0.1716,-0.0411,0.0231,-0.0037,1293.0,-3.66,29.88,-30.18,208.16,80.08,-30.75,2.0,0.286,,,,NaN,,,,0 / 0,204,2014-12-14 11:40:34:032
0.9738,-9.4553,1.4042,0.8698,-9.662,1.4356,0.103,0.2068,-0.0299,-0.0337,0.0274,-0.0122,1293.0,-3.84,30.66,-29.88,208.84,80.14,-31.21,2.0,0.286,,,,NaN,,,,0 / 0,254,2014-12-14 11:40:34:082
0.8565,-9.5463,1.3491,0.8706,-9.6685,1.3907,0.1009,0.1529,-0.1214,-0.0923,0.0572,0.0144,1293.0,-4.14,30.48,-29.94,208.84,80.14,-31.21,2.0,0.286,,,,NaN,,,,0 / 0,304,2014-12-14 11:40:34:132
0.6889,-9.5463,1.397,0.8677,-9.6711,1.3744,-0.1944,0.0075,-0.038,-0.0603,-0.0099,0.0017,1293.0,-4.68,30.24,-29.88,207.26,80.37,-32.05,2.0,0.496,,,,NaN,,,,0 / 0,354,2014-12-14 11:40:34:182
0.926,-9.3284,1.2294,0.866,-9.6781,1.3246,0.06,0.3497,-0.0952,-0.0933,-0.0482,0.0017,1293.0,-3.48,30.42,-29.52,209.75,80.56,-32.37,2.0,0.496,,,,NaN,,,,0 / 0,404,2014-12-14 11:40:34:232
0.9882,-9.4745,1.567,0.8697,-9.6805,1.3047,0.1185,0.2061,0.2623,-0.0987,-0.0525,0.0091,1285.0,-4.32,30.24,-29.52,211.14,80.8,-33.69,2.0,0.496,,,,NaN,,,,0 / 0,454,2014-12-14 11:40:34:282
0.8134,-9.5391,1.5263,0.8722,-9.6859,1.2623,-0.0516,0.1659,0.149,-0.0784,-0.0493,0.0102,1285.0,-5.1,29.7,-28.32,209.5,81.0,-34.64,2.0,0.496,,,,NaN,,,,0 / 0,504,2014-12-14 11:40:34:332
1.1055,-9.6875,1.318,0.8712,-9.6893,1.2368,-0.0482,0.0377,0.2369,-0.1082,-0.0525,0.0048,1285.0,-3.84,29.94,-28.44,209.5,81.0,-34.64,2.0,0.496,,,,NaN,,,,0 / 0,554,2014-12-14 11:40:34:382
0.981,-9.496,0.9254,0.8884,-9.6943,1.1848,0.0388,0.363,-0.3074,-0.1434,-0.0504,0.008,1301.0,-4.14,30.54,-28.62,213.46,81.21,-35.86,2.0,0.496,,,,NaN,,,,0 / 0,604,2014-12-14 11:40:34:432
0.9619,-9.5295,1.1145,0.8896,-9.7067,1.0769,0.0721,0.1734,0.004,-0.1903,-0.012,0.007,1301.0,-5.46,30.48,-28.14,214.62,81.81,-39.56,2.0,0.496,,,,NaN,,,,0 / 0,654,2014-12-14 11:40:34:482
