ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.0481,-9.5559,1.2414,1.0226,-9.653,1.3948,0.0777,0.1112,-0.3162,0.0292,-0.011,0.0208,1243.0,-4.26,30.66,-29.34,214.83,79.87,-36.33,5.0,3.434,,,,NaN,,,,0 / 0,3,2014-12-14 11:39:56:585
1.0529,-9.6181,1.2869,1.0207,-9.6534,1.3936,-0.0206,0.0064,-0.0325,0.0121,-0.0088,0.007,1243.0,-4.44,30.48,-29.34,214.76,79.84,-36.25,5.0,3.434,,,,NaN,,,,0 / 0,53,2014-12-14 11:39:56:635
1.0193,-9.5846,1.4449,1.0207,-9.6534,1.3928,-7.0E-4,0.0691,0.0533,-0.0113,0.0104,0.0048,1243.0,-4.86,30.24,-30.3,212.59,79.87,-36.26,5.0,3.434,,,,NaN,,,,0 / 0,103,2014-12-14 11:39:56:685
1.0672,-9.5295,1.5407,1.0277,-9.6539,1.3846,0.038,0.1251,0.1624,-0.0528,-0.0024,-0.0058,1243.0,-5.04,30.36,-30.24,212.59,79.87,-36.26,5.0,3.434,,,,NaN,,,,0 / 0,153,2014-12-14 11:39:56:735
1.0552,-9.6612,1.8136,1.0166,-9.6564,1.3752,0.0313,-0.0052,0.4405,-0.022,0.0274,0.0368,1243.0,-4.68,30.12,-29.04,213.21,79.93,-36.82,5.0,3.573,,,,NaN,,,,0 / 0,204,2014-12-14 11:39:56:786
0.9044,-9.5176,1.6891,1.003,-9.6609,1.3533,-0.2074,-0.1615,0.674,-0.1338,-0.0269,0.0027,1231.0,-4.8,30.06,-29.04,212.58,80.11,-36.54,5.0,3.573,,,,NaN,,,,0 / 0,253,2014-12-14 11:39:56:835
1.3138,-9.3811,1.2438,0.9967,-9.6633,1.3414,-0.1737,0.2267,0.1435,-0.0156,-0.0631,0.0123,1231.0,-4.68,30.48,-29.52,212.58,80.11,-36.54,5.0,3.573,,,,NaN,,,,0 / 0,304,2014-12-14 11:39:56:886
1.4048,-9.4218,1.3204,0.9915,-9.6654,1.3295,0.4133,0.2436,-0.0091,-0.088,0.0711,0.0496,1231.0,-4.32,30.84,-29.94,215.28,80.26,-36.71,5.0,3.573,,,,NaN,,,,0 / 0,353,2014-12-14 11:39:56:935
1.5437,-9.1225,0.7075,1.0332,-9.6708,1.2573,0.5125,0.568,-0.5974,-0.1146,0.2234,-0.0111,1231.0,-4.8,30.72,-29.28,215.93,80.45,-39.41,5.0,3.573,,,,NaN,,,,0 / 0,403,2014-12-14 11:39:56:985
1.4096,-9.5487,1.4114,1.0618,-9.6732,1.2136,0.3551,0.1248,0.1932,-0.0773,0.217,-0.0324,1271.0,-4.86,30.84,-29.58,215.93,80.45,-39.41,5.0,3.573,,,,NaN,,,,0 / 0,452,2014-12-14 11:39:57:034
-0.0437,-9.3308,0.8583,1.059,-9.6795,1.1654,-1.1027,0.3487,-0.3071,-0.0955,0.0689,-0.0825,1271.0,-4.86,30.48,-29.64,218.7,80.57,-41.96,5.0,3.573,,,,NaN,,,,0 / 0,503,2014-12-14 11:39:57:085
-0.0078,-9.7665,0.9254,0.9999,-9.6928,1.1057,-1.0077,-0.0738,-0.1803,-0.2265,0.0647,0.089,1271.0,-4.62,30.6,-28.74,218.4,81.26,-42.12,5.0,5.78,,,,NaN,,,,0 / 0,553,2014-12-14 11:39:57:135
1.4623,-9.5966,1.3372,0.9697,-9.707,1.0024,0.4926,0.1104,0.3347,-0.2052,-0.1175,-0.0111,1249.0,-4.68,29.94,-28.14,218.05,81.62,-42.42,5.0,5.78,,,,NaN,,,,0 / 0,603,2014-12-14 11:39:57:185
1.4814,-9.5008,0.9996,1.0301,-9.7071,0.9393,0.4513,0.2064,0.0603,-0.1487,-0.0504,-5.0E-4,1249.0,-4.2,30.36,-28.08,218.05,81.62,-42.42,5.0,5.78,,,,NaN,,,,0 / 0,654,2014-12-14 11:39:57:236
0.8374,-9.7139,0.7602,1.0154,-9.7175,0.8426,-0.2236,-0.0036,-0.171,-0.1434,0.119,0.0379,1249.0,-4.02,30.9,-28.32,228.13,82.0,-49.43,5.0,5.78,,,,NaN,,,,0 / 0,703,2014-12-14 11:39:57:285
0.5692,-9.6947,0.5758,0.9855,-9.7266,0.77,-0.3732,0.1564,-0.187,-0.2137,0.0615,0.0592,1249.0,-3.36,31.2,-28.44,228.13,82.0,-49.43,5.0,5.78,,,,NaN,,,,0 / 0,753,2014-12-14 11:39:57:335
1.3497,-9.4697,1.0139,1.012,-9.7341,0.6285,0.3377,0.2644,0.3855,-0.2222,-0.0024,-0.0655,1249.0,-4.8,31.56,-27.54,231.39,82.84,-53.15,5.0,5.78,,,,NaN,,,,0 / 0,803,2014-12-14 11:39:57:385
1.3473,-9.5415,0.7123,1.0371,-9.7344,0.5825,0.3102,0.1929,0.1297,-0.1775,0.0881,-0.0431,1249.0,-4.8,31.86,-27.24,237.24,83.03,-60.68,5.0,5.78,,,,NaN,,,,0 / 0,853,2014-12-14 11:39:57:435
0.4615,-9.5415,0.3196,1.0479,-9.7395,0.4652,-0.5864,0.198,-0.1456,-0.1839,0.1446,0.0134,1187.0,-5.82,31.98,-26.58,240.5,83.29,-66.06,5.0,24.581,,,,NaN,,,,0 / 0,903,2014-12-14 11:39:57:485
