ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.4543,-9.31644,2.50074,0.33878,-9.55571,2.17842,0.09592,0.26037,0.42078,-0.58595,-0.0847,-0.07072,671.0,-0.36,38.1,24.36,6.027,76.02,-8.152,1.97,46.1743,,,,NaN,,,,0 / 0,3,2014-12-14 13:58:58:395
0.0808,-9.22067,1.93811,0.37724,-9.6018,1.95816,-0.29643,0.38113,-0.02005,-0.57743,-0.15501,-0.05048,671.0,0.54,37.2,24.6,6.732,78.267,-10.904,1.97,46.1743,,,,NaN,,,,0 / 0,52,2014-12-14 13:58:58:444
-0.34297,-9.93414,1.22463,0.28446,-9.71328,1.3204,-0.40133,-0.30391,-0.00614,-0.80966,0.13155,0.10079,671.0,1.56,36.9,25.8,6.402,80.617,-12.194,1.97,46.1743,,,,NaN,,,,0 / 0,102,2014-12-14 13:58:58:494
-0.30466,-9.24461,1.63883,0.16789,-9.76056,0.93494,-0.47256,0.51595,0.7039,-0.85014,0.15818,0.22223,639.0,2.16,35.34,28.08,5.462,84.442,-10.181,1.97,46.1743,,,,NaN,,,,0 / 0,153,2014-12-14 13:58:58:545
0.48303,-9.47924,2.11288,0.0395,-9.78106,0.70689,0.44353,0.30182,1.40599,-0.93749,0.56404,0.53861,639.0,1.92,34.5,28.92,5.462,84.442,-10.181,1.97,56.9095,,,,NaN,,,,0 / 0,202,2014-12-14 13:58:58:594
-0.7452,-8.24623,1.88304,-0.29464,-9.79767,0.30257,-0.45056,1.55144,1.58047,-0.81605,0.61518,0.51944,639.0,1.8,33.24,30.36,344.366,87.001,12.686,1.97,56.9095,,,,NaN,,,,0 / 0,253,2014-12-14 13:58:58:645
-0.10834,-8.55508,1.18633,-0.46343,-9.79543,0.0832,0.35509,1.24035,1.10313,-0.74787,0.65566,0.30852,627.0,1.86,31.68,31.62,344.366,87.001,12.686,1.97,56.9095,,,,NaN,,,,0 / 0,302,2014-12-14 13:58:58:694
-1.19052,-8.99322,-2.07936,-0.59945,-9.78046,-0.39385,-0.59107,0.78724,-1.68552,-0.99501,0.68016,0.03155,627.0,1.98,29.76,32.94,260.593,86.804,98.8,1.97,56.9095,,,,NaN,,,,0 / 0,353,2014-12-14 13:58:58:745
-0.15143,-10.10173,-1.58855,-0.61396,-9.74739,-0.88451,1.59723,-4.04231,-0.18555,-1.56493,0.22955,-0.30827,627.0,2.34,27.48,34.92,234.531,85.806,123.305,1.97,56.9095,,,,NaN,,,,0 / 0,402,2014-12-14 13:58:58:794
1.72562,-17.46151,4.4999,-0.23583,-9.65342,-1.71126,1.96145,-7.80809,6.21116,-1.11219,0.73449,-0.51919,597.0,1.92,26.28,35.46,185.358,79.855,172.153,1.97,56.9095,,,,NaN,,,,0 / 0,453,2014-12-14 13:58:58:845
