ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.99539,-9.66838,1.36589,-0.34566,-9.80066,-0.02439,1.34105,0.13228,1.39028,-1.24109,0.81651,0.59294,431.0,12.84,33.78,27.3,305.443,88.047,29.837,1.97,48.9202,,,,NaN,,,,0 / 0,3,2014-12-14 13:59:54:561
0.32501,-9.74021,-0.74579,-0.41105,-9.78839,-0.4347,0.73607,0.04818,-0.3111,-1.20594,0.74621,0.21797,431.0,12.66,32.22,28.92,200.522,86.502,136.601,1.97,48.9202,,,,NaN,,,,0 / 0,53,2014-12-14 13:59:54:611
0.47824,-12.90295,-0.7865,-0.23688,-9.72121,-1.27012,0.71512,-3.18174,0.48363,-1.28263,1.11905,-0.33171,431.0,12.42,29.7,30.72,184.102,84.715,155.095,1.97,48.9202,,,,NaN,,,,0 / 0,104,2014-12-14 13:59:54:662
1.1965,-18.01697,7.58363,-0.00195,-9.70699,-1.39492,1.19845,-8.30997,8.97856,-0.86292,1.004,-0.61294,431.0,12.06,28.2,31.68,184.102,84.715,155.095,1.97,48.9202,,,,NaN,,,,0 / 0,153,2014-12-14 13:59:54:711
-6.10102,-15.96035,9.76954,0.14904,-9.7878,-0.59107,-6.25006,-6.17255,10.36061,1.68093,1.15207,0.13381,485.0,9.18,24.0,35.16,147.202,83.626,-167.803,1.97,54.5439,,,,NaN,,,,0 / 0,203,2014-12-14 13:59:54:761
-2.78745,-17.18139,5.31393,0.03621,-9.73243,1.20413,-2.82366,-7.44896,4.1098,3.28202,0.16351,0.08694,485.0,7.98,22.98,36.0,1.126,88.842,-13.669,1.97,54.5439,,,,NaN,,,,0 / 0,254,2014-12-14 13:59:54:812
-8.17201,-17.32983,-0.81523,0.12659,-9.56618,2.15523,-8.2986,-7.76365,-2.97046,3.61971,-0.18057,0.45978,485.0,6.6,23.04,36.24,1.126,88.842,-13.669,1.97,54.5439,,,,NaN,,,,0 / 0,303,2014-12-14 13:59:54:861
2.7671,-13.5829,-1.47603,-0.16281,-8.9811,3.93502,1.63434,-6.6888,-6.84891,4.16193,-0.61201,1.19482,613.0,6.84,27.24,33.6,351.951,72.499,-0.346,1.97,54.5439,,,,NaN,,,,0 / 0,354,2014-12-14 13:59:54:912
-0.05806,-10.57579,-1.16957,-0.60917,-7.82545,5.87896,1.21281,-0.33459,-9.04215,3.78376,-1.25969,1.83398,613.0,9.54,31.68,28.26,343.199,59.289,4.143,1.97,54.5439,,,,NaN,,,,0 / 0,403,2014-12-14 13:59:54:961
2.2308,-4.36762,-2.37864,-0.70509,-7.11886,6.70795,2.93589,2.75124,-9.08659,3.66126,-1.64425,1.62838,613.0,12.06,33.96,23.94,343.199,59.289,4.143,1.97,54.5439,,,,NaN,,,,0 / 0,453,2014-12-14 13:59:55:011
2.40318,-3.92948,-3.23097,-0.15293,-5.77856,7.92182,2.55611,1.84907,-11.15279,1.85244,-1.3513,0.02835,557.0,16.02,36.84,13.62,338.518,40.693,4.167,1.97,54.5439,,,,NaN,,,,0 / 0,504,2014-12-14 13:59:55:062
3.48297,-2.48578,-6.06092,0.21129,-5.61201,8.03928,3.27168,3.12623,-14.1002,0.08516,-0.57472,-0.46913,557.0,18.66,37.56,6.42,331.631,34.909,-1.506,1.97,65.5677,,,,NaN,,,,0 / 0,553,2014-12-14 13:59:55:111
1.12707,-6.192,8.21091,0.32786,-6.52764,7.31114,0.79921,0.33564,0.89977,-3.53354,0.50972,-0.49682,557.0,20.46,37.8,-0.96,324.708,41.731,-2.568,1.97,65.5677,,,,NaN,,,,0 / 0,604,2014-12-14 13:59:55:162
7.90027,-19.51813,4.9141,0.17298,-7.64094,6.14457,7.72729,-11.87719,-1.23047,-2.34364,-0.00374,-0.77486,581.0,18.84,37.62,-4.86,316.753,51.184,-1.613,1.97,65.5677,,,,NaN,,,,0 / 0,654,2014-12-14 13:59:55:212
1.63704,-8.94773,2.97719,0.31678,-8.00187,5.66049,1.32025,-0.94586,-2.6833,-2.11993,-0.33078,-0.31147,581.0,19.02,37.56,-2.34,316.753,51.184,-1.613,1.97,65.5677,,,,NaN,,,,0 / 0,703,2014-12-14 13:59:55:261
-2.67013,-13.55178,3.25492,0.27877,-8.90733,4.09304,-2.94891,-4.64445,-0.83812,-2.35109,0.41491,-0.09948,581.0,20.22,37.98,4.74,318.887,54.682,-3.203,1.97,65.5677,,,,NaN,,,,0 / 0,754,2014-12-14 13:59:55:312
-4.13538,-12.14638,3.63081,0.25364,-9.15902,3.49568,-4.38902,-2.98737,0.13512,-1.99317,-0.52892,0.12849,581.0,19.68,37.32,6.84,317.338,69.06,-4.15,1.97,65.5677,,,,NaN,,,,0 / 0,803,2014-12-14 13:59:55:361
1.65619,-7.70514,1.98838,0.21428,-9.50438,2.40692,1.44191,1.79924,-0.41854,-1.71194,-0.28177,0.14766,495.0,18.36,35.28,13.56,324.834,75.735,-5.087,1.97,65.5677,,,,NaN,,,,0 / 0,853,2014-12-14 13:59:55:411
3.07116,-8.85436,5.56772,0.48213,-9.63696,1.75151,2.58903,0.7826,3.81621,-1.29116,-0.24129,-0.05261,495.0,18.72,34.74,15.18,324.834,75.735,-5.087,1.97,62.3786,,,,NaN,,,,0 / 0,903,2014-12-14 13:59:55:461
1.04567,-8.10018,0.13048,0.5559,-9.65761,1.61025,0.29149,1.71455,-3.01849,-0.78622,0.67483,-0.28164,495.0,19.14,33.6,16.68,333.223,79.325,-15.39,1.97,62.3786,,,,NaN,,,,0 / 0,954,2014-12-14 13:59:55:512
-3.33812,-13.00351,-1.47124,0.38607,-9.77732,0.65407,-5.83856,-5.76614,0.79263,-2.03152,1.41732,0.00811,415.0,19.68,30.66,21.0,347.907,85.558,-30.551,1.97,62.3786,,,,NaN,,,,0 / 0,1003,2014-12-14 13:59:55:561
-5.71556,-17.76318,2.71862,0.34222,-9.79737,0.25588,-3.22679,-9.70804,4.71762,-2.04643,1.71773,-0.01532,415.0,19.26,30.24,21.78,347.907,85.558,-30.551,1.97,62.3786,,,,NaN,,,,0 / 0,1054,2014-12-14 13:59:55:612
2.05842,-15.32109,12.81736,0.37933,-9.79932,0.00224,1.67908,-5.52178,12.81511,-0.72337,-0.21786,-0.30614,415.0,17.52,27.36,25.62,67.328,88.424,-105.548,1.97,62.3786,,,,NaN,,,,0 / 0,1104,2014-12-14 13:59:55:662
-0.8266,-16.353,13.80616,0.45894,-9.78465,0.47016,-1.28554,-6.56834,13.336,0.76587,0.52783,-0.26459,415.0,16.8,25.92,27.9,12.416,86.158,-44.308,1.97,62.3786,,,,NaN,,,,0 / 0,1153,2014-12-14 13:59:55:711
-6.58944,-17.3849,3.61405,0.42901,-9.55855,2.14984,-7.01845,-7.82635,1.4642,2.78987,-1.39178,0.33408,427.0,14.28,23.34,30.12,347.846,77.083,-11.285,1.97,62.3786,,,,NaN,,,,0 / 0,1203,2014-12-14 13:59:55:761
-2.9335,-13.77205,-4.0881,0.33459,-9.30551,3.0767,-3.26809,-4.46653,-7.1648,3.25752,-0.5939,0.54501,427.0,13.86,24.0,30.3,347.846,77.083,-11.285,1.97,65.4826,,,,NaN,,,,0 / 0,1253,2014-12-14 13:59:55:811
2.8078,-11.92612,1.96205,-0.0627,-8.49687,4.89599,2.8705,-3.42924,-2.93394,4.2642,-0.57259,0.64834,427.0,13.2,28.74,28.08,345.534,71.604,-6.207,1.97,65.4826,,,,NaN,,,,0 / 0,1303,2014-12-14 13:59:55:861
2.20207,-6.07469,-0.23104,-0.07407,-7.74479,6.01528,2.27614,1.67011,-6.24632,3.36192,-0.51507,1.07125,533.0,13.5,30.66,26.28,339.26,60.047,0.734,1.97,65.4826,,,,NaN,,,,0 / 0,1354,2014-12-14 13:59:55:912
2.51571,-4.22636,-2.22062,-0.17418,-6.43681,7.39644,2.68989,2.21045,-9.61706,2.7462,-0.88684,0.71119,533.0,14.58,37.38,18.96,338.961,41.024,1.349,1.97,65.4826,,,,NaN,,,,0 / 0,1403,2014-12-14 13:59:55:961
1.58197,-6.11539,-3.3459,-0.00195,-5.95169,7.79402,1.58391,-0.1637,-11.13992,1.96323,-1.06048,0.23501,533.0,14.34,39.3,16.02,338.961,41.024,1.349,1.97,65.4826,,,,NaN,,,,0 / 0,1454,2014-12-14 13:59:56:012
-3.0987,1.44071,-15.01045,0.55022,-5.96366,7.76544,-3.64891,7.40437,-22.77589,-2.73885,-0.83358,0.00385,683.0,16.32,43.92,4.92,338.609,36.547,-1.636,1.97,65.4826,,,,NaN,,,,0 / 0,1503,2014-12-14 13:59:56:061
-0.64703,-8.53114,5.16549,0.88855,-7.05496,6.7533,-1.53558,-1.47617,-1.5878,-4.88642,-1.10203,0.6249,683.0,16.98,44.64,1.08,334.691,41.474,-5.93,1.97,57.8448,,,,NaN,,,,0 / 0,1554,2014-12-14 13:59:56:112
-0.74998,-4.35086,1.84234,0.50129,-8.02761,5.61036,4.2105,-4.22592,-3.84733,-2.07626,0.34673,-0.04515,683.0,16.98,45.78,-1.8,328.435,52.147,-5.116,1.97,57.8448,,,,NaN,,,,0 / 0,1603,2014-12-14 13:59:56:161
-0.4938,-8.86393,0.28132,0.48887,-8.39003,5.05371,-0.85563,-1.88558,-5.28864,-2.15189,-0.00907,-0.0835,749.0,16.92,45.78,-0.12,328.435,52.147,-5.116,1.97,57.8448,,,,NaN,,,,0 / 0,1653,2014-12-14 13:59:56:211
-1.83456,-12.91013,3.02029,0.58015,-9.00444,3.8412,-0.62773,-7.93349,-1.59484,-1.8387,-0.37339,-0.23051,749.0,16.98,44.46,6.66,328.605,58.819,-5.525,1.97,57.8448,,,,NaN,,,,0 / 0,1703,2014-12-14 13:59:56:261
2.90117,-7.73866,3.00592,0.5565,-9.3718,2.83384,0.04115,1.38011,-0.39834,-1.74389,0.64927,-0.05048,749.0,17.16,43.02,11.52,332.86,69.865,-9.901,1.97,57.8448,,,,NaN,,,,0 / 0,1754,2014-12-14 13:59:56:312
1.72802,-7.38192,4.85664,0.64135,-9.46952,2.46752,1.06961,2.09807,2.4343,-1.33803,0.47456,-0.3349,749.0,16.38,41.58,17.58,340.891,74.931,-14.57,1.97,57.8448,,,,NaN,,,,0 / 0,1803,2014-12-14 13:59:56:361
1.11989,-7.31249,3.42491,0.74056,-9.56678,2.02505,0.38008,2.21419,1.2188,-0.99608,0.81012,-0.31786,619.0,15.78,40.5,19.5,340.891,74.931,-14.57,1.97,57.8448,,,,NaN,,,,0 / 0,1854,2014-12-14 13:59:56:412
-0.9511,-10.05146,-3.53983,0.66649,-9.69337,1.32863,-1.61758,-0.35808,-4.86846,-1.67891,1.88923,-0.11972,619.0,15.78,36.96,23.76,346.661,77.299,-20.087,1.97,65.346,,,,NaN,,,,0 / 0,1903,2014-12-14 13:59:56:461
-4.76267,-16.52298,-1.22463,0.59331,-9.76954,0.61217,-5.35598,-6.75344,-1.8368,-2.28292,1.64848,-0.01213,619.0,15.0,36.24,25.02,11.914,85.013,-44.104,1.97,65.346,,,,NaN,,,,0 / 0,1954,2014-12-14 13:59:56:512
0.86371,-16.83902,5.74249,0.47779,-9.79423,0.12465,0.38592,-7.04479,5.61784,-0.56571,-1.06155,-0.29123,439.0,11.64,33.36,30.24,51.31,87.114,-75.378,1.97,65.346,,,,NaN,,,,0 / 0,2003,2014-12-14 13:59:56:561
2.67372,-16.26681,10.49259,0.66185,-9.77538,0.41988,2.01188,-6.49143,10.07271,0.1363,0.05591,-0.34236,439.0,10.14,32.34,31.98,51.31,87.114,-75.378,1.97,65.346,,,,NaN,,,,0 / 0,2053,2014-12-14 13:59:56:611
-1.36051,-15.91964,10.79426,0.71706,-9.61107,1.81271,-2.07757,-6.30857,8.98155,3.06684,0.47669,-0.00254,439.0,7.62,28.92,35.82,22.294,83.121,-39.199,1.97,65.346,,,,NaN,,,,0 / 0,2103,2014-12-14 13:59:56:661
-3.93906,-12.60368,-6.41526,0.52867,-9.12475,3.55404,-4.46773,-3.47892,-9.96931,2.96138,0.16883,0.69308,731.0,7.2,28.92,36.42,0.647,72.28,-13.295,1.97,65.346,,,,NaN,,,,0 / 0,2154,2014-12-14 13:59:56:712
0.73682,-13.29321,2.16795,0.16999,-8.69514,4.53178,0.56683,-4.59806,-2.36383,4.30894,-0.00161,0.90613,731.0,6.6,31.44,35.64,353.072,62.456,-2.148,1.97,65.346,,,,NaN,,,,0 / 0,2203,2014-12-14 13:59:56:761
1.94349,-10.29806,-1.5287,-0.07153,-7.49774,6.32054,2.01502,-2.80032,-7.84924,3.58243,-0.98698,1.61773,731.0,4.92,38.34,31.98,353.744,49.868,0.648,1.97,64.8442,,,,NaN,,,,0 / 0,2254,2014-12-14 13:59:56:812
0.79428,-4.4993,-2.40498,-0.20411,-6.83185,7.03237,0.99838,2.33255,-9.43734,3.36085,-1.15103,1.55701,731.0,4.5,42.72,28.68,353.744,49.868,0.648,1.97,64.8442,,,,NaN,,,,0 / 0,2303,2014-12-14 13:59:56:861
1.06961,-3.0556,-2.47441,0.05611,-5.3684,8.20658,0.89139,1.86613,-10.81266,1.69371,-0.98591,0.37563,995.0,5.46,49.92,19.26,353.87,38.675,1.388,1.97,64.8442,,,,NaN,,,,0 / 0,2354,2014-12-14 13:59:56:912
1.03848,-1.37008,-4.20781,0.3295,-5.15098,8.33841,0.72275,5.80534,-15.57114,-1.6118,0.00691,0.3735,995.0,9.9,54.84,5.1,348.837,31.685,-2.263,1.97,64.8442,,,,NaN,,,,0 / 0,2404,2014-12-14 13:59:56:962
1.73041,-0.15622,-10.35612,0.28177,-5.63535,8.02088,1.44864,5.47913,-18.37699,-3.43553,0.11557,-0.20494,995.0,11.88,55.44,-2.7,348.837,31.685,-2.263,1.97,64.8442,,,,NaN,,,,0 / 0,2453,2014-12-14 13:59:57:011
-0.53211,-19.51813,19.82459,0.25079,-7.01711,6.84592,-0.7829,-12.50102,12.97867,-2.36068,-0.04102,-0.57991,1011.0,13.2,55.02,-9.36,340.887,39.441,-2.69,1.97,64.8442,,,,NaN,,,,0 / 0,2503,2014-12-14 13:59:57:061
3.71281,-11.7274,2.21823,0.36721,-7.54637,6.25201,3.3456,-4.18102,-4.03378,-1.91221,-0.47352,0.00598,1011.0,13.56,55.08,-10.14,335.592,45.688,-2.098,1.97,64.8442,,,,NaN,,,,0 / 0,2554,2014-12-14 13:59:57:112
1.91955,-8.39946,-0.11851,0.32367,-8.19924,5.37005,1.59589,-0.20022,-5.48856,-2.51088,0.43408,0.03261,1011.0,14.58,55.56,-4.44,335.592,45.688,-2.098,1.97,66.0245,,,,NaN,,,,0 / 0,2603,2014-12-14 13:59:57:161
-1.40599,-15.35461,1.14802,0.33474,-8.68422,4.5436,-1.74073,-6.6704,-3.39558,-2.50982,0.44261,-0.37325,1611.0,15.0,55.8,0.9,331.897,62.318,-4.214,1.97,66.0245,,,,NaN,,,,0 / 0,2653,2014-12-14 13:59:57:211
1.62506,-6.67563,3.61405,0.38217,-9.33709,2.9739,1.24289,2.66145,0.64015,-2.01447,0.24234,-0.01852,1611.0,14.64,55.2,10.14,336.131,67.612,-5.642,1.97,66.0245,,,,NaN,,,,0 / 0,2703,2014-12-14 13:59:57:261
0.31544,-7.79133,4.02824,0.36422,-9.5804,2.06305,-0.04878,1.78907,1.96519,-1.48397,0.71212,-0.06752,1611.0,14.82,52.8,19.02,340.367,77.665,-10.012,1.97,66.0245,,,,NaN,,,,0 / 0,2753,2014-12-14 13:59:57:311
1.08876,-8.64606,3.19267,0.36302,-9.64893,1.71365,0.72574,1.00287,1.47902,-1.19954,1.04874,-0.12185,1741.0,14.82,51.96,20.52,340.367,77.665,-10.012,1.97,66.0245,,,,NaN,,,,0 / 0,2804,2014-12-14 13:59:57:362
-0.10116,-9.15363,1.00676,0.31738,-9.69966,1.41004,-0.41854,0.54603,-0.40327,-0.96199,1.39282,-0.01639,1741.0,14.22,49.08,25.14,346.637,81.525,-12.685,1.97,66.0245,,,,NaN,,,,0 / 0,2853,2014-12-14 13:59:57:411
-3.63739,-14.83507,-0.34117,0.08514,-9.78959,0.57431,-3.72253,-5.04548,-0.91548,-1.25387,1.32677,-0.11652,1741.0,11.82,45.48,31.08,348.191,86.606,-8.433,1.97,66.0245,,,,NaN,,,,0 / 0,2904,2014-12-14 13:59:57:462
-3.62781,-15.21814,1.66996,-0.05911,-9.80485,0.1845,-3.56871,-5.41329,1.48545,-0.97371,0.43515,-0.19216,1741.0,10.38,43.98,32.58,348.191,86.606,-8.433,1.97,58.3342,,,,NaN,,,,0 / 0,2954,2014-12-14 13:59:57:512
