ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.9387,-8.91182,4.22457,0.4124,-9.43241,2.65143,1.5263,0.52059,1.57314,-0.52736,-0.50229,0.07416,523.0,7.8,37.74,19.56,351.025,74.12,-8.841,1.97,52.5895,,,,NaN,,,,0 / 0,4,2014-12-14 13:56:51:695
-1.63584,-9.50797,1.06183,0.40238,-9.54703,2.20536,-2.03821,0.03906,-1.14353,-0.89807,0.37336,0.18707,523.0,7.56,37.2,20.16,351.025,74.12,-8.841,1.97,52.5895,,,,NaN,,,,0 / 0,54,2014-12-14 13:56:51:745
-0.12031,-9.98442,1.53827,0.21967,-9.67332,1.59663,-0.33998,-0.3111,-0.05836,-0.86185,0.12302,0.1434,523.0,8.52,35.7,22.62,352.774,76.786,-10.34,1.97,52.5895,,,,NaN,,,,0 / 0,104,2014-12-14 13:56:51:795
-1.00377,-9.14884,1.94529,0.13737,-9.70789,1.3816,-1.14114,0.55905,0.56368,-0.96092,0.36271,0.4225,461.0,8.76,35.04,23.16,346.805,81.861,-5.678,1.97,52.5895,,,,NaN,,,,0 / 0,154,2014-12-14 13:56:51:845
0.74639,-8.62691,2.17274,-0.21697,-9.76879,0.83378,0.96337,1.14188,1.33896,-0.97158,0.6237,0.5727,461.0,9.12,33.78,23.76,346.805,81.861,-5.678,1.97,49.3667,,,,NaN,,,,0 / 0,203,2014-12-14 13:56:51:894
-0.04609,-9.12251,0.1233,-0.27997,-9.77687,0.71213,0.36422,0.95574,1.69165,-1.02697,0.65566,0.44806,461.0,10.26,32.94,24.96,320.167,85.525,21.462,1.97,49.3667,,,,NaN,,,,0 / 0,254,2014-12-14 13:56:51:945
1.96983,-10.35791,-2.94128,-0.44876,-9.79318,-0.25259,2.67956,-1.29975,-3.18429,-1.29542,0.89321,-0.02065,435.0,10.14,30.48,27.0,222.461,86.99,119.373,1.97,49.3667,,,,NaN,,,,0 / 0,303,2014-12-14 13:56:51:994
-1.33656,-15.78557,2.86706,-0.33115,-9.77253,-0.74879,-0.89289,-3.87741,-0.09517,-1.52871,0.89001,-0.33384,435.0,10.14,29.16,28.08,222.461,86.99,119.373,1.97,49.3667,,,,NaN,,,,0 / 0,353,2014-12-14 13:56:52:044
0.55246,-17.5908,5.93642,-0.12031,-9.75203,-1.02711,0.67277,-7.83877,6.96354,-0.83948,0.48841,-0.70775,435.0,10.68,27.96,29.64,165.103,83.947,173.319,1.97,49.3667,,,,NaN,,,,0 / 0,404,2014-12-14 13:56:52:095
-1.43951,-12.81676,7.32027,0.05192,-9.805,0.17403,-1.49144,-3.01176,7.14624,0.88944,1.02424,-0.10481,435.0,10.74,25.92,31.5,165.103,83.947,173.319,1.97,49.3667,,,,NaN,,,,0 / 0,453,2014-12-14 13:56:52:144
-0.10116,-11.45685,2.34991,0.08006,-9.78331,0.67157,-0.18121,-1.67355,1.67834,2.42981,-0.11986,-0.33064,497.0,9.72,24.12,32.7,359.758,88.939,-16.613,1.97,49.3667,,,,NaN,,,,0 / 0,503,2014-12-14 13:56:52:194
-2.06919,-15.02182,4.50948,0.19288,-9.68305,1.54007,-2.26207,-5.33877,2.96941,2.65672,0.10491,-0.44356,497.0,7.8,23.46,33.54,359.758,88.939,-16.613,1.97,49.3667,,,,NaN,,,,0 / 0,553,2014-12-14 13:56:52:244
0.9092,-14.98591,-1.98599,-0.14859,-8.88488,4.1484,1.05779,-6.10102,-6.13439,3.71985,0.22529,0.21371,497.0,7.74,24.3,33.0,354.097,80.893,-7.139,1.97,62.1584,,,,NaN,,,,0 / 0,603,2014-12-14 13:56:52:294
0.42318,-14.89732,-2.27808,-0.20081,-8.8159,4.29071,0.62399,-6.08142,-6.56879,3.49295,0.58535,0.92424,497.0,8.22,27.6,30.36,346.413,64.023,2.68,1.97,62.1584,,,,NaN,,,,0 / 0,653,2014-12-14 13:56:52:344
1.14144,-6.31411,-0.35793,-0.98447,-7.24515,6.53527,2.1259,0.93105,-6.89321,2.95286,-1.91696,1.15646,497.0,10.08,33.0,22.62,346.413,64.023,2.68,1.97,62.1584,,,,NaN,,,,0 / 0,703,2014-12-14 13:56:52:394
0.85413,-5.30136,-1.61968,-0.37933,-6.00077,7.74719,1.75046,1.68507,-9.73886,2.63754,-2.22908,0.72184,497.0,12.9,35.1,14.64,339.111,47.629,8.567,1.97,62.1584,,,,NaN,,,,0 / 0,753,2014-12-14 13:56:52:444
