ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.22565,-9.0435,1.80403,0.43395,-9.50797,2.36233,-0.95648,0.02155,-0.22072,-0.61471,-0.008,0.13062,527.0,9.54,38.88,21.96,349.71,75.823,-10.409,1.97,47.2777,,,,NaN,,,,0 / 0,2,2014-12-14 13:58:33:947
3.58352,-9.95329,2.74735,0.52583,-9.60434,1.91072,3.0577,-0.34895,0.83662,-0.69035,-0.12731,-0.00787,485.0,8.76,37.8,23.94,355.958,78.341,-15.387,1.97,47.2777,,,,NaN,,,,0 / 0,53,2014-12-14 13:58:33:998
0.93314,-10.74578,-2.23978,0.61351,-9.69023,1.37622,0.31963,-1.05554,-3.61599,-1.13989,1.19575,-0.11759,485.0,8.04,36.66,24.42,355.958,78.341,-15.387,1.97,47.2777,,,,NaN,,,,0 / 0,102,2014-12-14 13:58:34:047
-1.97581,-10.91337,0.70509,0.30361,-9.78989,0.48887,-2.27943,-1.12348,0.21623,-1.17717,0.8229,0.26271,485.0,7.98,36.42,25.38,5.241,81.162,-24.027,1.97,47.2777,,,,NaN,,,,0 / 0,152,2014-12-14 13:58:34:097
-1.02532,-9.03392,0.44891,0.14081,-9.80426,0.17223,-1.18214,1.2191,0.3931,-1.06745,0.78668,0.54074,485.0,8.22,33.96,28.14,22.741,88.7,-39.268,1.97,47.2777,,,,NaN,,,,0 / 0,202,2014-12-14 13:58:34:147
-0.20411,-7.37713,5.40731,-0.32412,-9.79662,-0.30691,0.12001,2.41949,5.71421,-1.01632,0.75686,0.53755,497.0,7.02,33.0,29.76,22.741,88.7,-39.268,1.97,47.2777,,,,NaN,,,,0 / 0,252,2014-12-14 13:58:34:197
-1.79386,-9.1273,1.29167,-0.46971,-9.78944,-0.34207,-0.65377,0.70524,5.91218,-0.49434,0.76112,0.20305,497.0,5.7,30.66,31.68,225.682,86.603,126.064,1.97,47.2777,,,,NaN,,,,0 / 0,302,2014-12-14 13:58:34:247
-0.31903,-7.80091,-0.30287,-0.62189,-9.77508,-0.48183,0.27653,2.03163,0.05926,-0.47729,0.4458,-0.0867,497.0,5.22,29.46,33.18,225.682,86.603,126.064,1.97,55.3619,,,,NaN,,,,0 / 0,353,2014-12-14 13:58:34:298
-0.01496,-9.07223,-1.49278,-0.56234,-9.76625,-0.69058,0.54737,0.69402,-0.80221,-0.64561,0.29986,-0.22092,565.0,4.68,26.7,34.68,226.587,85.399,127.768,1.97,55.3619,,,,NaN,,,,0 / 0,402,2014-12-14 13:58:34:347
2.1901,-11.50474,-7.79911,-0.26037,-9.72106,-1.26653,2.45047,-1.78368,-6.53258,-1.17078,0.20079,-0.50961,565.0,3.96,26.04,35.04,185.7,82.423,168.383,1.97,55.3619,,,,NaN,,,,0 / 0,453,2014-12-14 13:58:34:398
-2.76351,-19.51813,8.39527,-0.08245,-9.46772,-2.55521,-2.68106,-10.05041,10.95048,-0.3239,-0.34782,-0.10587,565.0,3.54,23.94,35.82,174.336,74.889,178.152,1.97,55.3619,,,,NaN,,,,0 / 0,502,2014-12-14 13:58:34:447
-0.42916,-13.80796,7.52139,-0.01736,-9.70983,-1.37472,-0.37828,-3.74139,8.10362,0.66893,-0.23703,-0.28164,565.0,3.36,22.38,36.6,174.336,74.889,178.152,1.97,55.3619,,,,NaN,,,,0 / 0,553,2014-12-14 13:58:34:498
-3.77386,-14.76085,5.78319,0.00269,-9.7848,-0.65571,-1.98809,-4.48524,6.2785,2.75152,0.20399,0.07522,565.0,3.48,19.74,38.28,175.865,81.941,179.277,1.97,55.3619,,,,NaN,,,,0 / 0,603,2014-12-14 13:58:34:548
-3.80498,-16.78635,4.22457,7.5E-4,-9.67317,1.61294,-2.59906,-7.13712,-4.86068,3.29587,-0.9987,0.04966,545.0,4.62,18.6,38.64,340.93,88.684,11.967,1.97,55.3619,,,,NaN,,,,0 / 0,652,2014-12-14 13:58:34:597
0.83019,-16.90606,-3.28125,0.03756,-9.47745,2.5193,0.79263,-7.42861,-5.80055,4.32066,0.32862,0.52476,545.0,6.0,22.86,35.04,352.167,75.112,-0.854,1.97,66.0452,,,,NaN,,,,0 / 0,703,2014-12-14 13:58:34:648
-0.9511,-11.58135,-2.87663,-0.51715,-8.58172,4.71777,-0.49306,-2.5208,-5.21278,4.34622,0.99441,1.02118,545.0,7.44,25.86,32.28,352.167,75.112,-0.854,1.97,66.0452,,,,NaN,,,,0 / 0,752,2014-12-14 13:58:34:697
-0.03651,-4.77464,-2.45765,-1.17002,-7.23064,6.52061,-0.03397,0.81597,-7.76888,3.49188,-1.07966,1.57618,567.0,12.78,32.16,22.14,341.12,61.056,6.256,1.97,66.0452,,,,NaN,,,,0 / 0,803,2014-12-14 13:58:34:748
1.03848,-2.38522,-2.35949,-1.00302,-6.68461,7.10494,3.28948,3.87681,-9.94297,2.73235,-2.00537,0.49707,567.0,14.46,34.5,17.28,335.57,42.972,8.035,1.97,66.0452,,,,NaN,,,,0 / 0,852,2014-12-14 13:58:34:797
2.05363,-4.01089,-2.49117,-0.28237,-5.7377,7.94785,2.44687,1.80433,-10.37782,1.7523,-1.48765,0.27762,567.0,16.62,35.7,10.92,335.57,42.972,8.035,1.97,66.0452,,,,NaN,,,,0 / 0,903,2014-12-14 13:58:34:848
1.05524,1.67055,-6.47512,-0.06539,-5.93523,7.80629,1.12064,7.60578,-14.28141,-2.42566,0.31903,0.03261,567.0,18.0,35.52,5.94,331.164,35.249,0.456,1.97,66.0452,,,,NaN,,,,0 / 0,952,2014-12-14 13:58:34:897
-0.46747,-7.01082,-1.12168,-0.50697,-7.2037,6.63478,-10.26499,-7.43355,-26.69176,-3.41423,1.01998,0.37137,567.0,18.84,34.92,-2.16,327.6,37.245,0.48,1.97,55.0037,,,,NaN,,,,0 / 0,1002,2014-12-14 13:58:34:947
3.47818,-19.51813,0.79847,-0.41644,-7.76844,5.97069,3.89462,-11.74969,-5.17222,-2.12419,-0.19762,-0.66407,567.0,19.44,34.56,-3.72,316.664,47.271,4.37,1.97,55.0037,,,,NaN,,,,0 / 0,1052,2014-12-14 13:58:34:997
1.52451,-9.03392,0.84396,-0.249,-8.64726,4.61901,0.38726,-1.17436,-3.3872,-2.09117,0.86658,-0.34023,567.0,20.28,33.66,1.56,310.002,61.856,3.086,1.97,55.0037,,,,NaN,,,,0 / 0,1103,2014-12-14 13:58:35:048
-3.20165,-12.41453,2.1488,-0.23777,-8.96165,3.97527,-2.67657,-3.68752,-2.03956,-2.00701,0.78136,-0.28164,561.0,19.86,32.82,4.98,310.002,61.856,3.086,1.97,55.0037,,,,NaN,,,,0 / 0,1152,2014-12-14 13:58:35:097
-2.45226,-9.61092,2.90058,-0.24271,-9.36642,2.89534,-1.67325,0.10505,0.12974,-1.80568,0.3723,-0.28697,561.0,19.86,32.52,10.08,310.422,69.628,4.445,1.97,55.0037,,,,NaN,,,,0 / 0,1203,2014-12-14 13:58:35:148
-0.39325,-6.3189,2.66355,-0.03127,-9.57336,2.1265,0.14964,1.41378,0.71108,-1.27731,-0.11879,-0.42758,561.0,19.5,32.76,12.96,313.346,75.014,4.047,1.97,55.0037,,,,NaN,,,,0 / 0,1252,2014-12-14 13:58:35:197
0.14305,-6.89111,2.14161,0.02319,-9.63038,1.85117,0.21578,2.34467,-0.40342,-1.3327,0.50119,-0.2124,473.0,18.72,32.4,15.0,313.346,75.014,4.047,1.97,55.0037,,,,NaN,,,,0 / 0,1302,2014-12-14 13:58:35:247
-2.5193,-10.08258,-2.55581,-0.02649,-9.77149,0.83004,-0.80909,0.9095,-2.26357,-1.48397,0.86445,-0.12611,473.0,17.7,31.44,17.64,322.837,80.334,-1.099,1.97,64.7119,,,,NaN,,,,0 / 0,1352,2014-12-14 13:58:35:297
-1.71006,-17.43517,5.58687,-0.07901,-9.80426,-0.2062,-1.63105,-7.63092,5.79307,-2.28718,1.30334,-0.06326,473.0,15.84,28.74,21.54,164.568,88.71,159.035,1.97,64.7119,,,,NaN,,,,0 / 0,1402,2014-12-14 13:58:35:347
