ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.22404,-8.88788,1.93332,-0.83812,-9.67871,1.33881,-0.38592,0.79083,0.59451,-0.73296,0.20612,-0.11439,4.0,-6.48,50.28,-11.16,79.657,80.731,32.047,,44.2426,,,,NaN,,,,0 / 0,4,2014-12-14 14:13:13:726
-0.69492,-9.09856,1.3611,-0.82301,-9.70355,1.15595,-0.2909,0.56189,1.97207,-0.68715,0.22103,-0.15061,4.0,-7.08,50.64,-10.5,79.657,80.731,32.047,,44.2426,,,,NaN,,,,0 / 0,54,2014-12-14 14:13:13:776
-0.39804,-10.24778,0.9517,-0.60319,-9.77388,0.52927,0.20515,-0.4739,0.42243,-0.8299,0.43408,-0.45208,4.0,-6.96,51.42,-8.76,76.741,83.257,39.627,,44.2426,,,,NaN,,,,0 / 0,104,2014-12-14 14:13:13:826
0.95948,-11.12645,1.27731,-0.34222,-9.79767,0.24466,1.46211,-1.78607,1.08053,-0.77983,0.67696,-0.60655,4.0,-7.86,51.84,-7.08,65.73,87.541,54.439,,44.2426,,,,NaN,,,,0 / 0,154,2014-12-14 14:13:13:876
-3.48656,-16.34821,1.77051,-0.12001,-9.80575,0.06255,-0.00748,-3.97108,2.22272,-0.80327,0.78988,-0.42332,4.0,-7.86,51.84,-7.08,65.73,87.541,54.439,,44.2426,,,,NaN,,,,0 / 0,204,2014-12-14 14:13:13:926
-4.70281,-14.34905,11.32577,-0.25693,-9.80321,0.06599,-4.03887,-5.21622,12.38027,-0.52204,0.42982,0.05179,4.0,-10.14,51.78,-4.02,53.379,89.209,62.472,,44.2426,,,,NaN,,,,0 / 0,254,2014-12-14 14:13:13:976
-5.38276,-13.09449,5.55096,-0.67876,-9.66464,1.51807,-4.97455,-3.7779,7.89458,1.90783,0.40532,0.24141,4.0,-10.5,51.72,-3.78,60.273,86.711,37.632,,63.4869,,,,NaN,,,,0 / 0,304,2014-12-14 14:13:14:026
-3.20883,-11.03308,1.9405,-0.89109,-9.53835,2.09687,-4.41611,-3.21377,3.04917,2.21037,-0.55448,0.71864,4.0,-10.74,51.66,-2.64,60.273,86.711,37.632,,63.4869,,,,NaN,,,,0 / 0,354,2014-12-14 14:13:14:076
-1.05405,-14.40651,1.37068,-1.44445,-9.06968,3.43897,0.3904,-5.33683,-2.06829,2.57682,-0.71747,1.45474,4.0,-10.56,52.8,-5.4,34.134,73.418,23.293,,63.4869,,,,NaN,,,,0 / 0,404,2014-12-14 14:13:14:126
-0.90561,-11.73458,2.67313,-1.98629,-8.53503,4.40219,1.08068,-3.19955,-1.72906,2.46709,-0.32119,1.93198,4.0,-10.08,53.34,-10.8,33.06,60.497,24.285,,63.4869,,,,NaN,,,,0 / 0,454,2014-12-14 14:13:14:176
-0.06524,-8.17919,2.74495,-2.61641,-7.77996,5.36645,2.90536,1.13695,-4.16816,2.34778,-1.20323,1.44089,4.0,-8.04,51.72,-19.5,36.606,52.498,25.992,,63.4869,,,,NaN,,,,0 / 0,505,2014-12-14 14:13:14:227
0.05207,-4.31734,0.63566,-2.69812,-7.03746,6.27416,2.75019,2.72011,-5.63849,2.1848,-1.78486,1.03929,4.0,-7.08,51.18,-22.2,36.606,52.498,25.992,,63.4869,,,,NaN,,,,0 / 0,554,2014-12-14 14:13:14:276
2.58275,-1.63105,-0.71467,-2.32462,-6.41377,7.04494,4.90737,4.78272,-7.75961,1.62021,-1.61335,0.54607,4.0,-3.84,49.86,-28.92,31.986,40.845,18.261,,63.4869,,,,NaN,,,,0 / 0,604,2014-12-14 14:13:14:326
2.36248,0.56922,-2.83354,-1.84802,-6.15474,7.40766,4.2105,6.72397,-10.2412,-0.71272,0.30199,-0.36047,4.0,-1.98,46.62,-36.48,36.474,38.679,15.096,,63.7657,,,,NaN,,,,0 / 0,654,2014-12-14 14:13:14:376
-1.34135,-13.22617,-17.97926,-1.87122,-6.49786,7.10255,-5.38142,-10.36749,-24.07145,-0.68076,0.85912,-0.35621,4.0,-4.2,44.34,-39.96,36.474,38.679,15.096,,63.7657,,,,NaN,,,,0 / 0,704,2014-12-14 14:13:14:426
4.77583,-15.59643,11.20606,-1.72397,-7.55924,6.00466,-4.99715,-7.93663,-5.62039,-1.58517,0.42876,-1.36395,4.0,-6.66,42.78,-42.24,77.183,44.83,16.115,,63.7657,,,,NaN,,,,0 / 0,754,2014-12-14 14:13:14:476
-5.05476,-14.13357,2.8479,-1.67325,-7.99574,5.42571,2.11558,-5.56562,0.75013,-1.8142,0.26258,-0.83558,4.0,-8.16,43.38,-41.64,106.432,54.621,17.139,,63.7657,,,,NaN,,,,0 / 0,804,2014-12-14 14:13:14:526
