sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.173935;-9.184156;5.018247;-0.253723;-9.730166;1.195773;-1.920213;0.546009;3.822474;0.322231;-0.350331;0.151495;136.0;18.54;48.9;20.58;314.5373;82.8395;11.9795;0.0;1017.98;43.69046;;;;;;0 / 0;85.5;43.0;3.738;24;2014-11-17 17:04:07:386
0.430956;-7.757213;5.295975;-0.498459;-9.668658;1.561729;0.929415;1.911445;3.734245;0.820087;0.240681;0.581238;138.0;19.08;50.28;19.02;310.659;80.3769;17.7016;0.0;1017.99;43.69046;;;;;;0 / 0;85.5;43.0;3.738;92;2014-11-17 17:04:07:454
-0.727837;-11.597512;6.071696;-0.715604;-9.496412;2.340179;-0.012233;-2.1011;3.731516;1.600162;-0.406836;0.48747;144.0;20.1;51.3;17.46;310.659;80.3769;17.7016;0.0;1017.99;43.69046;;;;;;0 / 0;85.5;43.0;3.738;156;2014-11-17 17:04:07:518
-0.890643;-9.490616;6.550536;-0.969442;-9.159116;3.367665;0.078798;-0.3315;3.182871;1.657278;0.274279;0.704633;139.0;24.06;54.18;12.18;309.403;75.5497;17.0031;0.0;1017.99;43.69046;;;;;;0 / 0;85.5;43.0;3.738;218;2014-11-17 17:04:07:580
-1.426944;-8.178592;6.493075;-1.36486;-8.688672;4.337567;-0.062084;0.51008;2.155508;1.666135;-0.564439;0.641103;142.0;27.96;55.38;5.94;311.6972;62.3746;17.4667;0.0;1018.13;43.69046;;;;;;0 / 0;85.5;43.0;3.738;290;2014-11-17 17:04:07:652
-2.633622;-9.366116;7.460333;-1.558832;-8.138255;5.244923;-1.074789;-1.227862;2.215409;0.998765;-0.538172;0.606284;142.0;32.1;55.56;-2.04;306.2695;56.0855;16.5524;0.0;1018.13;43.69046;;;;;;0 / 0;85.5;43.0;3.738;349;2014-11-17 17:04:07:711
-2.738967;-5.257667;5.985504;-1.574768;-7.769437;5.772897;-1.164198;2.51177;0.212607;0.034208;-1.341155;0.324064;139.0;36.66;54.66;-11.7;297.1322;52.3974;15.2583;0.0;1018.13;63.12865;;;;;;0 / 0;85.5;43.0;3.738;412;2014-11-17 17:04:07:774
-0.134075;-6.426037;4.548983;-1.169587;-7.949154;5.622579;1.035512;1.523117;-1.073596;-1.989588;-0.954782;-0.039706;147.0;37.92;54.72;-14.52;297.1322;52.3974;15.2583;0.0;1018.13;63.12865;;;;;;0 / 0;85.5;43.0;3.738;464;2014-11-17 17:04:07:826
1.599327;-6.569689;6.177041;-0.811755;-8.537596;4.756146;2.411082;1.967907;1.420895;-0.952033;-0.262672;0.417526;158.0;38.64;55.56;-15.84;282.7792;60.5276;9.6856;0.0;1018.13;63.12865;;;;;;0 / 0;85.5;43.0;3.738;522;2014-11-17 17:04:07:884
1.053449;-1.924938;1.934515;-0.887355;-8.800658;4.234549;1.940804;6.875721;-2.300033;-0.396146;0.061392;0.182954;175.0;40.38;57.78;-14.82;277.9711;63.8207;11.8352;0.0;1018.13;63.12865;;;;;;0 / 0;85.5;43.0;3.738;588;2014-11-17 17:04:07:950
