sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.786851;-7.07726;5.420473;-1.692809;-7.983835;5.437201;-1.094042;0.906576;-0.016728;1.40163;-0.369573;0.841772;189.0;58.44;44.7;-9.78;269.3439;59.1465;18.1568;0.0;1018.11;68.76419;;;;;;0 / 0;82.8;41.0;3.665;70;2014-11-17 17:06:46:022
-0.469264;-6.665457;2.528277;-1.432842;-8.049301;5.415358;0.963578;1.383843;-2.887081;-0.434325;-0.985326;0.140194;189.0;57.78;37.62;-14.46;266.8118;54.5009;17.2934;0.0;1018.11;63.92954;;;;;;0 / 0;82.8;41.0;3.665;136;2014-11-17 17:06:46:088
-0.153229;-5.343858;3.246538;-1.043695;-8.619124;4.559802;0.890467;3.275267;-1.313265;-1.81091;-0.403171;0.06017;151.0;53.52;33.84;-13.86;262.6737;61.5107;12.8924;0.0;1018.11;63.92954;;;;;;0 / 0;82.8;41.0;3.665;186;2014-11-17 17:06:46:138
1.015142;-1.532289;-0.90022;-1.03224;-8.960132;3.849792;2.047381;7.427844;-4.750011;-1.09467;-0.053451;0.159741;151.0;52.38;34.38;-11.64;262.6737;61.5107;12.8924;0.0;1018.11;63.92954;;;;;;0 / 0;82.8;41.0;3.665;241;2014-11-17 17:06:46:193
4.807557;-0.325611;-0.909797;-1.076293;-9.281818;2.976542;5.88385;8.956208;-3.886338;-1.74066;0.808786;-0.09499;153.0;51.12;34.92;-8.46;264.0685;66.0189;15.0096;0.0;1018.11;63.92954;;;;;;0 / 0;82.8;41.0;3.665;303;2014-11-17 17:06:46:255
6.751649;-2.049437;-9.768342;0.484166;-9.622956;1.826112;6.267483;7.573521;-11.594454;-1.133155;1.844508;0.398284;158.0;50.7;34.32;0.48;263.5283;71.1703;19.8796;0.0;1018.11;63.92954;;;;;;0 / 0;82.8;41.0;3.665;361;2014-11-17 17:06:46:313
6.751649;-2.049437;-9.768342;0.484166;-9.622956;1.826112;6.267483;7.573521;-11.594454;0.143859;-0.932486;0.633162;169.0;50.7;33.0;5.34;263.5283;71.1703;19.8796;0.0;1017.93;63.92954;;;;;;0 / 0;82.8;41.0;3.665;411;2014-11-17 17:06:46:363
1.149217;-19.297266;-5.267244;0.519367;-9.698334;1.35755;0.62985;-9.59893;-6.624794;-2.972776;1.35551;-1.256244;171.0;50.16;31.26;10.5;307.1665;81.4764;-20.9357;0.0;1017.93;66.28911;;;;;;0 / 0;82.8;41.0;3.665;463;2014-11-17 17:06:46:415
-4.865018;-19.31642;-9.394848;1.292342;-9.717576;-0.262542;-6.157359;-9.598842;-9.132306;-4.351193;2.046704;-1.879632;166.0;47.16;29.28;21.36;33.4021;82.2718;-101.4835;0.0;1017.93;66.28911;;;;;;0 / 0;82.8;41.0;3.665;520;2014-11-17 17:06:46:472
0.076614;-14.652514;4.855441;0.136904;-9.804098;-0.176849;-0.060289;-4.848416;5.032291;-3.132517;0.086132;-1.201572;133.0;44.1;28.92;27.84;33.4021;82.2718;-101.4835;0.0;1017.97;66.28911;;;;;;0 / 0;82.8;41.0;3.665;578;2014-11-17 17:06:46:530
